Xpos,Ypos,CYR61,NGFR,LOXL2,GAPDH
11731.3454609679,16257.7131755563,2,0,1,106
11773.3675266175,16025.9608927109,0,0,2,123
11792.896076027,15836.4684242796,0,0,1,66
11789.1172732525,16366.5395725014,0,0,0,31
11823.7620904836,16149.6794071763,1,0,0,88
11892.1269280206,16070.840777635,1,0,2,147
11877.2103279306,15757.7444402563,0,0,0,44
11896.5567126372,16292.8702504925,0,0,2,78
11946.4162142599,15863.82446616,0,0,0,57
11975.6798594132,16180.3571210269,10,0,5,151
11985.6771300448,16014.1928251121,0,0,0,93
11987.573928259,16504.1286089239,0,0,0,40
12061.1267605634,16185.0674573758,2,0,4,150
12114.9850402762,16031.3521288838,1,0,1,129
12135.9957040573,16529.3508353222,0,0,0,96
12179.9345991561,16617.5312236287,0,0,0,80
12203.8286156568,16282.1696152145,0,0,0,93
12202.3969830758,16404.5147167035,2,0,0,89
12220.1378190255,16022.2262180974,1,0,1,111
12315.1070562421,16572.0271393925,3,0,3,241
12281.4302019315,16444.7388059701,0,0,3,172
12448.8119783546,16357.8142713015,2,0,6,213
12482.5910165485,16607.0985027581,1,0,0,14
12539.6325757576,16525.9170875421,0,0,0,50
12569.7900943396,16391.8066037736,3,0,0,72
12673.3607165707,15935.3297504798,0,0,2,175
12678.6182703322,16356.1709621993,0,0,0,58
12673,16260.7777270653,0,0,0,60
12730.2322580645,15803.6953405018,1,0,1,54
12769.0945008009,16251.772824346,0,0,0,52
12811.3663663664,16096.9045045045,0,0,1,145
12839.0291867385,15830.1280816095,0,0,2,102
12896.6675062972,16023.4458438287,0,0,0,80
12910.1587375261,15884.8115572058,0,0,3,190
12979.5529991783,16245.4502875924,0,0,0,21
12975.1181339353,16368.5628291949,0,0,4,78
13001.505942275,16469.492925863,0,0,0,94
13099.6712144504,16606.0664873174,0,0,0,73
13056.0905998763,16376.5751391466,0,0,4,81
13073.3136073707,16490.0372076541,0,0,1,50
13076.0862637363,15790.4568681319,0,0,1,31
13100.4571082146,16279.4146711125,1,0,2,104
13125.7016689847,16181.0163421419,0,0,1,93
13134.5001686341,16390.902529511,0,0,1,66
13150.3807189542,16516.7001633987,0,0,0,35
13210.8196392786,16154.6182364729,0,0,0,143
13242.9715257119,16408.7413939652,0,0,1,189
13232.1466885605,16507.9085933224,0,0,1,58
13299.8745567376,16041.8005319149,0,0,0,43
13353.1598134803,16132.7359050445,0,0,1,93
13373.7848717949,15953.0092307692,0,0,0,72
13440.1206753391,16264.6160162377,3,0,4,337
13371.5349480969,16498.3899653979,0,0,0,116
13392.0477746019,16386.1290322581,2,1,6,259
13377.9924981245,15849.8357089272,0,0,0,54
13448.2741416309,15869.1325107296,1,0,1,51
13456.2963737796,16000.2486052999,0,1,0,39
13472.450101833,15761.0763747454,1,0,0,80
13521.1054247697,16168.298618219,0,0,1,156
13556.0299857211,16460.287640806,0,0,0,85
13556.8206148282,15998.2672694394,1,0,2,174
13613.0998860615,16126.7781997721,2,0,5,185
13594.7046750285,16287.5496009122,2,0,3,110
13675.3716846534,16007.867934882,4,2,3,317
13688.677387432,16425.4433448788,0,0,0,43
13739.5934618609,15833.8491198659,0,0,1,162
13818.6061996779,15908.9957326892,0,0,0,113
13786.9786208973,16096.571514604,1,0,2,147
13775.4841473865,16406.3457583548,0,0,0,47
13847.9665531744,16467.2928099339,0,0,2,79
13918.1923076923,16911.4958579882,0,0,0,0
13968.177852349,16576.4132310642,0,0,0,18
13965.5883668904,16425.8344519016,0,0,0,7
14038.5750727232,16264.2315954352,0,0,0,32
14083.951571355,16155.8847673021,0,0,0,48
14046.0810077519,16377.492248062,0,0,0,26
14069.8686614173,16553.9382677165,0,0,1,26
14160.6939742722,16370.7474610697,0,0,0,8
14174.3788056206,15874.4022248244,0,0,0,18
14213.5547961923,16267.7964364169,1,0,0,37
14241.1581185225,16091.3794844539,0,0,0,33
14278.8855794751,16398.1147154232,0,0,0,23
14298.5802238806,15801.9900497512,0,0,0,53
14336.6234449761,16307.8889952153,0,0,0,27
14339.1588832487,17059.8025380711,0,0,0,4
14345.7018302829,16201.2735440932,0,0,4,44
14433.7848743371,16264.5121051418,0,0,0,49
14495.1618177447,15943.1574897812,0,0,7,122
14492.4434210526,15834.1598684211,2,0,7,125
14564.2316844083,15743.3174702567,0,0,1,71
14611.1765040805,15931.0462137028,2,1,8,167
14594.3830998249,16461.1457968476,0,0,0,13
14644.2046214655,16584.1234417756,0,0,0,17
14700.2819589005,16415.1086202295,0,0,1,99
14707.3215350224,16033.0991058122,0,0,2,72
14737.8524792116,15871.1481367416,0,0,0,331
14746.3793626707,16510.6449165402,0,0,0,65
14761.4104095563,16322.3314846416,0,0,0,58
14764.2912550311,16223.7091108672,0,0,0,78
14768.4948623099,16101.718865598,0,0,5,220
14999.8612649906,16114.6908139039,2,0,3,230
14833.3262074426,16512.4948535234,0,0,1,37
14964.2926420069,16126.378125749,1,0,0,136
14859.3291324736,16300.4797772567,0,0,1,183
14870.1813110181,16409.1255230126,1,0,0,103
14926.5727775969,16022.3041354608,0,0,1,374
14998.7196520364,15937.2131277185,1,1,5,408
15094.7648820666,15987.5432422314,0,0,2,113
15107.3730759196,16077.3107226715,1,0,7,346
15163.5789920244,15866.9478194468,2,0,2,432
15212.6615929204,16137.3302654867,3,0,2,152
15281.5849328215,16212.0880518234,5,0,1,264
15263.5425867508,16001.476340694,0,0,0,94
15303.4236138038,15850.1890267546,1,2,0,255
15381.1912024757,16326.892351901,1,0,0,190
15444.8911021329,15901.004603965,0,0,3,348
15460.9590277778,16132.1628472222,2,0,8,279
15472.7926033358,16249.3357505439,0,0,4,200
15538.936151667,16162.1141860972,0,0,3,115
15558.7227979275,15805.0932642487,0,0,1,60
15560.8331882797,15982.6539019437,0,0,0,131
15645.8961199567,16317.0726541969,2,0,1,63
15674.4409857328,15819.3354950281,0,0,0,73
15727.508203618,16428.1935212453,0,0,0,21
15736.3429951691,16425.7922705314,0,0,1,5
15809.5506461025,16290.7540641934,0,0,0,3
16124.4088259784,16883.7568692756,1,0,0,87
16199.1908964236,16569.5790370026,1,0,0,85
16163.5543881335,16461.3680469716,2,0,4,53
16305.9682031583,16392.1267605634,0,0,7,104
16259.7654648956,16299.3123339658,0,0,2,63
16262.3165467626,16094.0111910472,0,0,0,3
16288.8751950078,16604.8382735309,0,0,1,17
16348.7709251101,16086.9853157122,0,0,2,35
16388.3741045845,16227.210243553,1,1,9,191
16434.4468695435,16534.9502369668,0,0,3,130
16430.1651143099,15758.6236240474,0,0,0,16
16444.7293380337,16053.2424598512,0,0,0,72
16462.6831026528,16398.2315455594,1,0,1,124
16506.9437727604,15806.9417334304,0,0,0,35
16492.0404515522,16172.7163687676,1,0,3,172
16547.9676521278,15985.9858146626,1,0,3,138
16588.9803542943,16157.8255394173,1,0,7,224
16556.6844535659,16325.4458696768,1,0,0,130
16619.6043843475,16597.5242778119,0,0,0,48
16802.2763522245,16550.1469448034,0,0,0,18
16901.5278010033,16460.1162207358,3,0,0,53
17031.0106147722,15981.0888987174,0,0,2,21
16700.0861338605,16267.0251341429,1,1,2,207
16724.7928315412,16045.0397132616,0,0,5,155
16764.4269141531,15797.5858468677,0,0,2,65
16848.4716639507,16508.3723519826,0,0,0,19
16801.6909239575,15931.4524393568,0,0,3,151
16787.1920212766,16449.4436170213,0,0,1,14
16819.4379484454,16371.4932234919,0,1,0,94
16875.8152234898,15772.1707499532,0,0,0,30
16834.6694717158,16194.1687704535,0,0,0,31
16888.0017152659,16031.2896893463,1,0,4,98
16948.7301755448,16260.4738196126,0,0,2,80
16974.8881922675,16620.5304771856,0,0,3,151
16976.1115973742,15930.5519693654,0,0,0,43
16991.7561460144,16403.9597715421,1,0,1,76
17002.7270543008,16515.1057184046,1,0,4,161
17001.6105710814,16086.7888821385,1,0,2,67
17050.6124378109,15972.8768656716,0,0,2,85
17053.9025312773,16330.3084084958,3,4,4,113
17061.5930394432,16198.3976798144,0,0,1,65
17098.3670110984,15873.947952545,1,0,0,116
17127.7374112159,16405.4007208735,3,0,4,140
17197.3535437608,16596.5089314297,4,1,2,211
17136.0436706993,16135.9740336382,2,0,4,115
17167.3555555556,15931.4469135802,2,0,1,119
17192.6078720787,16017.5205412054,3,0,0,108
17264.6051368219,16108.7083533365,1,0,1,71
17236.3360547801,15843.0389781406,0,0,0,46
17243.3753521127,16486.9862676056,1,0,3,215
17251.0747764833,16311.9897046871,6,3,7,185
17268.2467443454,16686.1247429746,1,0,4,424
17304.6898928024,15984.5708269525,1,0,0,53
17380.3473160327,16490.2144507643,3,0,18,338
17413.5990718321,16320.1755447942,0,0,8,184
17408.5461828464,16100.8393025448,0,0,1,78
17494.9524443369,16203.8550338819,1,0,2,141
17472.9260333575,16052.0594633793,0,0,0,14
17472.9947526237,16561.2856071964,0,1,5,129
17531.6806565939,16599.3102033203,0,0,3,140
17531.975111344,16343.0822635578,1,0,1,150
17602.3124378109,16066.2409950249,0,0,2,80
17620.2855409505,16235.1690596562,0,0,2,73
17664.4191903342,16453.9201318061,0,1,5,103
17610.6935749588,16604.8649093904,0,0,3,159
17682.2802160702,16161.7346387576,0,0,0,45
17748.9394806338,16609.943221831,0,0,0,68
17802.8229439497,16889.7985856469,0,0,1,35
17831.6377590177,15837.9861857252,0,0,0,97
17871.7878872066,16347.9384636755,1,0,2,90
17611.8586874529,16065.0510435001,2,0,0,106
17662.6902353317,16487.2967735066,3,0,1,168
17612.1231021748,16186.5974558884,0,0,2,92
17625.7821734986,16286.8946615825,0,0,0,65
17653.5628908965,16362.4520500347,0,0,3,116
17732.0842893563,15971.6854684512,0,0,1,105
17729.8099708644,16605.134023956,0,0,0,55
17754.3838009529,16298.3033350979,0,0,4,155
17763.112267658,16202.5078066915,1,0,3,166
17785.7448275862,16416.1405469679,2,0,4,133
17796.8508226691,16076.6457038391,0,0,2,73
17827.8592132505,16538.8592132505,0,0,0,91
17857.018946122,16294.7856719953,1,0,3,184
17885.9460345856,16399.5196779964,1,0,2,113
17944.0451843044,16294.0083234245,0,1,5,181
17948.5331827167,16510.0231573002,1,0,4,160
17988.6929985337,16604.0131964809,3,0,2,240
17978.3090313332,16400.8986278927,2,0,1,184
18063.7504975574,15819.5338339063,6,2,7,324
18075.6014913007,16212.0209886772,1,0,3,174
18085.0768938675,16435.4091513195,2,0,4,160
18149.7659556093,16326.8670006045,1,0,10,214
18118.5234770046,15972.5815073441,0,0,3,99
18143.9258012586,16584.9388262842,2,0,2,109
18130.4701456311,16091.1213592233,1,0,1,76
18150.9774919614,15893.1093247588,0,0,5,246
18180.0183752418,16161.9714700193,2,0,1,65
18201.3426061493,16223.467057101,2,0,2,91
18233.7486080648,15835.483718576,0,0,4,201
18239.2757540149,15947.7685076381,0,0,0,64
18299.5801282051,16252.5128205128,1,0,9,156
18353.8309139785,16091.297311828,3,0,0,36
18406.2866327751,15857.8072667464,0,0,0,128
18483.5597964377,16294.6284987277,1,0,0,47
18506.0574684772,16555.3094083414,3,0,1,95
18505.7296072508,16407.3776435045,0,0,0,55
18522.1051877329,16666.6546288335,0,0,1,72
36.9840425531915,17255.8503039514,0,0,1,78
142.561481481481,16710.5318518519,0,1,1,252
260.881298035867,17542.853970965,0,0,0,94
586.5443001443,17545.4505050505,0,0,1,135
643.365298440581,17456.1102348091,0,0,0,174
645.02338028169,17203.6729577465,0,0,0,58
665.34074941452,17344.9277907884,0,0,0,106
778.258628841608,17481.6239558708,1,0,0,239
757.358819796954,17264.2014593909,0,0,1,140
800.234124214934,16753.4511514306,2,0,1,149
784.562311557789,17161.8261306533,0,0,0,71
799.998462720984,16944.8612605688,0,0,0,254
799.725425330813,17334.775047259,2,1,1,162
852.639688715953,17114.2140077821,1,0,0,136
885.309843806756,17021.403559753,0,0,0,119
885.518481848185,17291.5759075908,1,0,0,94
976.228327228327,17422.4010989011,0,0,0,48
1035.13392857143,17007.2865646259,0,0,3,264
1066.7089604075,17127.5438758972,5,0,4,250
1098.62194469224,17216.527029438,2,1,2,249
1119.88874819103,17535.6385672938,0,0,1,63
1095.10343473994,16849.6995093229,1,1,2,463
1169.77517564403,17408.8824355972,0,0,0,43
1167.70420739482,17328.5295367616,0,0,0,124
1222.88285214348,17045.5374453193,1,4,4,487
1202.72910216718,16847.899023577,1,0,0,309
1239.87366758784,17247.8065534939,0,0,1,181
1262.63683866754,17161.4973873285,1,0,1,148
1272.87200791296,17402.9070227498,0,0,0,120
1299.25245098039,17497.0776143791,0,0,0,78
1313.67259414226,16787.9973849372,0,0,0,112
1339.2445799458,17544.2947154472,0,0,1,34
1399.15696202532,17468.1776149234,0,0,3,149
1385.74005550416,16915.4779525131,1,0,0,180
1377.67840626112,17356.2945570971,0,0,4,199
1446.80974033744,17215.9491444298,0,0,4,282
1422.25109306683,17016.6987299604,0,0,3,261
1425.36036036036,16814.4309309309,0,0,0,69
1484.01868512111,17404.0934256055,0,0,3,151
1493.8612924282,17521.7934073107,0,0,0,166
1551.28790942176,16678.2571775172,0,0,0,101
1568.74057891862,17442.8241398143,1,0,1,125
1594.61046804227,17533.3273779567,0,0,2,164
1607.92473867596,17353.9742160279,0,0,0,65
1650.36,17630.1790374332,2,1,5,301
1643.09264399722,16859.4840388619,0,0,1,49
1684.25058705133,17326.5467963771,1,0,0,89
1688.99414414414,17442.3959459459,1,0,2,132
1729.17587585234,17243.9362802727,0,0,0,91
1729.97398224671,16936.7692072238,0,0,0,60
1737.64078303426,17135.0825448613,0,0,1,102
1787.31402679275,17023.6782899921,3,0,0,132
1783.47904411765,17484.6691176471,0,0,2,79
1821.82721033508,17333.1594670973,0,0,0,43
1828.43626062323,17107.2912181303,0,0,0,66
1829.63583591331,17554.4613003096,1,0,4,293
1876.80188409934,17219.3231515844,0,0,0,58
2196.69088176353,16956.6971442886,0,0,0,65
1885.80860063447,17217.2442721184,0,0,0,51
1922.6582784572,17338.9724835372,0,0,0,182
1967.1393442623,17100.0386416862,0,0,0,55
1981.4595410628,17186.3907004831,0,0,0,77
2066.95579450418,16889.531660693,0,0,0,80
2053.77491762768,17251.2769769358,0,0,1,169
2075.71457627119,16765.3496045198,0,0,0,302
2039.99262899263,17333.1179361179,0,0,1,205
2149.03562838244,17514.5141310884,1,6,1,212
2125.48735632184,17347.401532567,3,3,2,280
2144.44303797468,17047.5358649789,0,0,0,101
2139.63676880223,17245.9615598886,6,0,1,238
2197.98130841121,16945.6884735202,0,0,0,96
2206.78559369724,17143.4479459764,2,2,5,340
2220.43977253145,17381.0299844908,3,1,6,442
2353.15405940594,17520.6336633663,1,0,6,297
2364.2634688564,17323.4456238734,5,1,17,527
2327.71684210526,16951.1284210526,0,1,2,241
2366.81230283912,17160.3007360673,2,2,3,390
2396.82897384306,16820.9027498323,0,0,0,59
2461.58574091333,16723.8574091333,1,0,0,138
2468.48656163114,17040.0200803213,3,1,3,320
2476.30946527351,17541.6419791026,3,0,2,138
2510.21415607985,17202.4260784587,2,0,11,387
2521.82331106162,17323.6245978718,1,0,3,321
2489.47934232715,17454.0096964587,0,0,3,195
2499.55457046775,16933.6554570468,2,0,2,144
2554.48522079772,17077.0190527066,6,0,12,206
2580.59251798561,17530.1320863309,0,0,0,143
2586.3431777909,17605.8848198464,0,0,0,6
2622.95658783784,16772.6222972973,2,2,1,303
2636.68143322476,17433.5357220413,2,0,0,159
2693.29507393187,16944.469977943,0,0,3,419
2705.83359013867,17387.3013427251,0,0,2,246
2641.43713733075,17063.1528046422,0,0,1,56
2663.59187697161,17188.410488959,1,0,0,170
2664.65367316342,17262.9857571214,5,0,2,223
2749.24837470449,17236.3837174941,2,0,6,192
2754.16394112837,16843.7869991823,1,0,0,218
2749.07795275591,16749.7433070866,0,0,1,258
2782.68918490327,17102.1376466857,0,0,1,220
2838.56860759494,17539.8136708861,0,0,0,34
2986.61583151779,16913.7588961511,0,0,0,101
3138.94671107411,16695.3980016653,0,0,0,34
2828.61137667304,17540.0157743786,0,0,0,80
2827.3775020016,16956.9163330665,0,0,4,227
2892.04428837609,17281.9140031532,1,1,3,149
2892.36105713175,16857.9731830548,0,0,1,145
2903.42577440094,16992.313559322,0,1,2,134
2923.25170217439,17445.4445420602,0,0,2,56
2955.4726993865,17130.1085889571,1,1,0,113
3001.56520692974,17207.4473051011,2,1,0,135
2999.32462173315,16772.0001965023,0,0,3,246
3033.76267880364,17049.0676202861,0,0,5,158
3053.11751063007,17431.0289911094,1,0,0,77
3062.56883647085,16966.5872079837,1,1,6,178
3047.74166666667,17126.3261111111,0,0,1,107
3127.89443535188,17082.8666121113,0,0,1,90
3123.60414129111,17218.8075517661,0,0,1,95
3151.42660384197,16805.9916636462,2,0,0,69
3166.28296795953,16942.4731871838,1,0,1,59
3169.41576653402,17377.1906386204,0,0,6,228
3180.91915727585,17026.805977462,0,0,1,154
3218.96730245232,17184.7222654729,1,0,15,300
3274.77320406866,17373.208359822,1,0,6,236
3274.16476892163,16796.8415941058,0,0,0,32
3368.33562242477,17169.9616681234,3,0,6,286
3356.74972067039,17060.3497206704,3,0,20,261
3392.46759259259,16909.0392300195,0,0,1,36
3433.97902494331,17035.6672335601,0,1,3,109
3464.94584690554,16777.2886807818,0,0,1,20
3505.41448495229,17235.866895033,2,0,2,141
3534.04721233689,17370.2733096085,1,0,2,75
3590.39449298385,17156.6100079428,5,1,2,163
3626.60095465394,17004.0319809069,6,3,6,345
3605.18669438669,16695.6615384615,0,0,0,81
3634.40038778478,17250.7266117305,2,0,1,158
3657.88220871975,17421.1666133674,1,0,4,198
3685.31050616759,16846.5295618886,2,1,2,156
3801.93381161768,16986.2663735246,0,0,0,28
3810.55590178238,17426.4261498193,0,0,0,163
3861.90520903197,17529.9897160742,0,0,0,91
3751.13913986267,17321.7007589447,0,0,1,178
3786.24103913186,16986.6420585334,0,0,0,76
3758.65925130408,17181.945382019,0,0,3,176
3824.83628475926,17467.9270322168,0,0,1,82
3734.84953560372,16874.4012383901,0,0,0,227
3784.28409090909,17069.2698863636,0,0,2,158
3838.29362524147,16884.9072762395,0,0,0,233
3847.93768768769,17242.0045045045,0,0,0,58
3911.93602071006,16922.1756656805,0,0,0,90
3905.84102564103,17627.3769230769,0,0,1,80
4010.8563505269,17477.7850804215,0,0,2,100
4026.89481649641,16863.5819144911,0,0,0,179
4450.36190724336,17541.5906722251,0,0,1,37
4427.14700193424,17398.0628626692,0,0,0,37
4583.86598890943,17494.6280036969,0,0,0,58
4598.61875350926,17845.3378251918,0,0,0,4
4802.80513595166,17538.0717522659,0,0,1,3
4924.23735119048,17210.4233630952,0,0,0,21
4658.19458762887,17409.8923969072,0,0,1,18
4659.44524959742,17332.7028985507,0,0,3,33
4714.24962935508,17507.1384358784,0,0,2,69
4740.48993288591,17328.4708311822,0,0,1,11
4854.02980186671,17271.5027018176,0,0,0,23
4854.93812375249,17449.9347970725,0,0,0,2
5020.97853403141,17251.6696335079,0,0,0,47
5022.66733167082,16960.4019950125,0,0,0,13
5048.5704845815,17466.0554331865,0,0,0,39
5054.45219818562,17316.893230984,0,0,2,20
5089.19541427827,17110.6644085461,2,0,2,150
5178.59677015523,17188.6189283926,0,0,1,94
5159.13602550478,17280.0446333688,0,2,5,48
5174.98723897912,17518.099187935,0,0,0,4
5210.82249523406,17040.8349925863,0,2,3,135
5858.01394511921,17677.5987404408,1,0,4,132
6005.37535653166,17543.4706217912,0,0,0,106
6115.79310344828,17466.4907601448,1,0,2,137
6145.78621432418,17560.7996768982,0,0,1,76
6268.65864600326,17424.3246329527,0,0,2,183
6404.14504324684,17305.1397205589,5,0,5,246
6446.6791972866,17138.8369135105,1,0,0,37
6449.7450034459,17684.7804962095,0,0,0,49
6465.54559565386,17478.1556072953,3,2,0,42
6507.5367494824,17357.9782608696,3,0,2,48
6525.37811550152,17035.8443768997,0,0,0,33
6532.72231628852,17256.6833728412,3,0,1,107
6548.59688062388,17532.4121175765,0,0,0,12
6588.38930899609,17141.3827900913,0,0,11,196
6647.98907956318,17225.9531981279,1,0,1,47
6671.1339518045,17039.2522909831,0,0,5,121
6687.95412293853,17320.6668665667,0,0,0,6
6736.56822810591,17224.402676753,0,0,1,40
6781.32408834104,17129.9707241911,1,1,1,49
6948.39190166305,17545.2993492408,0,0,0,10
7006.23197278912,17434.0047619048,0,0,0,1
7139.76560726447,17539.7133938706,0,0,4,14
7161.00805755396,17210.9611510791,0,0,0,9
7196.4958643507,17303.6968569065,0,0,0,1
7228.67376425855,17153.2882129278,0,0,0,4
7271.45353982301,17441.6991150442,0,0,0,48
7281.0105721393,17546.3339552239,1,0,1,50
7317.46371803732,17608.5421561852,0,0,0,84
7319.08186309104,17365.8186309104,0,1,1,23
7335.33660130719,17150.6954248366,0,0,0,13
7358.98894557823,17518.3599773243,2,0,1,119
7423.26623725174,17281.9796027912,0,0,0,64
7487.24027072758,17439.7099548787,1,1,8,358
7531.65441506051,17306.4002689377,0,0,0,69
7581.99427083333,17199.9682291667,0,0,0,60
7627.58663028649,17414.724420191,0,0,1,71
7645.56525942636,17283.1450209475,0,0,1,86
9007.16182572614,17502.102351314,0,0,1,55
9072.05961674947,16676.5982966643,0,0,0,88
9118.2998046875,17396.0473632812,0,0,0,50
9199.92475545523,17562.0624529722,0,0,0,188
9173.91573631047,17192.4728867624,0,0,0,66
9188.77182801372,17307.1777895014,2,0,2,198
9210.57466481738,16741.5769764216,0,0,0,59
9210.87853011228,17414.7574004764,1,0,7,153
9223.42403628118,17138.168707483,1,0,0,70
9352.41317883086,17166.0987547561,1,0,1,136
9334.62214239059,17442.9637491835,0,0,2,76
9369.97005460631,17526.8157477541,0,0,1,97
9355.64586357039,17329.4254958878,0,0,0,124
9393.97764628534,17620.3438527285,0,0,2,163
9502.75200876552,17246.3082542001,0,0,0,43
9657.52157943067,17110.6115702479,0,0,0,101
9709.6702683862,17052.9505054026,1,0,1,116
9712.50035511364,16917.0745738636,0,0,2,141
9731.45631363015,16804.1218659778,8,0,5,288
9718.92848837209,16671.0686046512,0,0,1,239
9746.56387306753,17174.8633034988,0,0,0,126
9825.59709241952,16737.8081516096,1,0,1,232
9872.11562469038,17086.9814723075,0,0,2,318
9882.14785591767,16859.2600343053,1,0,0,122
9916.78848413631,16990.2039952996,1,0,3,226
9946.29677088673,16693.3388006151,2,2,2,215
10025.7437847324,16865.5700497221,4,0,1,116
10127.1186055698,16833.329843966,8,3,0,276
10145.5244237102,17041.0186608123,1,0,5,139
10154.5762962963,17197.5792592593,1,0,1,143
10384.7917348609,17140.4447626841,3,1,6,201
10229.986679353,16913.2664129401,1,0,2,370
10275.0272054939,17082.1745905969,2,0,5,297
10280.2071129707,17203.5482272627,2,0,3,214
10229.511137163,17889.6166471278,0,0,1,78
10242.1557104914,17007.5966135458,0,0,2,225
10289.0443313953,17407.4447674419,0,0,0,45
10389.3619283773,16830.8166992513,1,0,3,532
10348.6036002939,17881.7134459956,0,0,1,28
10375.5777047834,17301.9486758366,0,2,1,263
10395.6761929733,17155.8581541689,0,1,0,203
10452.3146964856,16948.9960063898,0,2,6,303
10481.1909626719,17143.3506876228,0,0,2,188
10511.4396971336,16787.9140075717,0,1,4,265
10530.7885391445,16690.8256658596,0,0,1,166
10556.4641509434,17112.58287373,1,0,5,153
10587.0867305062,16832.3835841313,1,1,1,143
10572.8472538187,17349.1124471888,1,0,1,67
10596.457392571,17501.3177955815,4,0,0,135
10632.6855946009,16753.437979986,0,0,0,202
10636.0028409091,17212.6295454545,0,0,2,140
10631.922923588,17081.3089700997,0,0,0,109
10644.2069186419,17397.4330557335,1,0,1,85
10658.0138787436,17719.5551497443,1,0,1,39
10663.0820251177,17014.4968602826,0,0,0,45
10683.7467788588,16906.1738101499,0,1,0,72
10710.5768595041,17235.6,0,0,0,83
10757.57791973,17794.4002651561,0,0,0,30
10735.3035320088,17348.7196467991,0,0,1,68
10755.4674131496,17503.3258685042,0,0,1,107
10832.6623430962,17169.6575732218,0,0,4,345
10840.225375626,16999.5078835096,0,0,0,102
10834.2350626118,17305.9742397138,0,0,0,108
10855.6373713381,16870.7252573238,0,0,2,88
10862.3649180328,17433.5259016393,0,0,2,133
10897.9884526559,17535.4962471132,0,0,2,104
10951.7467148489,16913.4129434954,0,0,3,112
10956.221182266,17232.2837438424,0,0,0,63
10987.0099941211,17035.8197138938,2,0,0,148
10976.0133111481,16701.2090959512,0,0,2,85
11045.1213489488,17808.1850806641,0,0,3,244
11033.5272367118,17515.8920435787,0,0,2,121
11019.5186421814,17341.2988313856,0,0,0,55
11047.8958060288,16812.8502621232,1,0,1,125
11047.1374487581,17433.5649867374,1,3,3,100
11073.4783813747,16707.9423503326,0,0,1,86
11328.8273550117,17532.9413342273,0,0,0,49
11151.2111913357,17389.3860559567,1,1,0,98
11142.2263421292,17502.8930846224,0,0,2,74
11161.8508006976,17256.7805612811,0,0,0,60
11165.8457387421,16946.4367324153,1,0,1,116
11162.3445300462,17105.2332819723,0,0,0,27
11178.8589458055,16830.3144023757,0,0,0,27
11281.8553618213,17822.9335983377,0,0,2,72
11224.9672667758,16729.7487725041,0,0,1,109
11259.5229494996,17410.9083170367,2,0,2,92
11259.0517102074,17053.8650686776,0,0,0,18
11353.4892904953,17533.2498884427,0,0,0,18
11313.0205825243,16826.3215533981,0,0,0,18
11321.2472727273,16715.168,0,0,0,51
11378.1528571429,17298.7347619048,0,0,0,31
11417.7228192162,16784.7876106195,0,0,0,18
11521.4963768116,17315.6842650104,0,1,1,31
11542.3670855486,17216.3371193813,7,4,1,119
11674.513537427,17239.7682711025,0,0,1,156
11625.6596675416,17092.7570720327,0,0,0,46
11686.9013801035,16892.4792984474,2,0,0,44
11698.7081199707,17444.1485003658,0,0,0,21
11711.72436788,17011.2917477077,7,0,1,93
11749.6386436597,16691.6001203852,0,0,1,50
11790.7768187423,17323.9801171393,4,1,0,98
11791.5671641791,17213.0624151967,2,0,3,144
11875.5391473948,17052.9891334634,1,0,1,44
11883.5087550971,17389.5835931878,1,0,0,87
11915.6838453915,16809.5426164519,0,0,0,19
11922.3928365107,16981.7492778741,0,0,0,30
11918.8832263242,17297.6416532905,0,1,0,69
11934.0018756699,17525.808681672,0,0,0,23
11970.0493242577,17155.5168195719,1,1,4,44
11990.4938485804,16789.6995268139,0,0,2,44
11999.4913172385,17413.1969504447,0,0,0,6
12112.8954565505,17489.7399647111,0,0,0,9
12103.5559142941,17239.1015556208,0,0,2,10
12109.251572327,17007.9077568134,0,0,0,7
12170.739684298,17399.4583217945,0,0,0,5
12168.3164414414,16674.9132882883,0,0,4,72
12196.9249576374,17180.4739772452,3,0,1,61
12245.262585034,17382.8238095238,0,0,0,9
12253.5503393665,16792.5418552036,0,0,1,13
12289.1401699029,17140.2669902913,2,1,2,39
12307.035113387,17478.8902706657,0,0,0,6
12356.4108138765,17299.434256546,9,1,2,72
12346.8945329316,17047.9108910891,0,0,0,7
12363.696969697,17610.821969697,0,0,0,65
12401.763911525,17528.681024447,0,0,0,19
12397.6715881883,16732.3910614525,0,0,1,27
12394.2333086053,17120.5556379822,8,0,7,79
12452.9598997494,17385.111668059,2,0,1,17
12486.726681128,17238.7662689805,4,0,5,128
12500.7658445208,17095.0783640337,0,1,0,72
12591.5260749127,18017.4404432133,0,2,0,128
12578.2614095898,16972.1057192374,0,0,0,57
12592.2452415813,17080.9403367496,1,4,5,122
12609.0216246188,16831.1488771833,0,0,0,14
12627.9012775842,17443.9851916376,0,0,0,8
12700.1511127596,17168.9160979228,2,1,3,133
12666.8318288198,17337.7335339351,0,0,1,31
12672.5283959409,16993.6731351255,1,0,2,103
12688.4230882787,16866.837614408,1,1,3,50
12772.7416216216,17281.8921621622,2,0,1,32
12801.0310413885,16978.9095460614,0,1,3,76
12814.6741164967,16770.2831401034,2,0,1,46
12835.35848319,17073.1422986708,0,0,0,20
