Xpos,Ypos,TMS,C1S,VCL,GAPDH
6346.40348767288,1171.58268190018,89,0,0,752
6411.37604690117,1257.63735343384,20,0,2,335
6420.85167104769,1846.35598948554,237,9,9,925
6509.12244897959,1646.60040816327,162,8,10,694
6545.83380547686,1150.77525967894,162,5,6,382
6559.67489539749,1581.46820083682,79,0,6,296
6579.9566353187,1325.17136886102,108,1,11,397
6596.04801786711,1483.35259631491,141,4,8,463
6644.06432501058,1208.29242488362,100,2,4,287
6667.40236474382,1627.30849158008,56,0,6,311
6667.31957186544,1310.18310397554,162,4,4,510
6672.88780009799,1821.85644292014,201,1,6,788
6735.10004547522,1657.46975898136,73,0,9,348
6743.90330188679,1121.41226415094,162,1,3,465
6761.81059390048,1838.14205457464,72,1,3,428
6785.14352517986,1566.39028776978,75,0,15,337
6835.57670772676,1772.27547592385,46,1,0,294
6879.29671407553,1468.28592447278,102,2,4,512
6895.48807631161,1806.08532061473,73,0,6,447
6903.04664593514,1546.93069746779,123,1,12,437
6960.73630617978,1018.03125,149,2,8,621
6970.70211960636,1159.1919000757,290,3,1,714
7055.29742806213,1819.27247262541,244,2,5,637
7063.12850366537,1539.08322552824,76,1,1,401
7120.936998147,1399.76549310274,221,8,8,757
7125.08693586698,1637.18812351544,123,4,3,565
7166.40398481973,1759.85901328273,127,0,8,624
7194.78246926777,1564.3238909674,88,2,6,293
7199.60406091371,1315.21883812747,159,1,5,619
7210.00303161542,978.458207016024,71,2,7,674
7241.88943089431,1613.04959349593,188,1,4,511
7304.03169572108,1402.24524564184,118,3,7,399
7304.6639892905,1833.82507809014,126,1,4,550
7311.00219298246,1136.22222222222,108,5,13,747
7395.06363416405,1685.45705298814,110,2,2,578
7445.95697577276,1068.26733500418,315,8,15,1245
7436.75866336634,1439.80507425743,195,0,7,468
7584.87271472922,1661.53552949293,136,0,13,643
7756.63598166539,985.507257448434,152,4,11,507
7814.81622911694,1313.82577565632,187,6,6,720
7973.64763374486,1295.4212962963,174,0,6,586
8034.31076923077,1091.57538461538,96,5,10,623
8144.03995601173,1004.83211143695,65,1,10,840
8142.01518178186,1246.07271274471,137,3,11,730
8210.81298062135,1407.7954475546,77,2,6,471
8243.11744583808,1519.78563283922,110,2,6,593
8501.07558790593,1557.48712206047,30,2,2,298
8353.89215686274,1775.96225490196,107,6,9,1136
8359.91412520064,968.148475120385,105,2,9,602
8403.99110012361,1369.4086526576,164,2,10,831
8416.905625,1563.893125,63,0,4,509
8483.58246723904,1122.17758698599,47,0,3,345
8507.94673034533,1388.19507714916,118,1,8,623
8501.77064783543,1534.23733497083,91,0,6,439
8572.14634146341,1297.1087564974,106,0,1,366
8661.32016710976,1174.38359285986,192,2,9,738
8831.16556291391,1283.66092715232,80,0,3,428
8827.60913404508,1382.83926453144,138,5,4,473
8830.72432659933,1740.64814814815,119,5,16,637
8850.91836734694,1625.58241758242,70,1,3,499
8946.04718875502,1579.07981927711,131,3,3,614
9042.28836509529,1576.3184553661,88,0,7,453
9088.14588665448,1526.61352833638,154,6,9,541
9164.48549848943,1222.36737160121,192,2,19,759
9238.94038997215,1178.61058495822,100,4,8,375
9303.00652591171,1021.2084452975,95,0,7,467
9351.50769230769,1363.7257918552,165,9,11,402
9449.93608597285,1741.73152337858,187,15,25,644
9449.02430815258,1835.60059835453,443,4,15,1095
9452.23796369376,1252.37884767167,160,6,5,409
9538.96207674944,1213.66320541761,210,3,7,576
9633.45283995342,1627.29551041532,867,13,63,1736
9850.55555555555,1814.20431229351,522,4,66,1155
10004.4423452769,1704.31954397394,341,3,35,919
10301.7092391304,1824.96637228261,92,8,20,656
10360.2361927145,1030.25930278104,146,4,4,536
10372.0784664995,1148.13113579362,216,6,10,625
10414.3982300885,1601.52310717797,161,17,7,706
10539.217270195,957.94103992572,218,4,18,727
10538.601996257,1078.72520274485,179,4,11,500
10762.0939649434,1590.26492123364,451,33,39,2625
10795.9516353514,1077.67954070981,219,4,11,864
11106.5733568075,1076.68573943662,189,5,20,969
11225.6530898876,1717.5544241573,91,1,1,381
11360.6678486998,1254.11544523247,172,6,7,665
11408.8929466523,1583.8224131758,229,8,8,820
11544.6361396304,1105.09691991786,117,2,8,531
11571.2186246418,1460.00200573066,184,12,14,696
11570.0412711515,1874.85307470078,59,5,2,309
11985.7261794635,1664.41658957755,194,5,12,661
12073.5080412371,1550.7606185567,293,1,14,863
12072.4609375,1880.654296875,114,0,10,522
12283.9171581017,1189.44678461106,203,2,8,717
12339.8050682261,1713.19623131904,182,0,13,686
12415.8081970988,1279.34768593138,182,5,5,605
12515.819967923,972.160785886127,137,2,10,775
12577.4594333548,1236.58660656793,232,4,13,774
12617.35810543,1536.70887831946,366,1,13,1075
12700.8010912698,1548.21825396825,256,0,8,711
12740.6938139742,1316.75522919448,92,4,9,411
12759.6210287443,1430.91452344932,137,2,6,480
12837.6268334771,1372.7385677308,72,0,4,396
12916.5878815911,1666.80249768733,82,0,2,392
12921.9810195228,1105.67136659436,42,0,2,603
12964.9588392064,1382.94729049452,70,3,7,518
12976.0238818932,1777.74381241858,68,3,3,281
13012.7404828227,1644.17734447539,66,0,1,345
13023.230042513,994.629664619745,20,0,0,360
13086.9643939394,1301.6321969697,67,0,9,465
13118.8980848153,1211.99008207934,34,0,4,434
13141.0798597585,1744.05687573042,72,1,1,366
13159.0010574551,1602.80437081424,95,0,2,417
13244.0203217612,1100.37933954276,9,0,2,272
13251.6983523447,1012.96261089987,9,0,2,490
13318.4665551839,1314.09280936455,48,3,6,485
13343.2957230143,1563.05091649694,191,7,9,850
13412.1025293586,1095.77822944896,6,0,0,354
13416.4836676218,1003.28710601719,2,0,0,511
13528.8446535734,1769.09110747409,322,8,16,1138
13619.2263394071,1654.04079412565,132,3,12,738
13549.9771920933,970.580334515966,32,0,1,433
13647.493067591,1453.49653379549,74,2,7,824
13709.4895776936,1819.53140227396,135,4,21,984
13740.2028169014,1736.47183098592,149,5,25,1020
13802.4004360465,968.329941860465,82,0,0,849
13810.432446007,1412.08036162732,13,0,1,459
13850.027818448,1496.74853587116,99,0,4,612
13926.6271186441,1324.51039334826,126,1,7,351
13945.7371524853,1199.67438921651,214,4,7,570
13953.1229418222,1413.44291986828,141,0,1,436
14071.7915119363,1081.48965517241,228,2,6,654
14119.6763822115,1466.32602163462,266,3,14,833
14139.8193877551,1105.51428571429,153,3,5,395
14200.4341159559,1717.32870148539,91,3,7,417
14447.5477357946,1242.7983847707,222,6,14,735
14500.7580508475,1704.18813559322,63,1,4,391
14567.6919385797,1786.06717850288,239,0,3,835
14616.9247205786,1638.13938198554,158,4,16,767
14739.0908125332,1729.44025491237,243,1,5,881
15203.6296579888,1781.24093925472,854,34,37,1820
14873.375261324,1815.32020905923,282,7,6,986
14961.9639079029,1902.05351586808,154,0,7,585
15005.5686555747,1791.80292598967,286,21,16,800
15108.9818258664,1037.10524091293,90,0,10,323
15147.3488034808,1129.76976069616,126,0,7,392
15211.1168106551,1875.84557235421,289,6,14,792
15582.6676197284,983.2383845604,241,2,15,671
15629.3876426604,1786.6694214876,265,7,10,957
15852.9035588972,1422.33614035088,501,10,39,1547
15969.5863166269,1483.07000795545,367,2,27,1314
16043.0923185342,1088.41649048626,231,5,8,629
16077.7980216975,1152.31142310147,376,8,10,933
16200.5877615063,1514.04874476987,425,11,20,1625
16268.4795986622,1212.50702341137,245,2,15,728
16248.7178899083,1686.72324159021,395,21,7,568
16284.0059721301,1733.69542136695,766,28,12,828
16407.408981314,1097.53827606992,55,5,6,481
16544.075102556,1644.35784159041,283,3,15,932
16640.06241033,1699.86334289813,252,1,8,881
16655.2652054795,1202.93452054795,168,2,14,660
16635.429758936,1120.25436408978,58,0,7,370
16702.2572533849,1139.87379110251,56,0,6,439
16899.8334352078,1715.33343520782,259,3,15,890
17000.0749656121,1275.51788170564,56,0,13,645
17083.2582697201,1604.26590330789,179,5,19,1162
17219.1206715635,1811.75078698846,75,2,1,399
17265.0528473804,1369.44965831435,52,1,10,443
17408.2436830835,1589.29764453961,69,0,2,358
17509.0935418477,1753.96959165943,93,1,8,750
17588.3888317917,1208.84138403563,143,22,22,853
17585.1839009288,978.234055727554,79,2,3,407
17633.8593879239,1561.30810587262,125,0,6,409
17716.1468950749,1542.40385438972,130,0,9,275
17910.8505509642,1236.21831955923,69,1,1,248
17988.6237082067,1271.29848024316,102,2,0,311
18127.303030303,1708.85380835381,192,1,7,493
18148.1932002159,1009.72692930383,101,2,11,543
18219.7766037736,1013.51622641509,29,0,1,168
18351.2695374801,1031.08333333333,208,2,9,931
18516.9340028694,1157.06838833094,305,1,11,733
18726.6762285446,1300.41852809781,285,3,11,880
18769.125385406,1415.401336074,179,1,8,548
18852.2613095238,1840.89583333333,55,2,0,310
18852.4566683965,1419.4177477945,113,0,5,352
18894.4831460674,1496.29775280899,133,1,2,422
18900.3036398467,1740.83381226054,88,1,3,416
18917.1595744681,1567.27013677812,59,1,0,276
18951.7105075054,1289.41279485347,144,3,5,593
19008.6818291798,1698.41398499879,168,1,10,492
19003.2955906369,1827.46652150245,127,3,4,623
19001.4886075949,1186.06936708861,136,3,4,460
19090.3105110897,1209.63259402122,115,2,7,790
19190.3145336226,1498.25813449024,243,9,10,535
19276.1883584042,1860.45454545455,194,10,13,1250
19343.5304659498,1643.14292114695,192,4,13,1051
19399.9157853506,1491.11672542107,251,2,10,790
19452.5335704758,1109.39884393064,155,4,7,900
19535.5055915797,1356.41753594587,325,4,31,883
19608.0771996216,1475.32923368023,147,6,15,566
19627.5539622642,1182.19735849057,399,4,30,951
19641.5534340268,1083.88686235395,153,3,15,578
19753.2815614618,1615.28446843854,105,0,10,499
19816.9070814572,1423.96316004912,319,11,26,954
19925.0371517028,1868.38652060014,178,0,16,789
19954.6413043478,1173.09816576087,432,8,32,977
20104.9035449299,1626.83099752679,111,2,9,415
20147.0708050436,1423.53103782735,161,4,3,489
20163.7571585903,1502.35737885463,85,0,2,287
20173.4706666667,1664.196,155,0,12,561
20279.6159917639,1366.79890185312,130,2,8,479
20282.437150838,1217.51722532588,126,2,10,518
20458.2197208465,1404.39981990095,138,0,10,447
20697.7688811189,1771.63986013986,154,1,16,580
20779.010558733,1033.83457985042,322,3,19,975
21038.6470267321,1327.57010365521,170,0,10,546
21207.1589506173,1490.40895061728,105,3,7,387
21574.0845811412,1833.16430594901,87,3,9,445
21635.0736654804,1438.10106761566,259,8,9,862
21706.4138086643,1760.184566787,60,0,10,348
21842.7808517252,1310.36959900528,253,4,10,737
22003.7581896552,1666.44137931034,99,2,4,300
22028.6039142591,1760.70782851817,90,4,5,335
22144.1006711409,1814.35838926174,93,2,1,575
22188.5332625619,1601.15322009908,176,4,8,508
22228.4743524632,1329.92864398172,297,18,7,1008
22356.4043165468,1201.50618705036,199,6,5,672
22410.832794593,1799.1774904496,168,1,3,653
22491.3962818004,1633.36170906719,214,8,4,567
22506.3843902439,1541.04910569106,182,15,6,515
22734.8646716102,1533.85248940678,465,4,14,670
23345.4191349934,1636.21965923984,97,1,7,439
23428.1091445428,1731.94247787611,117,3,14,528
23459.2594374537,1209.09363434493,623,12,12,1230
23566.0880530973,1223.50973451327,274,3,13,488
23783.3574036511,1777.89574036511,257,4,14,819
23816.1216275984,1407.45776205219,432,7,16,841
23986.036389414,1686.70463137996,215,2,9,516
24041.3639269406,1824.5397260274,285,3,6,919
24045.5420594634,1560.8712835388,149,4,7,369
24077.2833809718,995.644752960392,151,0,9,567
24117.0533159948,1116.02730819246,161,4,12,380
24201.1777777778,1071.23061728395,350,7,12,721
24260.6076126504,1717.62048698573,182,4,6,427
24404.8054196462,1824.08280015055,128,5,14,377
24419.5546548117,1379.26935146444,391,0,8,774
24454.0992881229,1646.20869239416,145,1,12,484
24524.8343996989,1085.22017312759,451,5,12,910
24540.6468323416,1477.93489674484,366,2,6,735
24573.8545276234,1723.88100686499,140,2,10,486
24629.1737925574,1040.34243863816,399,7,13,735
24734.8489962693,1484.33878131107,399,2,33,790
24704.1676492262,1750.46131171702,221,0,9,760
24791.18674988,1439.50024003841,375,5,27,1036
24940.7779046532,1202.54381958321,791,13,23,1102
25078.2946338171,1321.52446844414,362,4,17,549
25109.7395416515,1127.04947253547,572,25,23,1352
25132.9023659778,1639.07577118898,173,4,5,578
25138.8051601424,1425.04359430605,375,8,17,734
25153.0349502224,1798.4804066935,197,5,8,708
25181.3792587046,1521.38225383751,268,23,12,620
25311.9459945995,1674.25360036004,324,5,9,674
25361.7413793103,998.740689655172,265,3,6,554
25411.4451733833,1086.526710403,324,7,24,583
25436.3900734009,1667.38203425376,319,3,18,658
25508.3814503296,1339.45135258013,409,19,27,792
25522.5544210741,1079.30447212579,176,2,10,457
25599.0875995449,1302.49070913917,384,9,20,532
25624.0743829219,1711.04202801868,63,1,7,233
25648.3209028459,986.736015701668,281,4,11,959
25645.6672629696,1232.19633273703,209,11,14,487
25690.0280561122,1092.27855711423,106,2,0,375
25860.6146981627,1557.92388451444,223,4,8,705
25908.5621031242,1097.19227838456,32,1,1,154
25900.8407294833,1126.76960486322,111,8,4,432
25918.435883905,1066.45857519789,47,1,6,246
25960.7422867514,1533.30386310604,135,4,10,726
26028.9468085106,1478.91337386018,194,2,12,690
26065.1362792425,1110.90493873004,181,10,8,604
26128.192146031,1488.07037348385,164,1,1,852
26234.4873987399,1423.67416741674,338,5,24,1217
26441.9992141454,1681.9021611002,232,9,36,857
26489.6042208289,1343.83713105979,530,12,15,2132
26529.8619654914,1848.26481620405,140,4,17,630
26856.0039192632,1366.24201450127,332,2,32,970
26987.031844929,1788.15299411561,106,4,2,456
27078.9143739472,1348.97108366086,158,6,38,786
27107.4249414911,1746.07321965898,43,0,5,322
27317.4841182913,1559.40635268346,200,9,15,507
27709.6439957492,1031.48777895855,96,1,8,433
27827.2009147337,1042.45965370794,113,4,15,585
28109.8089978886,1374.8783498457,303,9,10,623
28374.3198624248,1582.0649183147,226,3,3,299
28521.4428263498,2148.0824352032,91,13,10,624
28469.2204633205,1666.62239382239,247,0,1,380
28550.7112765061,1266.00084257829,745,20,40,1729
28681.4232893157,1100.71020408163,178,5,15,618
28817.5661953728,1297.52313624679,114,1,3,373
28874.8783239323,1013.99838839645,81,1,7,434
28886.5244040863,1376.32633371169,81,1,2,274
28971.1118682567,1030.42532651902,66,0,1,342
29004.7877115526,1348.40912435614,47,2,2,215
29003.503649635,1227.98123044838,100,5,7,377
29078.3043666234,1161.0402075227,56,3,4,238
29079.4921875,1255.14388020833,100,3,4,409
29092.4380675627,1613.00762804214,364,1,11,799
29126.8656126482,1426.76136363636,122,6,1,419
29252.5769961977,1420.9293409379,234,2,7,757
29302.9719128329,1266.90266343826,153,8,6,426
29364.5524431004,1773.40044564698,1067,20,44,1764
29623.5038626609,1125.93347639485,202,10,15,622
29645.2913294798,1698.47456647399,190,7,11,583
29661.5565423327,1490.18324452339,158,4,4,513
29689.2712488493,1385.99202209267,99,3,6,326
29687.2385008518,1771.19363997729,36,0,2,241
29772.5324250681,1812.23542234332,11,0,1,236
29792.341974838,1371.32977506672,124,3,7,349
29809.590847304,1720.47530584504,77,4,7,478
29872.4031311155,1652.59980430528,113,2,9,406
29882.3973159821,1079.27612850752,126,3,5,338
29886.8512024048,1817.53607214429,48,1,6,252
29937.7030212128,1204.68587958003,247,7,10,570
30059.0224236641,1877.77290076336,29,0,0,411
30163.3920612813,1802.57079851439,121,2,13,475
30268.8072164948,1706.63350515464,82,3,1,244
30267.2536912752,1633.72483221477,163,2,9,433
30330.649614792,1557.79969183359,193,5,11,432
30333.0993500464,1446.2191272052,107,4,5,261
30336.568852459,2152.40491803279,4,0,1,270
30335.929693962,2212.95202646816,20,1,7,423
30423.5585341025,1568.27790973872,168,4,2,504
30415.7737444058,1429.61859771258,191,5,7,589
30512.8228614686,1514.64080242241,191,6,7,507
30578.3379549393,2044.96923743501,37,0,1,368
30612.0439618644,2103.40836864407,20,1,2,122
30724.333488806,1834.32555970149,41,2,1,342
30769.2066666667,2136.43333333333,38,1,1,360
30885.0058553972,1791.25483706721,155,2,13,575
30965.7192859643,1416.78438921946,275,5,16,445
30966.6325910931,1310.55398110661,229,3,8,493
31002.3639950678,1820.46757090012,73,0,11,320
31009.0836436551,1711.43024921226,138,1,13,404
31064.4407563025,1239.18361344538,259,12,12,562
31079.2220848784,1326.50597445406,200,4,5,407
31133.9109822647,1522.39699863574,178,4,24,429
31178.7202797203,1401.91398601399,139,7,7,362
31201.8403494837,1721.28713264496,166,5,13,481
31245.6551071879,1353.43757881463,263,18,10,717
31280.5065051593,1453.92283535218,147,3,11,429
31320.2634457612,969.578851412944,421,20,20,1489
31340.8318509106,1586.68530283778,100,1,11,426
31428.8965517241,1606.02586206897,49,0,1,242
31561.3763020833,1630.5546875,3,0,0,44
31466.8396501458,1500.76822157434,127,0,12,395
31511.7946993671,1721.8477056962,55,0,6,253
31562.1605291384,1334.17053986414,153,1,7,456
31576.3296071543,1654.31331842862,46,0,2,163
31638.7221668328,1569.55865736125,49,4,4,322
31673.6074829932,1773.35068027211,84,2,4,386
31829.0084219858,1773.96453900709,99,0,13,445
31858.2550213025,1116.04686548996,174,7,3,584
31881.7446262432,1867.48219441771,39,3,3,318
31888.3884700665,1349.13835920177,156,5,5,362
32015.3810945274,1183.91641791045,84,0,1,322
32089.7215629522,1629.83444283647,354,0,15,438
32083.1068222621,1739.64631956912,283,4,13,381
32132.7109581789,1805.84577377801,294,1,20,427
32114.9622512011,1150.68291008922,94,2,2,293
32251.4665653495,1067.43617021277,94,1,6,410
32275.3014394581,1490.6617273497,167,5,6,566
32338.1808744888,1395.8892733564,141,3,8,512
32344.7968960864,1637.74021592443,100,1,5,566
32351.274025974,972.048701298701,82,3,3,374
32720.1656595431,1092.07133382461,491,4,28,1198
32699.3670307845,1195.50983118173,804,6,36,1580
32414.892782645,1553.70129328327,99,3,12,567
32446.0491803279,1301.90700447094,368,5,20,1053
32586.8592032967,1589.09958791209,107,2,18,366
32719.44685634,1128.46111696523,105,4,14,214
32828.7755102041,1873.00510204082,128,3,6,786
32832.1515879828,1157.07227467811,722,10,22,1601
33081.2400530504,1695.30901856764,509,3,21,1275
33147.8282647585,1811.2969588551,120,1,6,450
