cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF,cluster
767,19315.7072790969,5201.8018684313,45,32,5,835,4,23,0,10,0,10,0,1,11,1,4,0,52,0,0,cluster3
768,19300.7711154094,5055.78497743391,39,32,10,433,1,16,0,6,0,5,0,5,0,1,0,0,31,0,0,cluster3
770,19451.492513369,5016.97486631016,24,3,2,460,2,35,0,8,0,9,0,2,2,5,6,0,0,0,0,cluster3
773,19793.7056079404,5210.03493796526,29,31,1,993,3,19,0,54,1,0,0,2,43,10,29,0,76,0,0,cluster3
774,19810.9818213599,4987.5053312358,27,23,0,652,3,7,0,34,0,0,0,0,10,6,11,0,27,0,0,cluster3
775,19966.3848120301,4899.08947368421,52,96,1,712,5,16,0,35,14,10,0,1,10,4,21,0,44,0,0,cluster3
776,20365.3727115051,4854.87377143958,12,30,0,426,3,19,1,13,0,1,0,1,32,5,6,0,24,0,0,cluster3
784,24346.5717519239,4753.32593933907,5,0,0,429,5,11,1,153,1,0,0,0,12,4,6,0,1,0,0,noCluster
801,32101.2875727491,5379.42177336529,0,71,0,37,0,0,1,0,1,0,0,1,3,3,8,0,4,0,0,cluster4
802,32171.6253488372,4941.5911627907,0,6,10,858,0,3,0,0,3,0,0,3,24,1,17,0,7,0,0,cluster4
803,32266.6609276177,5322.06113843992,0,56,0,43,1,0,1,2,0,0,0,1,0,1,2,0,0,0,0,cluster4
805,32851.5550982475,4915.45300053107,2,25,0,812,0,11,0,13,5,2,0,0,11,7,21,0,6,0,0,cluster4
806,33125.3571094481,4746.44714686623,5,16,1,256,2,1,0,12,1,0,0,0,1,0,1,0,3,0,0,cluster4
807,33769.5878917379,4931.76438746439,5,17,0,497,1,5,0,5,1,2,0,0,0,1,4,0,1,0,0,cluster4
808,33870.8315688162,4834.62592236125,0,17,0,1236,1,8,1,12,6,6,1,5,1,2,4,0,2,0,0,cluster4
809,34072.7577346618,5332.70005243838,5,71,0,100,1,4,0,7,1,2,0,0,3,1,2,0,2,0,0,cluster4
810,34286.137254902,5034.35084568178,1,2,0,71,0,0,0,5,0,0,0,0,3,1,1,0,1,0,0,cluster4
811,34375.5111719106,5411.31577747378,0,0,0,4,0,2,0,1,0,0,0,1,5,3,7,0,5,0,0,cluster4
812,34499.971340388,5447.59479717813,0,0,0,9,0,9,0,18,0,1,0,1,9,2,6,0,6,0,0,cluster4
813,34597.4394347241,5161.99708389412,0,0,0,0,1,5,0,25,3,4,0,0,2,1,16,0,1,0,0,cluster4
815,35402.1811346548,4712.20539986329,0,48,0,26,0,0,0,0,1,2,0,2,0,1,2,1,0,0,0,cluster4
816,35628.6071090047,5063.76990521327,2,15,1,204,0,13,0,5,1,1,0,1,19,5,24,0,7,0,0,cluster4
817,35861.5483415667,5574.57304163726,6,1,0,196,3,21,0,0,0,5,0,2,11,0,7,0,17,0,0,cluster4
818,35984.7217320483,5298.11632957785,8,12,0,191,0,29,0,2,15,0,0,2,11,1,2,0,5,0,0,cluster4
826,37911.6173913043,5416.07922705314,10,13,0,148,1,13,0,0,0,0,0,0,35,4,5,0,4,0,0,cluster4
827,37933.9079939668,4747.74811463047,3,61,0,330,0,7,0,48,4,3,0,1,6,0,9,0,3,0,0,cluster4
843,801.907554329079,6025.78268368403,10,117,5,83,1,2,0,19,14,9,0,3,0,6,34,0,1,0,0,noCluster
844,817.831686661962,6358.30345800988,11,112,1,97,4,2,0,25,5,2,0,5,2,3,24,0,0,0,0,noCluster
845,970.362546816479,5955.49850187266,3,46,1,33,5,3,0,9,5,6,0,3,1,4,10,0,3,0,0,noCluster
846,1253.01810835079,5976.29063154744,0,59,5,318,0,3,0,1,0,2,0,0,4,6,49,0,2,0,0,noCluster
847,1611.87184948527,6345.47461838836,1,54,2,64,1,1,0,16,8,4,0,3,1,6,38,0,6,0,0,noCluster
848,1720.77290552585,6119.58146167558,5,59,3,60,4,0,1,18,7,9,0,5,4,10,59,0,6,0,0,noCluster
849,2116.87497382199,6322.59078534031,5,115,1,95,3,0,0,11,3,1,0,1,0,13,18,0,0,0,0,noCluster
850,4819.55333333333,6120.66980392157,2,52,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noCluster
851,4904.91946580332,6225.74989882639,1,41,0,82,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,noCluster
852,12474.7769625825,6299.26656884324,37,97,7,248,20,11,0,9,27,1,0,2,4,4,14,0,11,0,0,cluster2
853,14589.5588885112,6277.08616587356,45,42,12,1267,8,6,0,86,1,5,0,3,14,4,35,0,91,0,0,cluster2
854,15423.9302449414,6334.22506212283,50,94,2,105,14,7,3,1,8,2,0,0,3,11,23,0,11,0,0,cluster3
857,15558.2817957573,6443.21894425259,2,194,0,45,0,4,1,0,1,0,0,1,2,2,2,0,2,0,0,cluster3
858,15742.0007683215,6314.04994089835,5,162,1,104,3,5,0,1,3,0,0,0,1,9,2,0,4,0,0,cluster3
859,16734.4604934849,5681.69448294982,0,50,0,38,1,0,0,5,1,0,0,1,0,2,10,0,0,0,0,cluster3
860,17141.4135819649,5772.04592262733,8,49,1,113,5,4,0,21,5,4,0,1,3,6,17,0,8,0,0,cluster3
861,17229.8289914403,6486.73520655006,41,69,0,524,4,17,0,20,2,3,0,6,62,5,47,1,58,0,0,cluster3
862,17223.3898596391,5893.68089372673,12,49,0,117,6,5,0,26,4,2,0,4,10,5,30,0,14,0,0,cluster3
863,17350.5967150375,5708.2777866369,24,38,2,638,2,5,0,68,2,1,0,7,36,3,10,0,65,0,0,cluster3
864,17377.8047361027,5865.8526991772,37,28,3,494,14,21,0,52,10,14,0,6,23,10,31,0,46,0,0,cluster3
865,17470.2833693305,5813.45917926566,66,118,2,441,9,11,0,74,0,1,0,7,9,2,5,0,31,0,0,cluster3
866,17607.2566550926,6483.23929398148,21,4,3,490,3,8,0,47,0,0,0,0,12,0,2,0,47,0,0,cluster3
867,17593.9072014585,5622.503372835,8,0,0,204,24,8,0,61,0,0,0,3,4,0,6,0,17,0,0,cluster3
868,17850.9856931426,6391.22570300937,19,0,0,308,0,0,0,0,0,1,0,0,8,3,1,0,23,0,0,cluster3
873,17721.161797396,6296.50492219752,23,2,0,610,1,4,0,3,0,4,0,0,25,2,10,0,66,0,0,cluster3
874,17710.7440604752,5817.33558315335,16,0,0,317,1,2,0,9,0,0,0,1,12,2,8,0,20,0,0,cluster3
875,17724.7737926136,5726.80184659091,11,0,0,412,2,2,0,2,0,2,0,1,18,0,4,0,18,0,0,cluster3
876,17805.4120834462,5924.42725548632,31,1,0,418,2,2,0,0,0,2,0,4,31,3,13,0,42,0,0,cluster3
877,17830.0686218679,5768.77676537585,27,5,2,364,10,1,0,0,6,16,0,5,27,8,9,0,28,0,0,cluster3
880,17928.4481781377,5849.91943319838,20,1,5,818,2,1,1,0,0,2,0,4,38,3,27,0,44,0,0,cluster3
881,17946.6882904937,5712.83870529036,20,0,2,460,1,0,0,2,0,0,0,2,17,1,10,0,29,0,0,cluster3
882,17931.5348726494,6329.38419423947,53,1,0,333,9,0,0,1,10,6,0,1,8,5,8,0,41,0,0,cluster3
883,17956.6857279009,6206.34119609245,30,0,1,698,9,1,0,0,5,3,0,6,26,1,20,0,114,0,0,cluster3
884,18037.4674651991,5701.59598575591,48,0,0,507,6,3,0,12,0,3,0,3,24,4,13,0,44,0,0,cluster3
885,18054.7339923613,6261.72096158167,39,3,0,470,7,0,0,37,4,4,0,4,18,6,7,0,45,0,0,cluster3
886,18073.48339599,5622.59241854637,49,9,0,191,6,3,1,26,7,7,0,0,17,5,4,0,15,0,0,cluster3
887,18243.9884502672,6109.45974831926,41,0,2,897,13,5,1,0,1,1,0,8,33,7,24,0,40,0,0,cluster3
888,18233.726005844,6339.71836367723,46,7,2,496,5,0,0,20,2,1,0,3,7,5,6,0,53,0,0,cluster3
889,18278.1842875052,6255.8666945257,18,0,0,367,2,2,0,0,0,0,0,3,7,3,2,0,17,0,0,cluster3
890,18450.3600794439,6282.34061569017,19,17,3,474,7,6,1,0,4,1,0,2,10,2,2,0,18,0,0,cluster3
891,18520.9656862745,6263.60130718954,12,10,2,450,1,4,0,0,1,0,0,0,12,0,1,0,20,0,0,cluster3
892,18621.5267857143,5675.20474137931,10,68,1,314,5,7,0,9,3,3,0,0,12,4,0,0,6,0,0,cluster3
893,18636.503426929,6225.43466725625,19,3,0,493,0,11,0,2,0,0,0,1,10,5,1,0,20,0,0,cluster3
894,18682.1092327698,5601.88537989968,7,0,0,293,1,7,0,21,0,0,0,1,9,1,0,0,9,0,0,cluster3
895,18689.6412014813,5835.27485941572,37,40,6,1089,6,12,0,1,4,2,0,5,60,1,0,0,42,0,0,cluster3
896,18810.3306588865,6045.81959640165,10,3,2,937,2,8,0,8,0,1,0,1,20,0,2,0,31,0,0,cluster3
897,18918.5658045319,6034.04509040971,35,72,3,545,8,17,0,0,8,9,0,2,16,3,5,0,39,0,0,cluster3
898,18960.6056260342,5747.34804191947,14,9,1,955,2,18,0,20,0,5,0,7,10,5,5,1,69,0,0,cluster3
899,18945.3750327139,6133.25883276629,48,100,2,395,8,6,1,0,5,4,0,0,13,0,1,0,23,0,0,cluster3
900,19026.1438096681,6507.2138202758,20,32,3,711,3,12,0,31,0,2,0,5,2,7,2,0,33,0,0,cluster3
901,19010.4270099587,6184.16444012631,7,16,4,397,1,8,0,0,0,1,0,0,0,4,1,0,12,0,0,cluster3
902,19035.6370701379,6356.65513891587,12,4,0,763,6,19,0,6,1,2,0,2,5,3,4,0,29,0,0,cluster3
903,19082.2853625783,6161.01096687556,18,24,15,876,5,7,0,2,0,1,0,0,5,4,3,0,25,0,0,cluster3
904,19094.0466713632,5913.32212046495,15,11,0,1030,4,17,0,4,0,3,0,12,11,3,5,0,86,0,0,cluster3
905,19107.4841180446,5675.41248028835,13,4,0,536,5,17,0,22,0,1,0,0,3,3,7,0,10,0,0,cluster3
906,19279.9829177302,5944.68957392499,5,5,0,538,3,15,0,1,1,4,0,8,6,1,2,0,60,0,0,cluster3
910,19511.9863224483,5617.56761839631,7,20,2,869,1,9,0,60,0,2,0,0,5,2,0,0,10,0,0,cluster3
911,19630.5442638472,5829.12671611172,6,4,1,550,1,8,0,6,0,0,0,0,13,4,2,0,77,0,0,cluster3
912,19747.3405824508,5746.85627836611,15,14,0,955,3,16,0,18,0,0,0,0,42,17,2,0,177,0,0,cluster3
914,19799.7713210018,6317.17809788836,22,5,3,636,5,8,1,17,2,0,0,0,8,2,4,0,22,0,0,cluster3
915,19941.6188137514,6082.20450824833,8,13,4,1154,9,11,1,43,0,0,0,0,22,7,2,0,42,0,0,cluster3
916,20130.1317352567,5811.38608400509,22,7,4,672,4,6,2,16,0,0,0,0,10,5,1,0,61,0,0,cluster3
917,20124.9243047158,5911.98839177751,14,13,10,690,3,10,0,33,0,0,0,0,20,7,1,0,51,0,0,cluster3
918,20359.290101846,6005.73265436028,10,4,2,794,1,7,0,22,0,0,0,5,2,3,12,0,4,0,0,cluster3
920,22871.193325979,6636.7388306674,0,17,0,8,4,3,0,12,3,2,0,0,1,7,5,0,2,0,0,noCluster
932,30125.7655462185,5780.83697478992,0,51,0,33,0,0,0,0,1,2,0,2,0,2,22,0,0,0,0,noCluster
933,31767.218372093,6279.73,5,0,1,655,0,4,0,23,0,0,0,3,72,9,10,0,95,0,0,cluster4
934,31900.4371331187,6280.76775231964,3,0,1,280,0,22,0,17,0,1,0,0,31,10,14,0,16,0,0,cluster4
935,32107.6088903102,5948.17220978574,9,3,12,1294,1,4,0,167,5,6,0,10,99,7,53,0,16,2,0,cluster4
936,32427.7056603774,6061.71974842767,1,41,0,37,2,0,0,6,1,0,0,1,0,2,3,0,0,0,0,cluster4
937,32770.1693454461,6137.62939669229,0,101,0,115,0,0,0,9,1,0,0,2,1,1,1,0,1,0,0,cluster4
938,32938.1170924574,5597.92183698297,17,133,4,418,0,17,4,11,2,0,0,4,11,1,10,0,13,0,0,cluster4
939,33138.9005790143,5806.52097161418,13,16,0,640,0,3,0,1,0,0,0,5,5,1,8,0,3,0,0,cluster4
940,33165.7628205128,5938.78525641026,0,12,0,374,1,16,0,15,0,2,0,2,14,3,13,0,7,0,0,cluster4
941,33189.1328745368,6054.2832186342,4,21,0,1062,2,16,0,38,0,5,0,1,0,0,3,0,15,0,0,cluster4
942,33218.0200810612,6558.99410464259,31,6,0,1064,4,12,0,150,0,4,0,3,7,3,0,0,0,0,0,cluster4
943,33278.6313550308,5953.55030844501,1,6,1,1025,0,3,0,1,0,7,0,6,26,3,12,0,3,0,0,cluster4
944,33837.0086913335,6070.97193940899,5,109,0,209,2,2,0,4,4,3,0,0,4,1,11,0,5,0,0,cluster4
948,34281.3877513711,6275.95319926874,3,3,1,460,1,2,0,10,0,0,0,0,0,4,5,0,2,0,0,cluster4
949,34309.6329181023,5808.4338722502,0,16,0,698,1,6,0,13,0,5,0,2,11,5,6,0,0,0,0,cluster4
950,34457.06790356,6103.93501601055,2,0,0,673,0,7,0,64,1,9,0,5,45,5,8,0,1,0,0,cluster4
951,34655.2632423756,6447.89681265765,2,19,0,549,0,7,0,117,2,1,0,0,14,2,8,0,3,0,0,cluster4
952,34785.2796633179,6364.03909856096,5,0,0,420,4,3,0,7,3,0,0,1,23,0,34,0,6,0,0,cluster4
953,34884.8755096494,6408.79532481653,7,4,1,186,3,2,1,6,2,1,0,1,17,0,38,0,5,0,0,cluster4
954,34959.7477003942,5752.90446780552,70,78,2,992,4,9,0,5,1,6,0,3,10,7,29,0,11,0,0,cluster4
962,35814.3462489695,5668.3462489695,3,2,1,887,0,11,1,0,0,3,0,3,3,0,5,0,8,0,0,cluster4
963,35868.3726744186,6367.56220930233,4,3,0,462,0,0,0,0,1,1,0,0,4,0,8,0,14,0,0,cluster4
965,35924.7317254174,5688.87569573284,7,4,0,668,1,15,0,0,0,1,0,2,6,2,5,0,6,0,0,cluster4
967,36101.9397879576,6212.60212042409,11,3,0,243,0,2,0,4,0,2,0,4,0,0,6,0,3,0,0,cluster4
968,36308.1751802885,6353.40414663462,0,1,1,134,0,1,0,1,0,0,0,1,12,1,2,0,1,0,0,cluster4
970,36380.9782532445,6390.47036127675,2,3,0,230,0,3,0,18,0,3,0,0,24,0,5,0,3,0,0,cluster4
971,36631.8361971831,6121.18450704225,23,14,3,446,3,8,0,45,4,3,0,8,68,4,22,0,14,0,0,cluster4
972,36837.8961785387,5975.34888413329,20,135,0,389,1,23,0,5,89,4,0,0,21,4,30,0,6,0,0,cluster4
973,37683.1312984496,6399.61337209302,3,42,0,10,3,27,0,17,0,5,0,0,1,4,5,0,3,0,0,cluster4
981,1358.98447319778,6810.93752310536,4,24,0,20,0,0,0,0,3,3,0,1,2,4,56,0,2,0,0,noCluster
982,2263.46502057613,6554.8024691358,11,63,1,55,11,0,0,9,13,3,0,3,3,9,29,0,8,0,0,noCluster
984,4714.1397198031,6970.28360469519,6,68,6,51,7,4,2,27,7,6,0,2,2,5,22,0,6,0,0,noCluster
985,12633.9107142857,7355.8244047619,6,72,4,111,2,2,0,19,4,4,0,0,0,3,15,0,2,0,0,cluster2
986,14068.4912336627,6968.61970035065,7,16,2,454,2,2,0,32,0,0,0,0,0,3,5,0,2,0,0,cluster2
987,14188.4273351648,7053.41565934066,7,12,2,497,5,5,0,45,5,1,0,4,4,5,10,0,1,0,0,cluster2
988,15607.6175239234,7141.48056220096,2,64,1,4,3,4,1,20,2,0,0,1,1,2,8,0,6,0,0,noCluster
989,16817.0214190094,6700.8641231593,6,159,0,106,0,8,0,25,3,1,0,0,1,17,20,0,5,0,0,cluster3
990,17141.3387755102,6613.93469387755,5,80,1,304,0,1,0,4,0,1,0,0,16,5,27,0,14,0,0,cluster3
991,17232.9080033003,6859.2545379538,18,24,0,419,3,16,0,58,1,6,0,6,72,10,56,0,45,0,0,cluster3
992,17407.3248062016,7346.87798449612,30,39,14,457,10,20,2,254,8,14,0,15,72,1,21,0,26,0,0,cluster3
994,17640.8666485606,6599.40277023357,43,37,7,592,0,2,0,8,14,0,0,1,4,2,3,0,0,0,0,cluster3
995,17733.6214616572,6875.64179104478,48,45,13,939,3,6,0,1,0,0,0,2,2,1,2,0,0,0,0,cluster3
996,17726.7145073701,7558.70985259891,8,24,2,156,5,4,0,6,4,6,0,2,1,0,5,0,0,0,0,cluster3
997,17776.6794161123,7319.40594974132,5,107,0,180,4,6,0,0,2,6,0,0,0,1,1,0,0,0,0,cluster3
998,17861.5836020267,7145.45900506679,26,11,4,585,0,6,0,0,0,0,0,2,2,1,1,0,0,0,0,cluster3
999,17926.0687210254,6887.35096809381,10,35,2,359,1,4,1,0,1,0,0,0,7,2,8,0,3,1,0,cluster3
1000,18022.8253012048,6606.92670682731,22,92,2,526,4,0,0,0,2,0,0,4,0,0,3,0,22,0,0,cluster3
1001,18056.7392728464,7319.52702260072,7,8,5,256,3,5,0,1,1,11,0,1,4,0,9,0,0,0,0,cluster3
1002,18052.2878404053,6728.86795440152,12,73,0,94,6,1,0,0,14,0,0,0,0,2,4,0,0,0,0,cluster3
1003,18097.3978955573,7404.04910366329,10,22,7,320,2,3,0,6,0,10,0,4,5,0,10,0,0,0,0,cluster3
1004,18317.4798657718,6615.69319271333,31,50,1,740,7,0,0,0,3,1,0,3,1,0,4,0,6,0,0,cluster3
1005,18545.0501698458,6783.51972824667,12,33,1,545,3,8,0,3,0,0,0,0,24,1,3,0,18,0,0,cluster3
1006,18625.8149964961,6854.88121934128,8,44,0,224,1,3,0,10,3,1,0,0,10,4,16,0,10,0,0,cluster3
1007,18712.3622227887,6522.52867703288,17,4,1,707,3,17,0,6,2,3,0,11,14,6,10,0,17,0,0,cluster3
1008,18840.2276800531,7149.80384998341,3,57,1,51,2,3,0,18,2,0,0,0,1,1,4,0,2,0,0,cluster3
1009,18959.0728171334,7202.66490939045,1,45,0,47,0,3,0,20,0,1,0,0,0,2,6,0,6,0,0,cluster3
1010,19072.2424727739,7169.31742472774,3,70,0,64,2,5,0,20,1,2,0,0,4,3,18,0,10,0,0,cluster3
1011,19175.5339867215,6678.69301296238,40,26,15,597,4,7,1,18,3,8,0,7,10,6,17,0,30,0,0,cluster3
1012,19317.7457886677,6547.72562531904,27,32,6,703,5,12,1,8,1,1,0,7,11,1,8,0,25,0,0,cluster3
1013,19476.1398735916,6505.7787853806,20,22,0,650,5,11,1,13,2,4,0,0,14,2,12,0,24,0,0,cluster3
1014,19539.1898560658,6912.29917751885,4,91,1,69,1,6,1,12,2,1,0,1,1,3,14,0,6,0,0,cluster3
1017,21883.4931757996,6955.07672981598,11,325,0,331,6,6,0,42,2,2,0,1,1,13,18,0,10,0,0,noCluster
1023,29777.6223588167,7248.9915482136,2,43,1,69,2,1,1,0,2,1,0,0,1,2,2,0,1,0,0,noCluster
1026,32035.7583134301,7282.49522322249,39,22,0,1033,12,45,0,84,2,4,0,3,10,15,16,0,36,0,0,cluster4
1027,32210.8365617433,6672.46337772397,3,13,1,464,2,10,0,50,2,1,0,3,15,3,8,0,6,0,0,cluster4
1028,32301.7340019102,6664.67144221585,3,10,9,832,0,16,1,70,0,1,0,3,18,4,7,0,1,0,0,cluster4
1029,32496.5914153763,7154.83835914154,4,3,0,696,0,13,0,13,0,0,0,0,13,4,11,0,15,0,0,cluster4
1030,32702.4857840809,7079.52324082242,19,8,0,601,5,15,0,19,0,1,0,1,9,2,29,0,3,0,0,cluster4
1032,32727.5472936031,6735.06506287589,0,9,0,573,0,0,0,2,0,0,0,0,7,1,3,0,1,0,0,cluster4
1033,32888.4651760473,6567.58031354408,7,16,1,600,4,8,0,111,8,4,0,2,71,6,20,2,17,0,0,cluster4
1034,33067.1374501992,6611.91301460823,1,4,0,924,0,1,0,30,0,1,0,1,16,1,1,0,0,0,0,cluster4
1035,33277.4522907337,6944.65897347571,1,31,0,188,1,16,0,18,5,2,0,0,0,2,4,0,2,0,0,cluster4
1036,33322.7464139344,7441.77202868853,1,1,0,42,0,3,0,66,0,0,0,1,12,0,4,0,1,0,0,cluster4
1038,33741.3126223963,6707.47534270963,6,6,0,988,0,1,0,17,2,1,0,8,29,3,9,0,7,0,0,cluster4
1041,33814.2166204986,6546.70332409972,2,66,1,386,1,1,0,17,0,2,0,1,26,0,16,0,1,0,0,cluster4
1048,34730.2877144547,7399.06487872215,12,4,0,731,0,9,0,8,0,0,0,0,9,0,13,0,7,0,0,cluster4
1049,34757.4086674767,7183.4548400162,5,18,0,607,0,4,0,24,0,1,0,1,7,2,5,0,6,0,0,cluster4
1050,34785.9230888031,6986.61204633205,24,104,2,1047,3,11,0,14,3,6,0,2,23,9,54,0,9,0,0,cluster4
1052,34936.8524984187,7329.65098039216,5,16,0,618,1,11,0,50,0,2,0,0,4,4,11,0,3,0,0,cluster4
1057,36040.6610664719,7185.41709276844,3,0,0,78,1,17,0,12,0,0,0,0,6,3,4,0,6,0,0,cluster4
1058,36070.7714127832,6655.94989869221,8,5,0,518,0,8,0,11,0,7,0,1,41,3,12,0,3,0,0,cluster4
1059,36331.7464945471,6521.28399732918,3,3,0,84,0,1,0,14,0,1,0,0,16,0,9,0,1,0,0,cluster4
1060,36209.879753915,7254.82848620433,5,2,0,125,0,7,0,4,0,3,0,0,9,3,5,0,2,0,0,cluster4
1062,36884.2956635148,6913.25562438865,22,65,1,814,0,0,0,5,5,2,0,1,1,0,4,0,1,0,0,cluster4
1063,36890.2581880866,7075.66404903275,36,21,5,924,3,4,0,26,14,9,0,0,3,4,15,1,5,0,0,cluster4
1064,36983.1347801256,7351.31658100133,6,25,1,519,1,5,0,11,1,3,0,4,2,2,6,0,5,0,0,cluster4
1065,37126.8910442936,6758.18719689622,2,12,0,355,0,1,0,14,0,1,0,0,3,1,12,0,4,0,0,cluster4
1066,37446.1467757459,7370.29451395573,4,1,0,121,0,7,0,37,0,0,0,1,9,0,5,0,3,0,0,cluster4
1067,37504.8297632469,7138.55580608794,3,10,1,355,0,8,0,120,0,4,0,2,24,4,18,0,6,0,0,cluster4
1068,37556.0132023334,6755.68360454406,13,115,2,657,1,47,1,72,0,12,0,4,31,10,35,0,12,0,0,cluster4
1069,37575.4075807206,7037.58540009359,5,103,0,441,1,32,0,162,2,8,0,5,13,10,24,0,17,0,0,cluster4
1071,37748.5884707766,7428.86629303443,1,162,0,82,1,30,0,9,0,2,0,0,0,1,1,0,10,0,0,cluster4
1077,134.787507654623,7488.46233925291,3,18,0,242,0,0,0,6,46,0,0,3,2,1,15,0,1,0,0,noCluster
1078,225.634653861545,8242.0656262505,0,69,0,80,0,0,0,2,1,0,0,2,1,2,3,0,1,0,0,noCluster
1079,272.139583333333,8159.01875,16,89,3,104,6,2,0,7,3,1,0,0,12,10,21,0,13,0,0,noCluster
1080,336.555600160578,8314.93898032919,0,120,0,119,1,0,0,8,1,5,0,1,0,4,25,0,2,0,0,noCluster
1081,510.905918057663,8179.10045523521,21,93,0,93,10,8,0,5,4,4,0,2,1,2,19,0,2,0,0,noCluster
1082,3861.25731584258,7950.48705011773,14,49,0,3,2,3,0,5,11,2,0,2,2,1,1,0,7,0,0,noCluster
1083,4109.97033898305,7865.25529661017,32,70,1,7,15,3,0,4,14,11,0,0,6,3,0,0,19,0,0,noCluster
1084,4211.42912552891,7909.66960507757,20,41,6,11,13,10,0,13,17,15,0,2,12,7,1,0,17,0,0,noCluster
1085,4551.10033305579,7452.70399666944,17,64,4,42,4,3,3,46,4,6,3,3,4,1,10,0,11,0,0,noCluster
1086,4703.87925407925,7881.50326340326,10,58,6,35,2,3,0,11,1,0,0,0,1,4,4,0,2,0,0,noCluster
1087,4836.23607427056,7950.1553618795,3,47,0,42,5,4,1,6,4,2,0,1,7,2,10,0,8,0,0,noCluster
1088,11822.1383116883,8128.99935064935,11,112,2,400,1,23,1,111,2,5,0,7,8,4,41,0,12,0,0,cluster2
1089,12405.6683746086,8026.60631938514,13,18,0,342,3,24,0,33,2,2,0,0,46,5,33,0,16,0,0,cluster2
1090,12475.5372243839,8286.26926070039,6,10,0,182,2,17,1,6,6,5,0,4,14,4,9,0,9,0,0,cluster2
1091,12871.3428070175,7437.29859649123,8,56,1,80,7,6,0,23,3,4,0,0,1,8,7,0,6,0,0,cluster2
1092,14096.0602426637,7691.73575056433,5,27,5,977,2,7,1,23,0,4,0,1,212,2,56,0,15,0,0,cluster2
1093,14086.3842137592,7988.48464373464,0,37,0,91,0,0,0,6,0,0,0,0,11,1,10,0,1,0,0,cluster2
1094,14319.3875147232,7518.23645465253,7,102,0,34,4,3,0,2,4,7,0,0,6,9,20,0,10,0,0,cluster2
1095,17592.8966423948,8089.30562297735,20,18,6,580,5,8,0,173,1,1,0,2,1,0,5,0,0,0,0,cluster3
1096,17797.6211519364,7593.85253227408,3,22,3,198,3,1,0,1,2,5,0,1,0,0,3,0,0,0,0,cluster3
1097,22984.5728676964,8255.06279382136,0,66,0,59,4,2,0,18,0,0,0,0,0,5,4,0,0,0,0,noCluster
1098,23347.4082840237,7883.94918203968,0,26,1,23,0,0,1,7,0,0,0,0,1,0,8,0,10,0,0,noCluster
1102,27649.1750794913,8354.4222972973,1,72,1,30,2,1,1,3,2,1,0,0,4,3,8,0,4,0,0,noCluster
1103,28196.1484257871,8261.96851574213,2,51,0,11,0,1,0,0,0,0,0,0,1,1,14,0,2,0,0,noCluster
1104,30020.6526049357,7955.71060957604,3,82,0,688,2,11,0,16,0,7,0,1,1,5,46,0,6,0,0,cluster4
1105,30356.0399343545,8351.58388037928,10,13,1,523,10,18,2,540,0,22,0,10,152,1,97,0,20,0,0,cluster4
1106,31306.3048275862,7709.08505747126,5,22,0,463,0,11,0,13,5,19,0,9,45,5,6,0,17,0,0,cluster4
1107,31446.3781831538,7794.79376836435,4,23,0,602,0,3,0,12,0,13,0,8,21,5,4,0,5,0,0,cluster4
1109,31367.8044308633,7598.64400305577,4,32,2,866,1,10,1,57,3,28,0,1,42,8,5,0,19,0,0,cluster4
1110,31409.939206762,7917.45968790637,9,26,0,951,4,8,1,29,2,8,0,2,35,0,1,0,25,0,0,cluster4
1111,31433.5576454197,7573.59595959596,6,13,1,450,1,3,2,24,0,0,0,1,6,3,8,0,3,0,0,cluster4
1112,31948.8315789474,7550.15545112782,1,0,0,41,4,13,0,13,0,2,0,6,28,6,11,0,17,0,0,cluster4
1113,32199.2861448453,7967.08075525219,19,48,16,682,1,8,0,30,2,0,0,0,10,8,6,0,10,0,0,cluster4
1116,32390.736475505,8124.50359879266,0,0,0,3,5,11,0,57,0,3,0,0,0,0,3,0,2,0,0,cluster4
1117,32889.112891299,7500.97337934434,19,133,0,219,3,2,1,45,0,0,0,0,1,0,3,0,1,0,0,cluster4
1123,33420.6073706591,7923.17505315379,1,1,0,487,3,1,1,4,0,0,0,0,19,0,10,0,3,0,0,cluster4
1125,33606.4468980021,7443.94374342797,3,1,0,850,0,0,0,0,0,0,0,1,40,1,9,0,10,0,0,cluster4
1128,33806.1804321888,8007.34111096381,7,39,4,1251,2,6,0,10,0,0,0,0,31,9,18,0,10,0,0,cluster4
1130,33980.9380572946,8229.44507683551,17,229,3,1640,5,22,0,5,0,0,0,0,94,1,43,0,26,0,0,cluster4
1133,34367.06671875,7452.8965625,0,4,1,127,0,5,0,0,0,1,0,0,1,0,0,0,3,0,0,cluster4
1135,34260.533758639,8020.29222045012,0,66,0,601,3,11,0,0,6,10,0,0,5,5,8,0,11,0,0,cluster4
1139,34482.3905477556,7487.17302748665,10,5,1,412,0,4,0,1,0,1,0,0,0,1,2,0,7,0,0,cluster4
1140,34622.2121646529,8129.40733155847,2,3,2,372,0,0,0,0,0,1,0,0,18,4,15,0,1,0,0,cluster4
