cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,CYR61,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,WNT5A,VEGFC,AXL,EPHA2,LOXL2,RUNX2,FGFR1,JUN,VGF
4089,16522.8285619174,18917.378828229,0,225,22,402,11,0,0,0,1,1,0,0,21,11,7,0,15,8,2
4090,16533.0074654722,18664.7708100037,0,170,17,331,30,0,0,1,6,2,0,0,45,24,4,0,27,1,0
4091,16547.0560571859,19083.715199398,0,55,0,143,2,0,0,0,0,2,0,0,1,3,1,0,5,5,1
4092,16604.7213265776,19187.6596038692,0,61,0,90,2,0,0,0,1,1,0,0,3,5,3,0,1,0,1
4093,16648.4264409512,19011.7021362354,0,47,5,124,69,1,0,0,6,4,0,0,2,17,11,0,17,12,1
4094,16686.6052631579,18911.9763157895,0,130,1,227,22,0,0,1,12,2,0,0,57,20,9,0,5,4,1
4095,16672.8141314131,18541.9158415842,0,92,9,181,22,0,0,0,2,5,0,0,7,9,5,1,19,16,0
4096,16756.6142433234,19297.181379822,0,235,5,341,0,0,0,0,1,2,0,0,20,11,8,0,6,1,0
4097,16801.4092514124,18964.7934322034,0,118,13,190,3,0,0,2,11,3,0,1,27,45,17,1,15,10,1
4098,16832.3211469534,19388.905734767,0,68,7,87,1,0,0,0,3,1,0,0,17,7,6,0,12,3,0
4099,16946.7809637595,19364.7363600159,0,81,23,187,0,0,0,0,1,1,0,0,13,11,4,0,6,2,0
4100,17021.8631303209,18802.1912246234,0,82,0,123,0,0,0,1,0,0,0,0,1,14,1,0,2,2,1
4101,17128.8294171498,18934.6682941715,0,100,1,167,1,0,0,0,5,0,0,0,24,19,7,1,10,2,0
4102,17140.767166894,18523.9481582538,0,135,2,178,5,0,0,0,1,1,0,0,27,21,6,0,4,1,0
4103,17163.0679941719,18844.9810587664,0,104,1,182,0,1,0,0,2,0,0,0,18,12,9,1,6,1,0
4104,17241.7589945786,18699.5199605717,0,67,0,148,0,0,0,0,0,0,0,1,7,23,2,0,2,1,0
4105,17260.9534127844,18536.3548212351,0,51,14,107,3,0,0,1,1,2,0,1,12,13,5,2,1,2,0
4106,17306.0007209805,19072.5090122567,0,144,2,220,2,0,0,1,4,0,0,1,38,31,7,0,6,3,3
4107,17789.8217213115,18816.0655737705,0,96,18,138,7,1,0,1,1,0,0,0,7,4,3,3,3,6,1
4108,17808.7661058679,18652.3926959376,0,99,10,323,33,1,0,1,15,4,0,1,28,6,11,3,14,14,0
4109,17953.9734789392,19412.8387935517,0,66,0,93,1,0,0,1,3,3,0,1,8,4,7,1,8,1,0
4110,17994.446339312,18982.1737724199,1,99,31,242,5,0,0,1,2,3,0,0,5,5,3,2,7,7,1
4111,18000.2728700432,18807.5979583824,0,87,18,294,94,1,0,1,15,6,0,0,31,8,12,11,12,15,1
4112,18061.8932893289,19648.7502750275,0,53,6,70,4,0,1,0,0,2,0,0,14,0,2,0,3,0,0
4113,18066.1595907928,18599.7728900256,0,70,44,344,310,0,0,0,85,14,0,0,89,78,13,9,16,13,0
4114,18127.011196641,19671.0748775367,0,13,8,28,1,0,0,0,0,1,0,0,15,0,0,0,2,0,0
4115,18232.2815614618,18747.0647840532,3,87,32,225,8,0,0,0,10,3,1,0,25,6,6,3,11,3,2
4116,18567.5412844037,19359.4280471822,0,130,26,227,11,0,0,0,0,0,0,1,10,14,8,1,4,2,1
4117,18692.4147501983,19169.4647105472,0,136,2,263,3,0,2,1,1,0,3,3,14,21,8,4,2,1,6
4118,18762.8165517241,19303.7563218391,0,92,1,171,1,0,0,0,0,0,1,1,15,7,3,0,1,0,1
4120,18899.5191309987,19211.0765239948,0,41,14,107,11,0,0,0,0,0,0,0,7,5,3,1,4,4,1
4121,18971.6641716567,18805.6601796407,0,41,0,78,0,0,0,1,1,0,1,0,4,8,1,1,1,0,0
4122,18993.5518565941,18910.4387537345,0,64,1,86,14,0,1,1,2,0,2,0,12,9,8,0,6,0,1
4123,19038.0218579235,19310.4615384615,0,49,8,141,5,0,0,0,0,3,0,1,18,9,11,2,7,3,4
4124,19074.2935470266,18983.0805567271,0,164,3,218,0,0,0,1,1,1,0,1,10,13,5,1,2,1,1
4125,19183.2414457831,18752.8703614458,0,56,0,93,6,0,0,0,0,0,0,0,2,10,4,1,4,0,2
4126,19216.055752938,19206.5493304181,3,98,12,167,39,1,0,0,1,0,1,0,54,19,3,0,4,4,0
4127,19216.0055675843,19401.2496133622,2,103,28,323,210,0,0,0,7,0,0,1,127,46,6,0,21,7,3
4128,19235.6964164976,19087.8553076403,0,75,12,164,15,0,1,2,1,2,0,0,24,9,2,1,7,2,1
4129,19305.0579302587,18522.1096737908,0,63,12,108,1,0,0,0,1,0,0,0,1,2,3,0,1,0,0
4130,19329.8709359606,18851.3,0,72,2,130,30,0,0,1,0,0,0,1,4,5,4,0,1,0,2
4131,19422.3999137187,18819.8399482312,0,15,15,171,32,0,0,0,0,0,1,0,1,12,8,2,13,4,4
4132,19423.2934284259,18583.5007641365,0,68,6,92,1,0,0,0,0,2,0,0,0,6,3,1,4,1,0
4133,19436.6171253823,19288.7339449541,0,42,5,57,4,0,1,0,1,0,1,0,1,1,0,0,1,0,2
4134,19501.5393649413,18719.4019138756,0,140,8,215,26,0,0,0,1,2,0,0,7,15,12,0,7,3,2
4135,19536.3533289387,19097.7699406724,0,166,3,98,47,0,0,0,2,0,0,0,2,9,7,0,5,2,1
4136,19546.0714285714,18923.1178790535,0,136,0,128,1,0,0,0,0,0,0,0,1,13,9,0,5,1,0
4137,19616.6989136058,18991.794619762,0,77,0,78,2,0,0,0,0,0,0,1,1,7,1,0,4,0,0
4138,19636.7680608365,18571.2209125475,0,42,15,164,40,0,0,1,0,0,0,0,0,8,8,0,18,2,3
4139,19643.3337278107,19386.9061143984,0,129,12,111,3,0,1,1,0,0,1,0,4,7,3,0,3,0,1
4140,19670.9787863838,18742.1287617168,0,129,6,189,7,0,1,2,1,0,1,0,11,9,1,0,6,0,0
4141,19701.888474847,19267.9472983764,0,133,43,189,4,0,0,2,1,1,1,0,20,29,9,0,14,1,0
4142,19731.934322987,18660.2316689159,0,103,9,172,14,0,0,0,0,0,0,0,2,13,3,0,14,3,0
4143,19763.762005277,18951.5034300792,0,89,8,149,2,0,0,0,0,0,0,0,9,15,6,0,1,0,0
4144,19790.5861854387,19113.382078407,0,72,8,121,0,0,0,1,0,0,0,1,1,4,1,1,2,0,0
4145,19832.6907270811,19057.925711275,0,46,1,81,1,0,0,0,0,0,1,0,0,5,4,0,0,0,0
4146,19843.1889502762,18808.9406998158,0,115,1,179,40,0,0,1,0,2,0,0,16,19,5,1,7,2,2
4147,19983.4985394352,18898.652872444,0,79,4,145,4,0,0,0,0,0,1,1,10,11,6,2,8,3,2
4148,20012.449339207,18671.2971120901,0,98,1,217,2,1,0,1,0,1,0,0,23,20,6,0,3,3,0
4149,20030.2291963861,18743.4270090347,0,152,2,266,59,1,0,0,0,0,0,0,18,18,13,0,12,14,1
4150,20047.5915667631,18973.3551054155,1,122,2,229,9,0,0,1,0,0,0,1,10,13,2,1,8,0,2
4151,20142.394278051,18588.2427358069,0,90,4,192,4,0,0,1,0,0,0,0,8,14,5,0,3,0,1
4152,20262.2021766429,18655.218501465,0,77,34,285,70,0,0,0,2,1,1,0,2,9,5,0,11,7,0
4153,20301.6380243572,19410.8413396482,0,322,36,450,30,1,0,0,2,1,0,1,27,23,6,2,17,0,0
4155,20388.5849303136,19085.8571428571,0,87,11,148,5,0,0,1,1,0,0,0,2,2,1,0,0,0,2
4156,20484.7814798788,19064.3284292514,0,148,3,205,2,0,0,0,6,0,0,0,29,3,6,1,4,1,2
4157,20537.2173285199,18697.6494584838,0,108,24,225,228,0,0,0,44,19,0,0,24,9,14,0,6,7,0
4158,20572.0357692308,19316.4069230769,0,41,18,225,24,0,0,0,6,5,0,0,30,12,9,0,7,2,2
4159,20639.0328789094,19134.4226142743,0,106,5,192,9,0,0,0,3,0,0,0,7,7,7,2,10,5,1
4160,20686.6407407407,18703.7583333333,0,76,0,117,3,1,0,0,0,1,0,0,1,8,2,0,4,0,0
4161,20791.9257592801,18802.5916760405,0,124,9,279,10,0,0,0,12,11,0,0,28,7,12,0,10,1,1
4162,20806.9888211382,18918.1422764228,0,126,32,407,31,0,1,1,4,5,0,0,30,1,13,0,11,6,0
4163,20844.9036666667,18596.0383333333,0,116,36,322,16,0,1,0,5,1,0,0,25,1,3,1,2,1,2
4164,20893.7255479228,19302.0189728492,1,350,27,551,5,1,0,0,2,2,1,0,56,0,18,0,16,1,2
4165,20978.5828746177,19067.9587155963,0,130,46,144,5,0,0,0,2,0,0,1,18,2,2,2,1,0,1
4166,21066.5599398094,18888.8537033941,0,252,5,331,7,0,0,0,1,3,0,0,3,5,3,0,3,3,0
4167,21249.7496729176,19181.7080244222,0,155,8,184,1,0,0,0,4,0,0,0,30,13,6,1,11,2,3
4168,21236.706918239,19265.5974842767,0,119,4,203,0,0,0,0,3,0,0,0,21,3,7,0,9,1,1
4169,21321.5341981132,18899.1670597484,0,83,0,128,10,0,4,0,2,0,1,3,6,19,5,1,4,0,0
4170,21329.978551001,19402.4489990467,0,92,0,49,0,0,0,0,0,1,0,0,2,2,3,0,5,0,0
4171,21488.242143566,18802.8941448892,0,134,14,263,22,0,0,0,4,5,1,0,35,14,10,0,10,5,2
4172,21508.0338637291,19180.0893512852,0,108,2,116,7,0,1,1,1,0,0,0,7,13,3,0,2,2,1
4173,21549.5479850436,19428.4740340673,0,87,12,91,1,0,0,4,1,0,0,2,0,3,3,2,8,1,0
4174,21572.5201525054,18667.25708061,0,75,2,139,4,0,0,0,1,0,0,0,7,7,2,0,4,2,0
4175,21614.9350125945,18587.5798488665,0,87,1,82,2,0,1,0,1,0,0,0,6,16,5,0,12,2,1
4176,21653.2417374882,18775.8909348442,0,128,0,139,0,0,0,0,0,4,0,0,12,13,4,0,3,2,0
4177,21670.1089792786,19231.2003069839,0,79,7,137,0,0,1,0,0,0,0,0,8,3,5,0,2,4,1
4178,21689.1502890173,18974.0219653179,0,192,2,228,0,0,0,0,0,0,2,0,11,14,8,1,1,2,5
4179,21686.4052322477,19317.4623598505,0,125,7,122,0,0,0,0,0,0,0,0,1,1,4,0,3,1,0
4180,21749.907493062,18844.39546716,0,109,9,136,7,0,0,0,1,0,0,0,5,9,3,0,8,3,2
4181,21765.396519285,18742.3113828786,0,94,6,143,1,0,1,0,2,2,1,0,33,23,4,1,7,7,1
4182,21759.5306122449,19264.0778061224,0,151,24,224,5,0,0,0,0,0,0,0,3,5,1,0,3,1,0
4183,21869.7507073247,18954.210939956,0,118,19,204,16,0,0,0,8,1,0,0,56,23,9,0,8,11,4
4184,21957.2906610703,18874.6316894019,0,32,1,41,4,0,1,0,0,0,0,0,6,5,1,0,2,1,0
4185,21995.3214823742,19338.5652304911,0,76,27,271,123,0,0,0,2,0,0,0,74,24,12,0,16,7,3
4186,22025.7783916513,18996.5144260282,0,91,9,139,1,0,0,0,2,0,0,0,9,0,2,0,4,0,0
4187,22039.6838709677,19071.1253456221,0,74,13,154,2,0,0,0,1,1,0,0,17,6,3,0,4,1,0
4188,22063.0954498803,19191.6086212795,0,103,5,138,1,0,1,0,3,0,2,3,4,1,8,3,6,0,1
4191,22263.2327198364,18963.4576687117,0,18,6,63,2,0,0,0,0,2,0,1,11,13,4,0,3,2,3
4192,22275.787437604,18744.6526622296,0,52,2,99,63,0,0,1,3,0,0,0,15,15,7,0,6,4,0
4194,22582.101297765,18802.9693583273,1,44,25,105,22,2,0,1,0,0,0,1,23,24,7,0,6,4,2
4195,22601.6740273396,19268.8377146863,0,29,25,115,41,0,1,0,1,3,0,0,37,25,3,0,10,2,1
4196,22606.4730434783,18875.5802898551,0,16,16,96,3,0,0,0,0,0,1,0,6,13,4,0,3,2,0
4198,22856.2202519832,18820.0237984134,0,7,13,61,3,0,0,1,1,0,0,0,1,10,5,0,2,2,0
4199,22996.2125796178,18863.7452229299,0,18,24,101,70,0,0,1,3,0,0,1,9,13,8,2,8,5,1
4200,23178.548474781,18804.4240410752,1,135,16,195,9,0,1,1,1,1,1,0,6,17,4,3,10,1,0
4201,23232.1984585742,18699.7369942197,0,77,12,154,5,0,0,0,2,0,0,0,30,10,12,4,14,2,0
4202,23265.2088637435,18614.441301273,0,124,24,167,1,0,1,0,1,0,1,0,22,18,12,6,13,1,0
4203,23402.7207379135,19361.3617472434,0,93,51,284,8,0,0,0,0,2,1,0,8,16,3,4,5,3,1
4204,23523.8020979021,18557.5643356643,0,82,26,156,6,0,1,0,1,0,0,0,18,14,5,1,3,4,0
4205,23597.9214263175,18626.1811296939,1,91,19,185,66,0,1,0,8,3,1,0,40,20,14,11,11,5,2
4206,23690.4708108108,18888.04,0,91,2,119,11,0,0,0,4,2,1,2,5,22,5,2,2,3,1
4207,23792.7419354839,18536.9078690127,0,72,20,122,6,0,0,0,2,1,0,0,12,2,4,0,8,1,0
4208,23885.1978346457,18655.8882874016,1,75,5,147,9,0,0,0,1,0,0,0,3,6,5,2,0,0,1
4209,23967.5782347041,19325.2883650953,0,87,2,115,48,0,0,0,1,0,0,2,3,5,3,2,3,2,1
4222,24991.1130073801,18739.5465867159,1,95,6,181,4,1,1,1,3,4,3,0,18,19,8,1,10,2,1
4223,25041.4728122345,18554.0475785896,0,28,8,142,26,0,1,0,4,4,1,0,11,9,2,0,7,13,0
4224,25257.8602853746,19344.2583234245,0,141,17,245,72,0,0,1,15,31,0,2,85,42,25,3,13,21,4
4225,25416.9133822182,19415.4037580202,0,77,15,212,83,0,0,0,9,1,0,0,71,16,9,0,3,1,0
4226,25479.8833491912,19159.9939105614,0,161,91,368,21,1,1,0,17,3,0,1,31,19,11,2,15,5,0
4227,25549.9515484515,19404.1358641359,0,150,45,337,22,0,0,0,3,0,0,0,18,9,11,0,8,1,0
4228,25743.5823396713,19163.2262326781,0,129,38,211,23,1,0,0,2,1,0,1,23,7,5,0,6,2,1
4229,25825.2971774194,19355.7100806452,0,82,25,202,18,0,1,1,0,2,0,1,13,0,12,1,4,2,3
4230,25944.6137851367,19067.9387755102,0,114,22,233,2,0,2,4,4,0,0,3,15,1,15,4,5,2,3
4231,26924.1594446782,19359.2267564157,1,31,24,42,2,0,1,1,3,2,1,1,2,11,4,2,4,1,1
4232,27170.0670553936,18877.181851312,0,120,20,225,74,1,1,4,18,2,1,5,60,21,25,4,11,6,7
4233,27282.9063197026,18695.3464684015,1,116,17,218,16,0,1,0,8,1,0,1,69,21,16,3,9,0,1
4235,27417.6217741935,19353.6459677419,0,44,10,169,52,0,0,1,14,11,1,1,52,22,21,0,9,7,2
4237,27945.3234237177,19235.7177393009,0,67,35,112,48,0,0,0,9,10,0,0,96,31,12,0,10,3,3
4238,28015.6162389889,19023.4324013788,0,180,48,290,9,0,0,1,5,5,0,2,94,40,18,2,16,6,3
4239,28046.0278008299,19179.787966805,0,75,12,95,4,2,0,0,1,1,0,0,24,13,1,1,1,1,1
4240,28077.0466038671,19083.2330193356,0,32,17,99,2,0,0,0,2,1,0,0,55,23,6,0,5,3,0
4241,28163.7857142857,19063.4503571429,1,141,25,144,10,0,0,0,6,11,0,0,61,24,7,2,10,3,4
4242,28199.6781829814,19368.9753678823,0,54,50,243,87,0,1,1,16,5,0,2,124,48,18,1,9,4,2
4243,28289.8636106395,18901.4428409734,0,114,51,273,180,0,0,1,19,1,0,1,32,34,6,1,10,2,1
4244,28405.3881864503,18895.7461785242,0,91,39,102,434,0,1,0,71,17,1,0,138,99,30,0,19,55,1
4245,28453.6884507042,18567.1808450704,0,34,14,99,15,0,0,2,5,2,0,0,21,29,4,0,6,0,1
4246,28521.6453265045,18650.9965855741,0,126,40,323,7,0,0,0,6,0,2,0,23,25,12,0,6,0,1
4247,28658.9435109045,18986.9696102967,1,230,8,292,6,1,0,0,4,3,0,1,19,3,9,1,8,0,0
4248,28818.613812832,18937.4515733551,1,111,19,140,5,1,0,0,3,0,0,0,24,5,14,1,17,0,0
4249,28877.1150409531,19170.1839166046,0,190,7,284,11,0,0,0,11,3,0,0,23,7,16,2,5,5,7
4250,29052.646958741,18984.3619736282,0,109,15,163,4,1,0,0,4,3,0,1,30,7,11,1,12,0,1
4251,29087.7681874229,18673.0460337032,0,197,22,266,34,0,0,0,22,5,0,0,65,9,14,1,12,0,2
4252,29133.5959386656,19326.0878574389,0,108,66,209,52,0,0,0,18,3,0,0,19,17,4,2,7,3,1
4253,29221.0064902646,18761.9610584124,0,125,34,197,1,0,0,0,3,1,0,0,12,3,8,5,3,0,2
4254,29297.5623357664,19251.5833576642,2,98,68,132,5,0,0,0,6,2,0,0,31,7,12,1,5,1,6
4255,29313.9934747145,18658.2502446982,0,163,73,185,6,0,0,0,1,1,0,0,30,4,5,1,6,0,1
4256,29464.1199312715,18897.7807560137,0,124,51,247,6,0,1,0,3,1,0,0,13,2,13,3,9,0,5
4257,29886.7038626609,19288.7052932761,0,83,11,204,0,0,1,0,2,2,1,0,26,6,9,3,5,0,3
4258,29978.6113256113,19237.3414843415,0,104,25,217,0,1,0,0,0,2,0,0,38,20,6,3,6,3,1
4259,30415.0265400536,19344.3676649623,0,209,26,265,19,1,0,1,5,12,0,0,85,13,8,1,11,3,1
4260,30600.1773547094,19434.1751002004,0,76,65,163,64,0,0,0,5,6,0,1,40,27,5,0,9,2,3
4261,31145.9857405704,18711.5147194112,1,95,33,73,4,0,1,0,3,1,1,1,34,15,15,2,2,1,7
4262,31453.6161891769,19155.1373351523,0,117,13,112,10,0,1,0,0,2,0,1,0,3,2,0,4,4,10
4263,31506.8158617982,18565.2771888496,1,136,40,175,1,1,0,0,1,0,0,0,12,5,8,0,6,2,0
4264,31510.6285824942,18848.0197521301,1,221,7,232,0,0,2,0,8,4,2,0,40,7,11,0,11,3,2
4265,31530.3675799087,19088.0054794521,0,122,9,125,1,0,0,0,1,4,0,0,3,3,3,0,4,2,1
4266,31612.5157154673,18930.1137303557,0,153,21,177,1,0,0,0,6,0,0,0,38,11,18,0,13,4,5
4267,31651.8210492436,19230.1245574509,0,171,31,256,0,0,1,0,2,1,0,1,32,8,9,4,18,9,4
4268,32296.2071611253,19425.7084398977,0,59,19,194,0,0,0,0,0,1,0,0,7,4,8,0,5,0,1
4269,32380.0531220876,19316.7101584343,0,40,15,143,3,0,0,0,0,2,1,1,6,14,10,0,5,1,3
4270,32422.6094674556,18976.7737824306,1,113,14,156,1,1,4,2,0,0,0,2,33,7,7,0,0,1,2
4271,32460.3398544131,19381.2807097361,2,69,21,163,1,0,0,0,1,2,1,1,2,8,10,2,5,2,4
4272,32511.5431211499,18905.5537303217,0,130,22,124,1,0,0,0,0,0,0,0,17,10,7,0,2,0,0
4273,32595.4291449217,18845.732637495,0,85,23,113,2,1,0,2,0,1,1,2,23,6,13,2,1,0,5
4274,33012.3923641703,18653.2654919236,2,92,99,252,49,0,0,3,0,3,1,2,99,18,9,1,4,6,2
4282,35411.6901737968,18632.9832887701,0,76,5,196,7,1,0,1,0,0,0,0,13,4,4,2,3,2,0
4283,35536.937397485,18643.4693821761,0,132,12,678,183,2,0,0,5,3,0,0,45,26,5,0,19,12,0
4287,37679.5550426136,18754.0727982955,0,65,17,323,102,0,0,1,0,4,0,1,5,16,9,1,6,4,1
4288,38182.3128106019,18633.4781888459,0,264,60,589,3,0,0,1,3,1,0,0,7,12,9,3,23,8,2
4289,38569.1263576159,18679.6047682119,0,21,42,721,611,0,1,2,98,9,0,0,76,41,31,0,23,14,1
4295,40997.3197898424,19074.023117338,0,117,17,228,11,2,0,0,1,0,1,0,22,16,8,1,8,6,2
4296,41094.3068030236,19127.6705202312,0,94,1,135,2,0,1,0,0,0,1,1,40,17,8,1,6,3,0
4297,41193.1480229807,19238.7563366002,0,105,31,183,13,0,0,1,0,0,1,1,4,28,6,1,2,2,0
4301,315.385168961201,19933.1123279099,0,263,2,449,198,2,0,2,61,2,0,0,31,61,28,1,15,2,5
4302,323.379548762737,20221.5756914119,0,209,0,438,128,3,0,1,22,8,2,1,36,41,18,3,18,6,3
4303,633.70717884131,19890.1013853904,0,227,1,481,9,4,0,1,10,3,0,1,2,21,13,2,16,4,9
4304,689.715797430083,20211.857898715,0,184,3,278,4,0,2,1,4,1,1,1,6,20,8,5,15,3,4
4305,1074.98231685312,19555.8996752075,1,93,1,199,107,1,0,1,8,1,0,0,12,52,5,3,7,20,5
4306,1428.98710298364,20205.9992300289,1,124,9,568,737,2,1,1,182,36,1,1,134,140,34,2,65,63,0
4307,2326.19527272727,20047.1025454545,1,233,4,342,13,0,0,4,26,2,1,2,41,37,19,3,27,4,2
4308,2570.94481605351,20124.7842809365,0,218,0,277,11,0,0,1,23,2,0,1,39,45,8,1,16,4,0
4309,2874.68584942846,19846.0729207726,0,144,0,274,5,0,0,0,2,2,0,2,6,9,9,0,6,5,3
4310,2941.87246680643,20257.5576519916,0,197,1,317,16,0,0,1,0,0,1,0,5,21,4,0,2,6,3
4311,3110.10751665081,19778.6983824929,0,69,4,153,8,1,0,0,1,2,0,2,74,7,9,0,1,3,4
4312,3288.41522762951,19754.2315541601,1,219,0,335,37,0,0,0,11,3,0,1,52,9,16,0,11,1,0
4313,3413.93614931238,19782.2546660118,0,363,2,485,23,2,0,0,13,9,1,0,55,8,17,0,6,2,0
4314,3513.49624478442,19947.4589707928,2,192,5,304,65,0,0,0,48,12,2,2,25,7,27,0,5,0,1
4315,3575.97555129434,19886.7248322148,0,173,4,301,8,0,1,1,8,3,3,0,44,2,10,0,4,0,1
4316,3860.6987913486,20092.2522264631,0,13,2,78,4,0,0,0,3,3,0,0,40,0,1,0,26,2,6
4317,3969.5152640264,20327.5478547855,0,97,0,251,60,1,0,0,36,71,1,0,29,68,42,0,27,7,4
4318,3996.48612225253,19874.0628910637,0,234,2,324,0,0,0,0,5,6,0,0,132,3,4,0,72,0,5
4319,4032.31721659588,20062.0810192747,0,76,1,130,0,0,0,0,0,0,0,0,52,0,6,0,27,1,11
4320,4150.70648259304,19824.4918967587,0,73,0,158,0,0,0,0,0,0,0,0,45,15,28,0,33,3,4
4322,4777.06296519815,19644.3898611949,0,469,3,463,43,2,0,2,35,15,0,0,22,118,39,2,28,5,5
4323,4817.23699575372,20054.2040870488,0,311,8,448,45,0,0,2,5,3,0,1,12,39,17,2,18,3,3
4324,5042.34539007092,20158.0382978723,0,137,2,499,12,1,0,2,6,25,0,2,31,35,30,3,34,19,4
4325,5135.6400742115,20267.3573283859,0,116,1,403,9,0,0,1,2,4,1,0,11,22,20,2,22,13,1
4326,6137.59850931677,19523.4720496894,1,260,3,542,18,2,0,7,48,16,1,2,82,42,19,3,27,6,4
4327,6464.85261967584,19799.1209950999,1,163,11,297,64,0,1,2,18,10,1,2,7,1,5,1,22,6,1
4328,6532.2032477737,20221.446306967,0,448,11,650,247,2,0,0,154,15,1,0,117,67,32,1,55,43,2
4329,6532.14981273408,19452.0463057542,0,264,1,211,12,0,0,17,7,4,1,1,12,7,20,1,19,4,2
4330,6643.67832409972,20008.0166204986,0,105,6,289,53,1,0,0,19,6,0,1,28,9,15,1,21,15,0
4331,6686.75222312045,19886.890864996,0,86,4,204,6,0,1,2,1,3,0,0,9,3,7,1,13,6,0
4332,6739.15119876257,20127.8255993813,0,107,2,248,22,0,0,0,4,7,0,0,40,7,10,1,12,1,1
4333,6773.42230919765,20317.1213307241,0,163,1,239,5,0,0,1,27,1,1,1,1,41,7,3,11,1,1
4334,6785.51108726752,19511.6115879828,0,63,6,272,180,0,0,2,44,41,0,3,31,18,15,3,22,13,0
4335,6867.61239012139,20083.2900795312,0,138,0,195,4,1,0,1,3,1,0,2,9,3,1,3,6,2,1
4336,6945.17631862217,20349.5674919268,0,292,12,559,48,0,0,0,20,9,0,0,8,14,8,5,23,6,6
4337,7047.78002183406,20336.2464519651,0,193,12,497,16,0,0,0,7,15,0,0,40,48,12,6,21,5,7
4338,7226.50163220892,20129.9510337323,0,252,11,816,251,2,0,0,49,100,0,2,37,20,30,2,43,22,1
4339,7514.13930593158,19800.2047747969,1,203,12,462,62,0,0,0,27,9,0,0,26,50,49,0,48,2,6
4340,7660.87636793848,19461.7781721384,0,277,7,395,13,0,0,0,6,7,0,2,7,23,31,2,15,5,2
4341,8118.84362505553,19879.0919591293,5,221,12,505,6,0,0,0,8,7,3,0,40,30,16,0,30,1,4
4342,8619.06470165349,20248.3231488138,0,97,0,114,40,0,0,2,5,1,0,0,2,20,5,2,3,3,3
4343,8758.62582781457,19684.0562913907,0,86,2,131,346,1,2,2,125,13,1,1,73,124,18,2,28,9,7
4344,8833.98519249753,19606.9559065482,0,72,2,148,13,3,0,2,20,1,0,1,35,30,8,2,17,5,4
4345,8884.31739358907,19797.316868103,0,73,1,56,22,1,0,2,26,6,0,1,8,25,4,2,5,3,3
4346,8983.90956457015,20073.0161890584,1,72,3,121,76,1,1,3,51,8,1,2,32,73,13,0,21,3,10
4347,9196.36212624585,20106.1581395349,1,32,0,71,109,0,0,3,17,30,2,1,8,33,7,2,2,14,2
4348,9361.89010989011,19740.7246807247,0,204,0,239,35,0,0,1,4,7,0,2,18,36,4,2,6,19,7
4349,9842.19286987522,19460.4242424242,0,119,3,491,515,1,0,0,140,37,1,2,42,94,49,4,26,45,10
4350,9944.7907145448,19507.1298512876,0,144,0,354,326,0,0,2,140,26,0,1,54,61,32,4,26,11,2
4352,10168.2206867672,20298.9861809045,0,69,1,125,4,1,0,1,5,8,0,1,14,12,6,3,7,0,0
4356,10905.6464410735,20210.2392065344,1,160,0,288,47,2,0,3,9,11,1,2,14,23,24,5,30,2,3
4357,10954.3283095723,19453.6582484725,2,103,6,407,42,0,0,1,9,7,0,0,7,35,7,0,16,5,4
4358,11446.1869887028,20189.5687573042,3,125,9,366,16,0,2,5,4,1,2,3,4,19,17,5,30,9,3
4359,11573.1503288443,19961.6777325399,1,295,21,560,34,2,0,5,11,6,1,2,8,38,10,3,36,19,5
4361,12099.5585054081,19790.3815142576,0,241,14,293,26,1,0,1,7,25,0,0,36,59,13,0,26,1,8
4362,12248.803945746,19755.0801479655,0,125,2,179,2,0,0,1,3,2,0,0,16,6,7,1,14,7,4
4363,12350.3961382747,20045.0171286204,0,241,35,259,7,0,0,4,3,0,0,1,2,2,5,1,8,0,0
4364,12368.9482899023,19478.4796416938,0,300,2,284,2,2,1,4,3,1,0,1,19,18,21,2,6,2,3
4365,12383.2319967267,20176.2234042553,1,178,1,185,3,0,0,4,0,0,1,2,3,5,10,2,4,0,4
4366,12414.5090735435,20311.4737344795,2,142,2,140,6,0,1,4,2,0,1,2,2,6,4,3,7,0,4
4367,12662.0522707798,19754.9464438732,0,233,5,446,24,2,1,4,11,26,0,0,67,19,13,0,28,0,5
4368,12785.7025072324,19596.6215043394,0,135,2,255,31,0,0,2,8,4,0,1,7,4,5,1,7,0,1
4371,13266.7704780542,19973.9236790607,1,98,12,340,214,1,0,1,53,10,0,1,50,84,25,1,26,10,3
4372,13299.4155269509,19538.1592920354,2,192,1,408,32,1,1,3,4,4,1,0,2,40,8,0,11,4,3
4373,13551.0404973357,19864.901598579,0,58,5,177,30,0,0,2,4,1,0,2,16,28,5,5,8,4,5
4374,13597.321768183,19717.8069904909,0,112,30,307,42,1,0,1,12,2,0,0,35,24,9,2,24,13,3
4375,13649.1077566187,19609.5643288435,0,83,7,170,8,0,1,3,4,0,0,0,8,11,2,1,2,1,2
4376,13773.0732009926,20129.6397849462,0,97,0,197,6,0,0,0,3,7,0,1,7,17,6,0,1,3,0
4377,13823.5785440613,19460.2940613027,0,158,31,289,14,0,0,0,3,2,0,0,64,12,10,0,10,2,1
4378,13832.4744667098,19649.1467356173,0,37,2,85,2,0,0,0,0,1,1,0,1,5,2,1,3,1,1
