cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
6048,31281.925951087,31713.7832880435,1,113,0,265,2,0,0,0,0,0,0,0,1,3,0,0,9,0,0
6049,31378.40684852,32261.1337782937,0,23,0,45,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
6050,31640.0649657453,31961.5360264588,0,6,0,16,0,0,0,1,1,0,0,0,2,2,0,0,5,0,0
6053,31664.1476709613,32180.2586719524,3,18,0,43,1,0,0,1,1,0,0,2,2,5,0,0,4,0,0
6054,31764.6082142857,32274.2039285714,0,16,0,27,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
6055,31752.5690184049,32359.1096625767,0,30,0,35,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0
6056,31894.041509434,32157.7830188679,0,14,0,31,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0
6057,31995.5163895487,31482.2817102138,1,42,0,83,7,7,0,13,3,5,0,8,1,16,0,0,4,3,0
6058,32104.2825995807,31839.5459119497,1,79,0,132,4,5,0,13,0,1,0,11,0,16,0,1,2,0,0
6059,32331.577231932,31717.3594709495,1,31,0,44,0,0,0,2,1,0,0,2,0,1,0,1,0,0,0
6060,32412.0380530973,31720.3137168142,0,17,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6061,32458.676347389,31988.178441776,0,48,0,95,4,3,0,4,1,0,0,1,0,11,0,0,0,0,0
6062,32503.060898985,31463.0850652489,0,16,0,29,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0
6063,32795.7075248462,31758.5134879319,2,73,0,283,4,2,0,2,2,0,0,1,0,32,0,0,6,0,0
6064,32830.032996633,32043.8922558923,5,59,0,318,3,0,0,2,5,0,0,1,7,17,0,0,10,1,0
6065,32874.5601173021,31827.9626418462,0,71,0,210,2,1,0,0,1,0,0,1,4,23,0,0,9,0,0
6066,33057.3615635179,31466.5814332248,2,48,0,59,1,1,0,1,1,0,0,2,1,11,0,0,3,0,0
6067,33104.5243949289,31921.3618901268,1,29,0,53,0,0,0,0,1,0,0,5,0,12,0,0,4,0,0
6068,33143.4781321184,32008.0334851936,0,67,0,104,0,0,0,0,0,1,0,0,0,14,0,0,3,0,0
6069,33212.7578313253,31562.3702811245,8,53,0,72,7,9,0,9,3,3,0,5,5,7,0,0,7,4,0
6071,33313.2285481903,32185.8930459536,0,8,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6072,33477.0877437326,32285.4142061281,0,26,0,57,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
6073,33895.012716763,31567.1391136802,0,70,0,201,0,0,0,2,0,0,0,0,0,7,0,0,1,0,0
6074,34417.7090758392,32066.3352673021,0,25,0,45,0,3,0,17,0,0,0,1,0,9,0,0,0,0,0
6075,34570.847805789,32229.4659197012,0,17,0,78,0,1,0,3,0,0,0,1,0,7,0,0,0,0,0
6076,34641.5,31911.4422468354,0,51,0,61,3,1,0,7,1,0,0,6,0,16,0,0,0,0,0
6077,34692.3182552504,31753.9862681745,0,50,0,37,3,4,0,6,1,2,0,2,4,10,0,0,0,0,0
6078,34696.0614385614,32340.5929070929,0,56,0,86,1,0,0,1,0,1,0,1,0,13,0,0,2,0,0
6079,34811.048026048,31689.4029304029,0,54,0,54,3,1,0,5,1,2,0,1,6,19,0,0,0,1,0
6080,34847.6958787305,31569.8540975841,1,72,0,64,3,7,0,9,3,6,0,10,0,12,0,0,0,2,0
6081,35366.6547835577,32177.2309930884,0,27,0,38,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0
6082,35805.8188229572,31797.4148832685,0,58,0,182,3,1,0,2,2,3,0,2,3,13,0,0,4,2,0
6083,35898.244911147,31701.9531502423,0,31,0,75,0,0,0,5,1,0,0,7,1,14,0,2,0,2,0
6084,35934.6191327671,31489.5610192222,0,30,0,52,0,0,0,0,1,0,0,2,1,10,0,0,2,0,0
6087,36258.8882585101,31884.5409472126,0,43,0,46,0,0,0,4,0,0,0,0,0,16,0,0,1,2,0
6088,36413.3667633651,31479.9059262329,2,87,0,218,0,0,0,4,0,0,0,1,0,23,0,0,5,0,0
6090,923.694546945469,32970.3804838048,1,29,0,40,3,0,0,1,5,2,0,2,0,12,0,0,1,0,0
6091,3001.52570615729,33220.5391180654,0,15,0,34,1,1,0,1,1,0,0,0,0,14,0,0,4,0,0
6092,3019.69222222222,32972.1674074074,1,15,0,36,1,0,0,6,2,1,0,0,1,10,0,0,5,0,0
6093,5754.19410876133,33175.503776435,1,15,0,24,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0
6094,6557.68336544637,32420.2546563905,5,60,0,229,1,0,0,2,1,1,0,5,0,21,0,0,4,1,0
6095,6721.09777227723,33092.4294554455,0,22,0,47,1,0,0,7,2,0,0,1,1,11,0,1,6,0,0
6096,7574.73328025478,32624.7376592357,0,16,0,15,0,0,0,2,0,0,0,0,1,7,0,0,3,0,0
6097,7613.96928804095,32530.2419730107,0,18,0,45,0,1,0,14,2,0,0,9,0,2,0,3,1,0,0
6098,7881.04052165813,32502.6467163484,2,78,0,80,4,8,0,28,3,3,0,10,3,19,0,1,11,2,0
