Xpos,Ypos,BABAM1,KDM5A,GAPDH,LMNA
12598.9188351921,2233.54646840149,10,13,1288,362
12621.8364080304,1909.11937059143,5,6,1201,148
12680.2481074481,2007.88522588523,2,2,1193,103
12738.5354984894,2385.40936555891,7,4,631,269
12828.1208615876,2364.65775827683,15,10,870,296
13016.5601311602,2566.15883884656,14,11,994,326
13041.8428661219,1891.99245757385,6,6,537,79
13051.6703362095,2302.2764058316,17,20,1114,342
13136.1405228758,2475.19244734931,15,5,763,196
13267.4286307054,1965.06141078838,1,5,376,82
13295.3051106026,2062.70594965675,14,16,775,255
13466.367591898,2294.01775443861,15,10,1054,256
13461.8164448994,2074.23575571477,7,3,633,202
13516.1881033133,2198.24210800939,8,10,706,179
13528.3826034063,2515.43369829684,19,16,788,289
13550.204921043,2049.79985310319,4,2,480,128
13586.8063112078,1899.38900979325,4,0,387,149
13630.5681818182,1966.434169279,0,0,406,66
13676.5430006277,2718.23163841808,9,7,535,73
13707.810095414,3068.07633117882,4,3,395,161
13733.1321860124,2669.65507140242,22,4,718,65
13899.5196460177,2420.17663716814,11,14,738,198
13976.9428148148,2654.23111111111,10,13,682,105
14085.370124805,2266.77691107644,15,17,565,210
14127.3346031746,2009.04888888889,18,17,605,202
14181.275466893,2077.34083191851,16,12,651,275
14413.9830582103,2066.79582971329,10,8,951,151
14640.1066882198,2579.44008890685,22,33,1493,292
14878.8217648347,2656.24217210423,4,5,266,96
15137.2779053744,2232.18190169959,6,6,264,143
15202.9050899349,2169.84768465366,14,9,306,140
15809.855,2208.8125,3,1,76,37
15877.2871389271,2231.80708390646,4,0,91,56
15770.5838815789,2447.79769736842,5,2,398,173
15804.0594925634,2373.82895888014,5,7,303,158
15852.2270335896,2223.28409550789,10,2,234,164
15904.2767199017,2689.53071253071,6,2,366,141
15945.6419939577,2347.10687311178,4,7,223,118
15969.6663673103,2773.60664571172,11,9,601,267
15977.9514767932,2238.29113924051,6,5,253,183
16035.4650677789,2197.34462982273,9,8,348,208
16057.3090200445,2446.43875278396,8,2,305,200
16054.4461538462,2609.29565217391,8,5,557,240
16061.1432539683,2026.64285714286,27,15,752,402
16127.4709127382,2468.39919759278,4,3,398,166
16189.9637919684,2517.44437129691,5,3,296,103
16228.4088291747,2679.12731925784,9,2,369,164
16300.7551020408,2720.97610751618,4,10,401,90
16368.5405260333,2572.88405797101,4,3,484,202
16445.2943722944,2679.52326839827,8,7,577,275
17535.9705542725,3073.06499505114,9,20,1524,370
17580.3971026843,2655.95611418833,0,4,337,41
18304.8965751102,2011.47846727704,5,4,662,193
18316.8981273408,1892.9925093633,4,6,637,142
18403.6283280085,1968.71884984026,10,12,803,235
18547.4597766963,2668.75007157172,3,7,186,94
19855.7132791328,2480.48861788618,24,9,768,588
20105.2031390135,2583.29192825112,20,15,783,426
20237.3431167016,2408.34125320289,15,11,608,269
20258.4624752195,2765.57858963466,13,10,486,377
20308.4219464402,2705.82037883736,5,4,340,202
20615.8140495868,2758.48295454545,9,6,498,136
20742.7949775112,2691.61994002999,10,10,465,135
20769.7692307692,2339.20551967117,5,4,165,49
20891.0470127326,2160.43046033301,1,1,117,11
20888.084972792,2737.72415236501,13,8,480,228
20904.460944206,2524.44377682403,21,11,575,168
20955.4790390956,2423.92557701366,9,3,310,131
20996.9818548387,2147.91814516129,6,2,543,105
21046.6929292929,2384.72181818182,3,3,541,122
21220.0444072057,2755.69920402178,4,4,634,219
21363.3369140625,2572.96419270833,13,11,679,226
21537.5097380792,2421.09805238415,11,16,771,323
21789.6203970541,2374.42411143132,26,28,1452,518
21852.0870056497,2047.6011299435,8,9,939,255
21896.8023986294,1891.28954882924,6,4,799,151
22105.9436848958,2353.08333333333,18,9,892,324
22109.503536809,2626.89415771548,11,7,636,182
22130.2805005214,2029.70490093848,6,10,770,157
22158.7051993942,1954.76728924785,3,6,704,158
22166.7304659498,2298.77562724014,5,3,433,110
22293.4131032758,2329.64216054014,20,10,733,228
22287.8339276617,2559.80641874682,4,18,648,232
22458.558984202,2568.69245533737,6,9,469,129
22570.6436343852,2080.78128400435,5,5,505,209
22627.7759089785,2599.88350234974,3,15,454,134
22633.5929837797,2132.97284043757,8,9,541,173
22737.3526540574,2780.03721781574,10,8,1016,131
22743.3981006648,2355.37473884141,9,16,966,369
22890.8618957941,2557.79347143754,8,11,624,240
22913.7964347326,2691.97067280046,6,7,372,157
22981.5351053159,2774.51253761284,0,4,328,66
23001.3462246777,2669.37605893186,3,4,315,112
23480.5979880775,2192.28353204173,6,21,553,235
23479.6489547038,2110.8262195122,3,6,199,74
23725.6878676471,2461.66213235294,8,3,387,168
23816.8779472954,1999.19278779473,3,3,443,211
23835.913963964,1891.43063063063,8,0,487,186
23834.3921339564,2445.04595015576,3,3,284,111
23906.1038291605,2039.13868433972,0,0,244,56
24064.0293847567,2114.14462809917,11,6,495,147
24095.6469827586,1968.97413793103,15,5,514,194
24228.3647878404,2555.15484483851,4,9,421,98
24420.6636871508,1907.28826815642,4,4,493,104
24566.6882132924,2255.42150187014,14,5,654,170
24547.6291773779,1904.11439588689,6,5,578,139
24604.4595282146,2077.79602220166,19,14,832,206
24634.9246404003,2367.21075672295,23,22,1447,418
24994.678730941,2728.28060988757,19,37,1576,255
24998.1267489712,2057.25390946502,4,6,636,76
25046.2291296625,2468.17806394316,12,11,548,208
25118.5848563969,2396.92167101828,8,7,316,154
25146.7961720109,2565.45836440467,9,12,574,81
25179.9179548157,2396.11533888228,10,12,464,263
25218.2916981132,2051.23735849057,5,11,503,158
25254.7278557114,2402.01042084168,3,12,205,115
25320.8724055801,2720.52807077237,5,7,721,157
25335.7822769953,2346.01056338028,6,5,336,165
25353.5322518347,2274.95828505214,9,8,524,257
25384.9464469619,2434.37315482321,14,9,639,218
25585.9699292453,2085.70872641509,18,10,883,185
25616.1680672269,2397.21381886088,6,11,499,82
25623.3774006253,2566.87807056722,3,8,426,55
25699.2176365035,2019.10099974366,13,5,708,86
25721.6033700583,2207.53791315619,5,6,425,84
25751.0823081429,2779.34124194493,2,2,315,36
25823.1749395798,2165.65402491169,18,16,730,165
25810.2947214076,2691.42228739003,8,6,610,138
25981.6059463987,1889.62772194305,6,12,625,135
26018.6341847997,2171.78271838537,9,12,455,130
26137.8841463415,2432.90602582496,8,7,542,156
26146.6662883087,2065.87438516837,10,7,561,205
26338.6442622951,2525.80368852459,5,3,216,61
26344.3309381238,2316.61117764471,6,7,309,147
26488.4096802074,2213.00777873812,10,8,728,251
26737.7219959267,2714.40885947047,3,7,709,136
26814.1950980392,2505.86274509804,5,9,650,142
26835.3417511521,2711.38101382488,5,7,713,94
26877.5617202889,2021.45699277741,5,16,886,320
27162.7992463172,2577.55361425146,5,3,403,59
27327.1410488246,2167.6449668475,11,20,568,324
27347.9780564263,2598.55172413793,19,12,933,297
27509.6025939475,2023.11606252078,5,7,552,220
27508.1006174251,2554.63549050995,23,19,987,409
27532.3471264368,2240.50706075534,15,15,736,313
27580.6051167964,2106.489432703,7,11,613,388
27671.7739592065,2272.81894383906,9,4,597,155
27787.1835945057,2204.06519636293,23,16,954,358
27834.8509944571,2073.12944245191,15,13,913,486
27815.8379385965,2554.86381578947,13,22,759,279
27835.8602870813,1909.24784688995,15,14,543,318
28154.6762605979,2547.68786256136,17,26,811,385
28181.973917869,2216.86182019978,4,5,433,146
28233.0982394366,1892.78274647887,15,29,676,361
28257.2784645413,2622.86076772934,16,11,700,193
28328.887603796,2979.94810201661,5,4,500,98
28611.3295488797,2431.58334170602,23,20,2158,715
28612.9903296703,2050.53802197802,2,4,559,205
28848.5563430191,1920.58469170801,16,7,1006,255
28967.4843843844,2210.17447447447,18,14,734,236
28964.2913068509,2987.31145653425,9,6,507,175
29009.9705469846,2933.75596072931,5,6,565,150
29052.1115507661,2412.56911938037,11,22,777,268
29132.0416666667,2494.11928763441,29,19,1095,375
29510.1859793814,2567.96144329897,29,30,1333,360
29514.3742734395,2335.53651756381,22,26,1051,258
29780.1959287532,2156.67221836687,30,20,779,318
29868.7630428447,2096.09151850772,12,8,432,238
29907.5558496559,2222.02064584436,5,5,226,110
29998.7586761664,2274.36451390485,20,20,571,280
30171.8262032086,2412.48957219251,22,24,823,215
30567.7870060281,3045.00837240455,2,4,327,50
31161.1451689672,2682.13136601618,9,12,849,118
31234.7913887716,2264.09176867877,38,43,3183,1053
31681.9281295112,2650.03990513508,23,36,1529,657
32225.331661442,2180.37742946708,3,4,503,225
32751.6820512821,2772.72234432234,2,3,318,138
32399.6829679595,2600.35792580101,2,2,368,89
32429.1125670042,2158.85666071074,4,1,132,47
32438.8548701299,2526.3724025974,5,5,442,169
32586.7856536503,2372.03989813243,9,4,378,160
32590.845174538,2047.09856262834,9,7,555,289
32604.6142024377,2294.31637519873,6,2,324,160
32617.226120283,2621.0014740566,13,10,932,387
32683.3750689465,2352.64975179261,9,7,416,246
32761.2618834081,2657.58449711723,13,11,798,401
32767.2629788758,2802.75456498389,3,2,550,309
32815.9692504805,2092.2998078155,9,10,713,302
32920.9342010123,2348.62135454326,4,8,448,126
33022.0992252682,2198.03307508939,2,1,614,135
33056.665386093,2522.67268536304,4,7,524,176
33098.4527928819,2338.57093425606,7,6,496,182
33190.6787626413,2316.15942891136,6,7,440,128
33585.3303112723,2712.92535509217,13,2,690,115
33648.6718676123,2436.40260047281,28,0,829,252
33850.0889589905,2658.06876971609,20,2,764,183
34250.7536986872,1919.23796624297,14,9,897,163
34374.6384653222,2440.06320708313,16,17,654,243
34458.9513536379,2049.83333333333,20,9,798,216
34494.8448393712,1936.12508544087,4,1,315,97
34702.979020979,2077.63325563326,7,2,888,156
34732.847761194,2312.08776119403,17,5,721,239
35353.1071589374,2253.14948221522,8,5,276,162
35367.9033052039,2357.10161744022,5,3,295,153
35381.7264224474,3078.51597817615,5,4,571,181
35508.8912337662,2351.60146103896,7,4,422,171
35599.6436018957,2759.15971563981,8,5,618,176
35659.7707539985,2162.3046458492,10,3,484,220
35763.078515625,2229.103515625,5,2,489,223
35763.1628375655,2635.50584441757,11,4,336,162
35784.317447496,2730.42164781906,4,0,290,114
35812.2041053447,2100.9446165763,3,2,448,190
35862.0694006309,2702.12355415352,3,1,303,97
35943.0104427736,2178.7552213868,2,3,304,135
35945.3518781006,2620.1654854713,11,2,550,221
35944.2418162619,2016.74498416051,2,2,416,170
35966.3810309278,1909.85979381443,1,3,335,126
36038.7578209277,2131.66774541532,5,4,368,129
36129.3205761317,2785.17736625514,1,4,355,116
36248.9954873646,3122.77075812274,1,0,26,12
36367.046217049,2719.89866484081,8,10,470,186
36507.370210728,2674.96120689655,5,5,346,138
36529.8651841557,2576.66226546213,4,5,379,143
36543.4792947929,2801.59860598606,1,7,466,191
36610.3650927487,2664.69645868465,4,7,342,160
36765.592877095,2703.1655027933,4,7,318,127
36830.7276245767,1952.10740203193,2,3,360,86
36876.0322433112,2071.89229361994,9,4,691,245
36904.3359288098,2664.89321468298,4,7,324,112
36922.9358889623,2010.26173165896,0,5,360,114
36979.6683621567,2615.13377416073,0,1,159,32
36991.0434487441,2746.60692464358,0,3,288,75
23.7700650759219,3626.42245119306,2,2,271,70
38.5643765903308,3682.75165394402,6,0,274,58
98.870397169963,3248.2434474996,22,20,1326,356
230.900541271989,3674.41294542174,2,4,298,101
272.169846967693,3065.84810126582,7,7,627,103
408.81157063197,3233.7311802974,5,3,294,81
482.255264389331,2967.29012634534,19,20,1119,394
1084.92549019608,3392.13647058824,24,42,860,279
1178.73869944489,3397.38144329897,13,23,597,157
1177.95746421268,2948.16891615542,21,12,516,160
1288.2796875,3502.8453125,0,0,125,13
1303.99347826087,3604.54275362319,4,3,583,58
1399.46141682479,3536.18089816572,0,0,78,5
1410.59442060086,3006.90680564071,20,27,639,311
1635.18734643735,2994.99692874693,25,15,815,171
1737.27830871706,3267.51636258326,26,24,743,314
1938.50148930409,3291.79772542648,20,19,673,192
2117.46492146597,3580.09808027923,5,6,405,72
2146.95234708393,3363.3399715505,11,15,607,204
2213.80584269663,3644.00674157303,3,5,550,108
2260.51714077316,3377.03136396791,6,8,358,85
2330.36148062464,3435.20705610179,8,11,663,171
2448.69964564139,3553.59971651311,11,11,1076,125
2405.7337883959,3673.46245733788,7,6,545,119
2513.85335769758,2828.82594792143,5,7,488,173
2659.94111623144,2928.25908858167,1,3,387,137
2864.97022332506,3035.45719602978,5,0,404,171
3399.40553745928,3299.04723127036,7,21,457,176
3407.76078431373,3618.96898395722,12,0,546,122
3726.29081500647,3218.27270375162,6,0,334,104
3848.38099073701,3492.62182843335,1,1,143,68
3815.10676156584,3500.79122182681,3,0,206,94
3812.97989949749,3169.53077889447,6,3,351,271
3822.73591376776,3107.6291033807,2,0,238,145
3854.3957537155,3619.01464968153,2,2,316,94
3883.35489220564,3484.02653399668,0,0,180,71
3906.9476565922,3248.92181340342,13,2,635,368
3958.09798865395,3524.0644662197,9,1,348,105
4076.00592795258,3679.01732786138,1,1,218,95
4119.46015218262,3280.5138165799,7,0,529,345
4168.36102564103,3603.20102564103,3,1,186,108
4261.36263020833,3050.24674479167,7,1,502,241
4292.35760517799,3493.76618122977,2,0,302,165
4350.1371042115,2893.53427605287,0,0,624,242
4404.1200741771,3170.91886879926,1,0,341,165
4459.85294117647,2890.71551724138,0,0,370,136
4495.87027707809,3076.34319899244,4,0,314,135
4527.39202575532,3186.50074294205,2,4,340,126
4546.77116402116,2937.09325396825,1,3,170,48
4745.53390639924,3610.01337153773,1,5,381,75
4761.99956082565,2825.87878787879,1,2,252,119
4768.59515951595,3690.94829482948,2,1,190,73
4855.92673992674,3682.83716283716,0,1,181,38
4884.64582080577,3439.29825616356,10,2,444,177
4927.62806774974,3129.09609402005,19,17,1111,291
5000.14208144796,3738.82805429864,1,3,333,67
4987.52645502645,3407.89880952381,7,1,371,116
4996.77201834862,3524.71651376147,9,6,433,190
5131.14675516224,3034.27691740413,9,6,783,184
5149.26550079491,3317.67790143084,5,5,295,39
5229.53883652909,3140.99480013,13,2,696,169
5322.60366801368,3447.99564811937,19,9,824,236
5369.90533871691,2998.24943921041,0,1,444,22
5437.89659481412,3252.24117463293,17,6,1115,204
5537.44404019404,3424.01160776161,5,6,713,157
5738.76761872571,3162.88169680581,5,4,183,45
5730.35949098621,3198.64050901379,13,9,522,144
5747.01206064783,3128.12543073742,16,16,658,175
5794.56657608696,3609.31086956522,19,6,730,222
6056.63261240751,3191.69009675583,7,14,608,232
6229.75026343519,3166.02388479101,3,6,419,135
6288.17649727768,3702.07622504537,10,12,887,152
6322.76131322094,3111.62466725821,5,8,774,184
6333.49512308407,3237.96888063168,15,7,790,236
6490.15491071429,3646.025,7,14,886,131
6535.07188644689,3201.18971306471,42,21,1039,449
6889.32825203252,2930.56656504065,13,16,928,313
6959.94734758511,3180.96912114014,34,38,1531,600
7083.35238735709,3476.87558843309,22,24,1086,260
7400.11827178373,3458.3301955105,15,18,951,117
7686.06418604651,3226.14759689922,9,7,712,177
7747.04745289602,2854.1346824843,6,2,569,109
7845.94437189867,3623.80412640376,17,11,720,233
7846.62192622951,3403.33948087432,9,8,607,134
7902.78577777778,2826.71022222222,6,2,505,72
7920.40880961048,2948.81143065162,3,5,698,109
8042.37177461822,3061.88608039319,10,12,1431,385
8219.73758200562,2887.53256794752,3,5,701,166
8246.08478682171,3405.58042635659,3,3,581,94
8400.83898020798,3063.08084535391,9,5,535,159
8697.03496503497,3058.5505050505,12,7,560,245
9516.15119528097,3335.59049984477,5,12,779,180
9524.81611339053,3785.31835136143,0,0,41,14
9694.56043312848,3169.46532045654,13,13,653,144
9719.60487062405,2981.77838660578,13,10,957,211
9720.99761173661,3536.56499488229,17,7,582,157
9942.22652825836,3069.40968858132,3,12,929,260
9966.98415152687,3298.82373405489,13,6,669,201
10015.3452131377,3409.65804798509,23,13,1084,397
10060.0787148594,2895.02409638554,0,2,622,122
10055.7043314501,3029.61958568738,0,1,439,150
10106.1362674566,3118.44435040203,9,10,774,157
10180.6863089268,3479.45336008024,12,9,629,248
10186.523566879,3314.82165605096,6,3,381,119
10251.4125159642,2870.81098339719,17,6,1701,321
10296.8828982679,3351.33203220298,6,8,548,174
10425.4131958763,3429.72536082474,11,8,370,154
10487.5631508678,3249.80133511348,16,11,892,343
10530.8014433753,3112.78737971873,17,12,1636,398
10514.0731507969,3380.39640375971,9,2,413,157
10634.5865834633,3428.66115444618,11,8,919,177
10728.7280952381,2932.90238095238,6,2,586,123
10801.1608715809,3068.76448771442,9,2,615,161
10814.532388664,3353.97287449393,12,7,1095,336
10884.2402208928,2966.36447307869,2,0,161,31
10924.1603686636,3085.7198156682,5,0,373,84
10948.8344497608,3553.67177033493,15,9,1785,166
10962.3028553096,3215.64485081809,6,5,722,101
10982.2198421646,2981.49379932356,2,2,385,33
11369.8187732342,3018.34851301115,28,17,1366,217
11742.3514563107,2956.28893203883,5,2,910,275
11823.5904214559,2900.29808429119,3,1,494,36
12223.1933980583,3368.11766990291,7,1,443,189
12945.1559923906,3041.26823081801,5,6,214,78
12974.1897642323,2967.05577918344,6,8,626,285
13040.4222282757,3050.70117134296,7,9,620,257
13131.7647975078,3039.43791722296,8,7,651,268
13196.5173876166,3112.01399491094,2,5,501,121
13393.1144859813,3038.05607476636,25,14,954,417
13467.1231491513,3366.62838569881,29,23,893,336
13481.3815993789,2880.79736024845,2,5,673,93
13558.9812206573,3573.53962993648,13,16,878,204
13580.3889580739,3463.27065172271,6,8,462,149
13623.2990612427,2844.80867232901,3,3,433,94
13687.9203276247,3189.37527922561,4,7,584,254
13719.7646085998,3089.18246968026,0,0,126,20
13734.051372549,3482.18549019608,5,7,395,96
13775.5896529563,3575.13656812339,7,12,496,130
13797.4905797101,3135.52898550725,0,0,234,25
13919.2187620146,3062.30103806228,6,2,464,169
14099.3313589997,3554.14675880224,7,14,529,92
14156.7259953162,3326.97306791569,2,3,407,144
14263.705106383,3702.27914893617,4,1,412,110
14318.4140216254,3331.79979072201,3,4,429,102
14547.237267825,3428.92150988616,8,4,865,206
14649.8213953488,3112.15689922481,15,10,770,280
14713.0109468024,3463.95160361052,23,17,963,383
14764.6615955473,3249.50834879406,15,13,626,232
15097.3794921875,3485.8009765625,18,5,578,278
15059.8494007295,3580.70349140177,3,5,229,113
15204.535621199,3642.92745438749,8,5,358,131
