Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
12223.16395395,641.115323541088,1,1,0,0
12301.1575562701,542.453083893598,1,0,3,0
12396.8982758621,901.795358090186,6,0,5,0
12353.3555032372,408.674514420247,0,3,2,0
12653.023339908,268.782380013149,0,1,3,1
12812.2075382432,919.1953950481,0,0,0,0
12821.4293074708,540.642521594181,0,0,3,0
12823.0567023129,432.238497886098,0,0,3,0
12999.60118937,654.134175803754,1,0,1,0
13045.8031368307,541.284478096268,0,0,0,0
13155.6066594478,319.336762317271,1,1,1,1
13167.579818473,157.815269620929,1,1,3,0
13369.8396448009,119.903351475222,1,2,7,0
13410.6771653543,37.2860892388451,17,0,2,0
13456.2160292921,318.606997558991,1,2,4,0
13637.5763206132,497.483169471755,7,1,5,0
13613.4294797688,605.431213872832,1,1,7,0
13733.1376729417,691.317985937854,6,0,2,1
13750.1560693642,592.716985326812,2,2,3,0
13757.3496252851,169.595307917889,2,0,2,1
13742.1850865513,895.16844207723,1,0,1,0
13832.8323709852,839.798628653916,0,0,1,0
13828.8905052094,503.925889522312,3,3,3,0
13921.9001240695,763.60111662531,1,0,0,0
14006.307425399,271.551468887347,7,4,13,1
14225.1972282671,114.492497995648,1,3,6,0
14202.2349246231,999.003454773869,0,1,4,0
14554.2173329265,663.496673787,9,5,10,2
14545.4574674425,818.941812136326,1,0,1,0
14574.0743865031,908.246165644172,1,0,0,0
14631.608232988,782.206104732568,3,11,11,1
14720.1031073446,435.814971751412,2,0,7,0
14778.4052205221,279.958415841584,2,0,3,0
14875.2882975975,485.29708085766,6,3,4,0
14801.2634822804,152.748844375963,0,0,1,0
15140.4684210526,705.525358851675,0,0,1,0
15154.2610271903,812.364350453172,0,0,0,0
14899.8420368364,628.932177681473,0,0,9,0
14950.2554251156,98.1739594450374,1,1,2,0
15023.7608607389,835.171132764921,0,0,3,0
15120.3201818006,620.67643361377,4,0,2,0
15158.5522292994,709.428662420382,1,1,2,0
15204.7733655112,797.635366388767,1,0,0,0
15260.1629340456,53.2138894596261,1,1,3,0
15241.1137892377,914.210762331839,0,1,1,0
15414.1415070243,693.905491698595,0,0,0,0
15587.5000279314,635.82498184459,3,9,5,1
15555.4420723029,871.458867065186,0,0,1,0
15677.0498442368,111.162438807299,5,1,7,1
15685.0980531814,216.457502374169,1,2,7,0
16045.2579916048,200.347110106555,2,0,1,0
16126.3415869443,194.516038266742,0,1,3,0
15797.1994520548,134.651506849315,5,0,0,1
15901.8051242236,897.731625258799,2,2,7,0
15934.0580123633,232.168806466952,4,1,4,1
16075.5023932988,198.150179497407,1,0,0,0
16091.9379225569,804.539643515673,0,0,0,0
16204.4325282891,818.13629454484,0,0,1,0
16168.3973509934,14.0905077262693,0,0,2,0
16391.8810252487,764.08416220352,0,0,1,0
16372.4943464496,48.7001356852103,6,8,8,2
16469.4844613918,177.302192564347,0,0,3,0
16541.2095754291,76.0144534778681,0,0,1,0
16626.6914988814,231.856375838926,0,2,1,0
16664.1253690665,1049.56075403134,0,0,2,0
16648.8165215545,899.897642811637,1,1,1,0
16648.5,81.1562874251497,0,0,0,0
16710.2344056493,156.47665751275,2,0,0,0
16705.4578436382,138.417220235054,0,0,1,0
16728.1205615194,215.214698596201,0,0,2,0
16744.9848010729,606.261063924899,5,0,4,0
16761.9688818565,454.472046413502,7,4,4,0
16798.1351209253,58.782334384858,1,0,0,0
16841.693980779,172.529590288316,4,1,4,0
16837.3088578089,417.838286713287,1,0,4,0
16957.5706112617,760.21123155676,0,1,3,0
17023.1712397106,160.669119481167,8,3,4,0
16973.3310006998,901.609517144857,1,2,1,0
16984.7105704698,52.4605704697987,1,0,3,1
17053.1715699037,278.212444675866,1,4,10,0
17030.1252834467,648.494897959184,0,0,4,0
17050.5193696651,773.155613919895,0,2,4,0
17129.1207854282,209.441803384576,2,1,14,1
17111.5174681463,777.027949034114,1,1,3,0
17176.5739022882,774.080395794682,0,1,3,0
17250.620945083,179.168837803321,5,1,3,0
17251.955954323,15.7887438825449,0,0,0,0
17302.7588156677,981.82502313149,3,2,4,0
17280.0139520776,822.36457385502,1,6,0,0
17364.5844195211,508.217641709609,4,0,6,0
17476.0442194992,539.266027348606,4,4,5,0
17564.5972376568,453.333703762502,0,1,1,0
17687.6811120196,428.705641864268,6,3,5,0
17582.16,251.856153846154,0,2,2,0
17671.1975540922,271.434283026475,1,1,3,0
17749.907373868,623.410608020699,0,7,1,0
17732.7792980369,921.556811421773,0,0,2,0
17812.9401197605,676.119553995457,0,2,5,0
17804.1895276039,170.838929994308,2,0,0,0
18097.3719806763,386.576086956522,3,2,7,3
18131.4031822276,590.798558991294,1,1,5,0
18168.8650241028,839.013926084628,2,1,2,0
18268.1353361095,32.5716835217133,0,0,4,0
18286.8320864505,493.10182876143,4,2,7,0
18853.4611130315,1282.68337366056,4,4,6,0
18554.4301158301,1306.49601029601,0,3,7,0
18628.2258883249,25.692385786802,0,2,2,0
18662.9976152623,1320.33200847907,0,2,6,0
18689.5841423948,628.880258899676,1,1,3,0
18738.9175118323,161.985801217039,2,1,2,0
18774.7263880939,872.177733257012,0,0,3,1
18767.0249350649,106.418181818182,1,0,5,0
18801.1300555115,617.614591593973,0,0,6,0
18837.1503712871,777.136757425743,0,0,1,0
18912.1107744304,217.192471301206,3,2,14,0
18936.506317987,70.2367871662455,2,0,3,0
18959.6420673376,766.184246490247,7,0,7,0
19073.5481798715,153.379443254818,2,0,4,0
19083.5455062571,226.744596131968,2,1,7,0
19106.1881995826,634.339404287612,1,3,6,0
19294.2625576316,431.340694006309,5,4,6,0
19488.5416305291,272.345620121422,0,0,0,0
19540.6789479919,513.482881175216,2,2,3,1
19527.5537662795,115.049366420275,0,4,6,0
19545.773148876,375.448671592517,0,0,1,0
19696.6593977155,66.7320872274143,1,1,0,0
19712.6578194119,518.416341399948,3,1,5,0
19798.9058823529,160.334948096886,1,1,0,0
19862.7595488336,712.694437323763,1,1,5,0
19852.1253846154,56.6969230769231,1,2,0,0
19879.3988415391,121.837401737691,2,0,0,0
19935.7489047729,554.437168549689,0,2,11,0
20013.0375961265,126.485901452578,1,4,5,0
20106.9850858819,396.932970255551,2,3,4,0
20196.3548937987,1268.82548831252,2,0,2,1
20174.8864290458,606.59220721718,3,2,10,0
20350.9673155491,161.44724825763,2,1,3,0
20355.0029182879,45.0963035019455,0,0,0,0
20357.5757341577,56.1676970633694,0,0,0,0
20584.2222451933,336.767314451106,5,5,9,0
20780.392458447,272.993798064996,1,4,16,0
20813.2739156269,132.450980392157,0,0,2,0
20884.8114143921,185.145574855252,0,0,0,0
20915.2159489633,804.040510366826,6,4,8,0
21074.0024821595,131.982831730272,1,1,0,0
20975.6321100917,196.594495412844,0,0,2,0
21007.6712398374,260.912093495935,1,1,3,0
21059.3887318255,430.281098546042,5,4,4,0
21039.9382791122,978.269230769231,1,1,1,0
21100.5275035261,61.4602726845322,0,0,1,0
21088.1099299974,670.151672284159,1,2,6,0
21125.9705014749,249.887062789718,1,0,1,0
21146.7593201754,577.116228070175,8,1,7,0
21177.1246901339,340.118988596926,0,1,3,0
21264.2056412729,597.8006268081,0,1,5,0
21312.5806160781,229.118106686702,0,2,0,0
21376.949463807,417.832707774799,2,2,4,1
21377.0076263108,277.816491897045,4,3,10,2
21470.8270005757,468.568508923431,0,0,12,2
21538.5650197918,918.215657528222,0,1,4,0
21487.5465425532,181.267619680851,2,2,3,0
21622.255415364,431.318780705672,3,8,12,1
21588.8353159851,203.524907063197,0,1,2,0
21692.3365008385,861.632010434134,0,0,2,1
21650.6405599697,639.879303821415,0,2,0,0
21676.3148636763,264.812225153914,0,1,0,0
21742.5906459829,673.377170641352,1,2,5,1
21925.7794900532,931.982347996638,0,0,0,0
22006.1561497326,440.64064171123,1,1,1,0
22074.9220127326,619.122428991185,1,5,2,1
22099.7972972973,357.768018018018,0,0,0,0
22184.6651122438,882.226005856198,2,0,1,0
22586.506116208,352.319790301442,0,2,6,4
22221.7987101154,1310.54565512559,0,1,1,0
22290.1999283411,644.359369401648,0,2,0,0
22321.6535265049,1297.94541778976,3,1,3,1
22427.0710998961,384.258275196675,0,6,5,1
22396.1387362637,596.134958791209,1,0,1,0
22421.8954405962,101.579570363875,6,3,9,0
22408.3399750934,927.61295143213,2,5,3,1
22416.5413096695,509.308751529988,0,3,4,0
22504.7432138979,340.249185667752,2,4,7,1
22522.0252511161,525.006138392857,7,4,6,1
22600.8418412251,424.779352226721,2,2,5,0
22738.8754601227,876.693149284254,0,0,3,1
22791.8546913922,133.537780238029,0,0,3,2
22904.8785578748,842.755850727388,2,2,1,0
22923.7126398947,524.974983541804,1,5,4,0
22964.5271114032,627.000328623069,0,0,7,0
22971.5121586233,141.640104751216,0,0,0,0
22993.2762730228,876.802816901409,3,2,2,0
23042.731130151,761.545763633891,1,2,5,1
23051.7970250424,363.211259649783,7,13,10,3
23030.9269961977,77.1787072243346,0,0,0,0
23251.5009606987,82.3926637554585,3,0,0,0
23296.9526563551,727.236718224613,0,1,0,0
23377.8212616822,167.963200934579,2,1,1,0
23409.7693726937,798.912464124641,0,0,2,0
23414.5301927195,256.3,1,0,1,0
23550.812072657,680.902824780717,3,1,0,1
23431.6333333333,366.30197740113,2,1,2,0
23460.857007013,497.9204802092,2,4,17,4
23529.0116861436,851.198057368341,0,3,6,1
23496.074,702.227333333333,4,2,5,0
23507.8783026421,387.791032826261,0,0,1,0
23592.7401679187,430.348431285904,3,2,7,1
23568.365,164.104545454545,2,1,2,0
23761.8386859974,635.331620480822,0,0,2,0
23810.5414245393,765.148929105097,2,1,3,0
23789.8119858989,531.706227967098,0,1,4,0
23792.3470596949,317.48570582136,4,1,1,1
23827.9355539464,408.265749456915,1,1,2,0
23920.7850397614,859.763916500994,0,0,1,0
23962.4220921726,761.567666422824,0,0,1,0
24066.5207496653,749.87793598637,1,1,2,1
24047.7294070832,913.532829287704,0,0,0,0
24312.5941674087,561.055431878896,1,0,1,0
24116.5434412266,866.018739352641,0,0,0,0
24176.9888523937,196.968547825221,2,4,1,2
24248.5627551926,688.27315225753,0,2,6,0
24314.7187079408,894.766655450875,0,0,2,0
24316.7147087858,564.380651530109,0,1,4,2
24302.1817232376,802.560313315927,0,1,4,1
24428.6166859791,523.36315179606,2,7,13,5
24471.7653658537,174.135609756098,4,2,5,0
24617.4219861432,608.560369515012,3,8,40,1
24567.7658942365,833.388591800356,0,1,5,0
24606.4040734222,904.308775458889,0,1,0,0
24676.2893574297,361.117871485944,3,8,9,1
24666.9337561663,453.137420718816,1,14,13,0
24753.3141732283,589.180905511811,1,2,8,2
24755.2088731841,964.909108755399,1,1,2,0
24809.4470635238,798.513783459848,1,1,2,0
24826.6678944137,232.359116022099,4,12,6,2
24846.3614457831,124.677796901893,0,0,1,0
24908.722813036,397.689536878216,1,1,1,0
24896.6660701503,741.861309949893,1,3,2,0
24896.8758700696,34.1102088167053,0,0,0,0
24913.1100190235,182.634432466709,1,0,1,0
24893.6842870999,893.916100872939,1,0,1,0
24939.5054534123,592.667809286382,0,1,5,0
24992.1669565217,989.365913043478,3,0,3,0
25010.9632701422,854.819016587678,0,5,3,3
24977.4577874818,36.9097525473071,0,3,7,0
25111.2611745841,581.79073962718,4,6,5,0
25196.1619224874,1004.31267790672,1,4,3,1
25114.7459252157,155.838446788111,4,4,3,0
25164.866991206,863.178391959799,1,1,6,0
25218.8458260701,678.767576990122,1,1,3,0
25291.1177231565,766.51021992238,1,1,7,0
25285.9112942317,555.936500242365,0,0,1,0
25412.8059849386,950.011890606421,2,0,2,0
25415.3244785518,223.742030696576,0,0,2,0
25429.9117580682,718.635296772738,0,2,2,1
25501.8739495798,762.571428571429,0,0,0,0
25508.7187603033,656.668315199472,1,1,1,1
25536.9983347211,846.360949208992,2,0,0,0
25531.9917311283,259.311016271006,0,1,3,0
25573.5162133891,322.862970711297,0,1,6,1
25607.0615923886,823.926890335503,0,1,1,0
25697.7005514265,1337.66482857828,1,0,1,0
25773.326311264,81.6109200343938,0,0,1,0
26087.5603818616,256.015751789976,1,3,5,0
26213.6926750072,115.699742144972,4,1,4,3
26270.972946545,761.421773142112,0,0,5,0
26364.5524655293,140.558775414817,1,1,6,0
26434.0178010471,798.689528795811,1,0,2,0
26479.3743811881,542.494430693069,1,0,2,0
26552.7839244644,123.146108219344,0,0,2,0
26561.322702332,539.772633744856,6,5,11,2
26690.3105042017,553.30350140056,1,1,4,0
26671.9542809643,855.122194513716,0,0,2,0
26766.0554179567,429.747058823529,4,8,11,0
26771.4050880626,236.673842139596,0,0,4,0
26795.288,298.936,2,2,4,1
26972.895013027,625.724156911673,0,0,1,0
26941.2872707946,583.551262290726,4,1,4,0
26846.28098434,837.688590604027,0,0,2,0
26942.328007988,437.873606257281,1,3,3,5
26911.5190346703,27.1186267845003,1,1,1,0
26928.4859693878,765.186989795918,0,1,3,0
26930.0565930956,910.033389926429,0,1,2,0
26971.4579043004,954.643246517262,1,0,0,0
27047.5888412017,725.08792152054,1,1,0,1
27107.3033898305,466.797175141243,2,1,3,0
27139.5495169082,121.915458937198,4,2,4,0
27140.2996539792,53.1217993079585,0,0,3,0
27209.6658369633,176.850031113877,1,0,2,0
27286.1316910539,228.325060196333,1,4,8,2
27275.2718676123,22.0149724192277,2,0,1,0
27418.8540402753,369.261432577109,7,15,28,2
27392.5,184.176300578035,1,0,2,1
27453.3313969571,805.90428769018,0,0,0,0
27558.4986562424,176.225018323968,0,0,2,0
27601.9063756462,804.226881102814,2,1,2,0
27659.0952988338,117.85750728863,0,0,4,1
27680.8195121951,808.635772357724,1,1,6,0
27786.6412738854,289.182929936306,0,0,0,0
27771.2392935982,268.116556291391,2,2,2,0
27806.3115591398,111.324462365591,8,10,20,1
27810.2959039548,322.218926553672,2,1,1,2
27897.4592466008,426.210193922282,9,6,21,2
27848.4787545359,858.561746459089,1,2,2,1
28110.3969484742,923.069784892446,0,1,2,0
28090.7890183028,733.747088186356,0,1,0,0
28159.1426876298,683.411747256007,0,0,0,1
28220.325694783,515.329107752316,1,3,2,0
28252.7154096582,948.322300596853,1,3,5,0
28303.921291866,42.2806220095694,1,0,0,0
28301.4752267969,109.256803907886,0,1,3,0
28349.6076033058,800.802644628099,0,0,1,0
28472.7819233839,83.7092976855547,0,0,1,0
28458.4942178941,800.6195982958,0,1,2,0
28528.3987022966,665.776231537608,5,2,12,1
28596.7323631762,369.720658019614,4,1,4,0
28833.8428290766,1197.84754420432,5,0,4,1
28845.3665501165,1284.74184149184,4,1,1,0
28905.5405405405,915.69277440706,1,4,6,2
29009.8874430709,647.732270657124,1,2,6,0
29042.3121577218,929.314895947426,0,0,2,0
29270.9844413645,288.866097375598,7,14,20,9
29138.3971354167,670.13671875,0,1,2,0
29211.1693609738,812.353556485356,5,5,4,1
29216.3080714726,642.054220579174,0,0,2,0
29332.3939393939,421.336441336441,3,1,4,0
29647.7185234015,148.187211601846,2,3,4,2
29678.9558270677,912.895206766917,2,0,0,0
29752.4042246759,38.4306289006241,0,1,4,0
29780.3252197431,116.743745774172,1,5,2,0
29834.7757390418,473.992354740061,1,0,3,0
29844.0020597322,949.417610710608,1,2,1,0
29922.8492075704,252.686413294353,3,6,11,1
29991.564359352,684.311929307806,0,2,2,0
30075.9287280702,608.507675438596,1,2,2,0
30118.9397444751,526.900725138122,1,6,9,0
30221.4117647059,32.6058823529412,0,0,1,0
30222.9490586932,819.865448504983,1,0,1,1
30344.7368689444,186.388067312596,1,0,11,0
30444.6485084306,503.342412451362,1,6,9,3
30444.5094124358,713.69195664575,0,6,8,0
30514.4424846626,590.335889570552,1,1,1,0
30530.431670282,173.019763798506,2,5,6,0
30908.8207964602,972.921828908555,0,0,0,0
30535.75,86.889156626506,0,1,0,0
30577.9613356766,412.241024353502,9,10,15,7
30604.2857142857,112.224908424908,3,1,1,1
30676.2575687005,106.873311597578,3,0,4,0
30721.8042526579,150.776735459662,0,1,2,0
30920.6124924925,871.91975975976,0,1,2,0
30922.0539568345,967.143884892086,2,0,0,0
31008.2284347436,640.929137389744,0,0,4,0
30986.267976032,373.617509986684,3,4,17,1
31010.9367088608,950.399851079672,0,2,0,0
31053.2770387507,537.362058993638,2,0,6,0
31068.2312420517,874.146884272997,0,3,0,0
31063.4495192308,191.9375,13,4,6,3
31209.3016965001,694.519903820465,1,2,3,0
31116.038961039,796.192640692641,0,1,0,0
31175.6909706546,264.989503386005,3,8,18,5
31162.9865528282,57.8281750266809,0,0,0,0
31218.9504685408,660.37037037037,2,0,1,0
31251.4378787879,16.4825757575758,0,0,2,0
31296.9436765722,249.550103662751,1,3,2,0
31324.2551020408,59.2954545454545,0,0,0,0
31358.3045606802,170.718886884823,0,0,0,1
31415.3514269726,558.994777093826,2,2,3,1
31421.4615384615,915.763262599469,1,2,2,1
31447.5630068621,312.755458515284,0,0,0,0
31448.8606498195,337.437545126354,0,0,1,0
31452.7332155477,421.839222614841,1,1,1,0
31450.4630246502,287.059960026649,2,2,8,2
31457.7022713321,176.20073664825,0,1,3,0
31514.4101748808,437.945945945946,7,7,8,2
31630.2627901735,115.732026143791,1,1,3,1
31751.7820740778,345.196964764218,0,6,11,3
31751.8170711013,991.439334804005,0,2,1,0
31897.4065472576,1161.87603723943,1,0,7,3
31870.7465654375,896.716919739696,0,3,4,0
31908.3802157541,756.531854264197,0,2,2,0
31896.857253685,11.4802172226532,0,0,1,0
31926.9747327502,537.59426627794,2,5,8,1
32033.0291858679,839.710189452125,0,1,3,0
32058.694344557,565.26838836221,0,0,1,0
32073.1639439907,146.661901983664,0,0,5,0
32107.2392384106,440.147626931567,2,2,4,0
32215.9395417247,692.963461836198,0,2,8,0
32215.745615621,427.541854999096,0,2,2,0
32260.9901873327,75.9906333630687,0,0,1,0
32337.906350915,664.676533907427,0,5,11,1
32424.5415001537,931.88923045394,3,4,6,1
32525.1132610939,132.12048503612,3,4,6,1
32607.9195954488,401.100379266751,2,1,5,1
32689.2623250152,904.69385270846,0,0,0,0
32695.3439218082,839.268784361637,0,0,0,0
32755.0700945913,600.741692942033,3,1,9,1
32736.3272727273,30.8913636363636,1,2,2,0
32847.8068181818,946.779545454545,0,2,1,0
32903.6131687243,491.576748971193,5,4,7,2
32943.6964871194,875.64199843872,2,1,5,0
33019.4331922612,421.759371221282,1,5,7,1
33055.1536074476,65.9534522885958,0,1,1,0
33056.6388467375,584.534142640364,1,0,0,1
33167.7651025569,584.960944085417,0,0,2,0
33209.8645678646,305.614493614494,1,1,3,0
33266.0395176522,863.49513293622,1,0,2,0
33254.5883361921,496.680960548885,1,0,1,0
33295.5282199711,274.761577424023,1,0,0,1
33273.7904451683,716.755157437568,1,0,0,0
33381.189380531,678.853539823009,0,2,0,0
33471.7575656801,777.211063075047,2,8,1,3
33388.7611548556,560.034120734908,2,1,0,0
33469.4967878201,314.069963917979,4,4,0,1
33426.2097560976,237.878048780488,4,0,0,0
