cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
5406,22704.3600689953,30353.6666666667,1,19,2,24,1,0,1,3,2,1,2,0,1,0,1,0,0,1,0
5407,22748.9403518417,30237.0874106652,0,36,2,128,0,0,1,4,2,2,11,0,0,6,4,0,0,0,0
5408,22743.0406732118,30028.1771856007,0,52,2,136,0,0,1,3,5,0,22,0,0,12,13,0,0,0,0
5409,22780.167115903,30299.025606469,0,27,0,112,1,1,0,2,5,0,9,0,1,17,1,0,0,0,0
5410,22892.3983903421,29930.43138833,1,36,2,77,1,0,1,1,1,0,9,0,1,4,7,0,0,0,0
5411,22980.1668648434,29971.9766151407,0,70,4,247,0,9,0,43,1,3,21,0,3,7,10,0,0,0,0
5412,23112.7617697107,29614.0249574589,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5413,23129.0235393022,30123.5928961749,0,67,15,268,0,0,0,13,0,0,6,1,0,27,12,0,1,0,0
5414,23123.556710775,29710.6124763705,0,53,5,97,0,0,0,11,0,0,3,0,0,9,7,0,1,0,0
5415,23193.8773678963,30206.1193087404,0,38,1,41,3,0,1,6,1,1,6,0,0,15,0,0,3,0,0
5417,23269.4548774126,29731.9243609807,0,22,1,67,1,0,1,10,0,0,2,0,0,11,3,0,2,0,0
5418,23260.435949573,29921.99349329,2,67,7,183,3,4,0,14,3,4,9,0,4,13,3,0,6,6,0
5419,23536.6100637845,30463.5868178597,1,67,3,186,1,1,1,1,3,0,6,0,2,12,2,0,3,4,0
5424,23669.9430176565,29626.1645264848,0,45,1,73,0,0,0,6,0,0,1,1,2,4,3,0,0,0,0
5425,23711.6922320551,29722.0314650934,0,86,2,125,0,0,0,0,0,0,0,0,0,10,1,0,2,1,0
5426,23763.3484408992,30411.004350979,0,35,1,70,0,0,0,2,0,1,3,0,0,1,0,0,1,0,0
5427,23816.2045680238,30087.0751406819,0,67,6,129,0,1,0,7,0,2,11,0,0,7,5,0,5,0,0
5428,23829.0959637562,29752.8043657331,0,92,1,212,0,0,0,5,0,0,3,0,0,10,0,0,3,0,0
5429,23912.9414470933,29718.4190715182,0,13,3,22,1,0,1,2,1,0,3,0,0,2,1,0,2,0,0
5430,23998.5937711578,29903.9448205823,0,54,2,89,0,0,0,4,0,0,8,0,0,10,4,0,1,1,0
5431,24107.2976271186,29939.6766101695,0,39,3,109,0,2,0,15,2,3,7,0,1,29,10,0,2,0,0
5432,24233.132335087,30251.2025495751,0,51,0,59,0,0,0,13,0,1,7,0,2,25,5,0,4,0,0
5433,24410.0476579076,29822.3660845438,5,310,63,1123,4,0,4,6,14,8,20,1,5,98,15,0,13,3,0
5434,24819.7409874608,30478.5768025078,0,48,2,217,0,0,0,0,0,0,1,0,0,39,1,0,1,0,0
5435,24853.3383349468,29878.9893514037,0,86,3,225,1,1,0,15,2,0,12,0,0,13,11,0,8,1,0
5437,25029.7439810105,30204.9413360461,0,18,0,32,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
