Xpos,Ypos,LMNA,AXL,LOXL2,GAPDH
2124.31583427923,34478.4727582293,289,24,41,533
2224.92193103448,34738.0044137931,104,24,29,355
2592.99672846238,34419.4369320247,216,20,48,337
2795.54965034965,34396.151981352,189,6,10,401
2847.80161097852,34585.4477923628,123,29,43,164
2914.64719626168,34661.8728971963,126,12,13,239
2945.55569837189,34507.971293916,168,1,5,344
3223.22545454545,35010.8313636364,87,0,6,298
3411.09726688103,34278.0438102894,78,5,19,343
3426.72747546833,34344.2123104371,30,2,1,195
3545.65860319938,34786.6800624268,121,9,11,452
3584.60457142857,34324.3788571429,92,2,8,338
3633.94055415617,34264.8065491184,171,2,6,412
3775.96437752479,34646.0139551965,133,0,5,413
3833.2578553616,34237.3546134663,118,1,11,446
3897.98715890851,34855.6436597111,76,9,0,145
3961.84514435696,34788.6185476815,129,3,2,232
4042.77922077922,34271.4955044955,96,4,7,368
4148.87210648148,34262.5943287037,101,13,1,381
4351.93830813062,34797.6658996274,693,60,207,1098
4483.37282780411,34874.4249605055,195,6,19,379
4571.76075378943,34507.6718557968,305,11,10,798
4682.69435091657,35040.0834268612,117,4,5,391
4717.24672489083,34698.2043668122,155,1,2,329
4848.56036931818,34647.9314630682,153,30,16,405
5036.88245997089,34655.6637554585,93,19,33,227
5156.48644724105,34654.9002904163,112,10,10,262
5208.09348155634,35024.271854472,110,5,4,389
5297.14943097476,34569.4131618011,165,5,12,440
5569.38241839763,34834.6947329377,123,45,10,279
5646.09640145262,34403.8187520634,174,16,9,506
5673.56546617301,34843.1794008751,70,30,4,190
5825.52868525896,34491.2394422311,125,8,8,419
6333.30198019802,34804.2197258187,166,4,23,403
6387.82533381451,34973.0064958499,181,28,34,289
6671.30937960386,35135.9112784416,322,16,18,327
6686.46936644233,34450.7948479926,153,15,30,259
6786.89671037497,34913.2974465148,319,14,14,124
6862.62000591891,34969.9186149748,278,4,14,135
7194.20472440945,34380.717191601,48,0,2,127
7300.14142011834,34414.0878698225,169,8,10,304
7857.75295081967,34974.1881967213,231,30,58,158
7846.40391841116,34306.1532474503,209,21,7,763
8129.11237877924,34518.2230462065,111,9,10,535
8569.60976733472,34284.7843814789,221,48,63,533
9854.27960819234,34380.5808845355,149,10,5,423
9856.49499374218,34725.8451188986,61,2,5,272
10013.8408249603,34631.3003701745,205,1,11,517
10094.8409004197,35477.6341091187,114,15,10,173
10088.7287434161,34408.1309255079,177,16,10,351
10119.6202399583,34568.7230046948,101,3,8,256
10306.2837278421,34983.3077168029,233,39,73,547
10285.7840909091,34308.3258797654,189,17,6,490
10479.4205832731,35061.7519884309,185,28,68,305
10520.0830573248,34254.4285350318,265,113,30,369
10559.9278093883,34921.3492176387,225,24,14,435
10631.6216857934,34777.8852394143,136,1,10,444
10637.217604712,35063.3010471204,122,1,26,310
10725.5668855859,34873.2920843415,276,23,57,622
10893.3610243598,34674.572142411,192,17,12,644
11395.1413073713,34561.0492350487,184,5,15,562
11530.7371456031,34667.841182124,272,7,5,660
11809.6880386074,34549.6480523957,778,38,39,1209
12022.9426536732,34512.5682158921,287,12,4,589
12257.5979087452,34466.8726235741,102,33,10,247
12355.1843919252,34469.1917774495,102,24,4,298
13080.7815438443,34708.9190903127,116,25,20,480
13302.2285648785,34624.3681797341,125,21,10,519
13716.2323699422,35516.4820809249,248,16,42,400
13897.8962217619,34875.0265364506,329,19,14,755
13887.2015134068,35143.1612107254,486,33,67,855
14160.5209155485,34393.7661141805,155,16,8,435
14458.9273225195,34336.9178428481,320,12,20,656
14448.5811437403,34470.9302550232,188,18,6,404
14498.5750277294,34867.7837109808,369,5,26,630
14500.1427520235,34754.2810890361,242,1,7,596
14638.6635175879,35028.1143718593,301,2,12,546
14649.9693016117,34604.1024558711,212,10,3,639
14775.6811157181,34299.9249905767,109,1,5,208
15605.3673993913,34743.4138315861,1328,5,73,1548
15953.5770071397,34513.5971149643,338,0,14,629
16545.3876404494,34876.7766853933,148,0,5,332
17232.5799126638,34253.9868995633,137,3,6,359
17348.8922859831,34960.4971777987,111,4,17,263
17411.5626349892,34753.7120230382,201,11,7,366
17493.255450237,34654.5881516588,194,9,15,446
17522.5513541134,35090.7685232499,131,3,3,258
17599.7285282693,34759.7600345274,79,1,10,236
17627.379204893,34696.1712538226,119,0,4,297
17677.3949408405,35092.1207670339,122,5,4,291
17727.7744165946,34592.1114952463,71,16,7,225
17745.5492245448,34708.8975050573,124,0,1,269
17785.6691871456,34395.8171077505,96,1,2,254
17794.8508412915,34466.4579354252,123,0,6,384
17790.4473929236,34547.9716014898,117,2,5,315
17832.089943074,34666.2535104364,183,2,4,431
18054.2186666667,34479.3632,77,0,7,191
18086.3463203463,35082.1477272727,81,2,6,196
18139.5472052607,34457.7999060592,70,2,4,255
18156.4053779807,34989.6103500761,35,0,3,143
18180.4600116754,35074.2078225336,74,0,5,168
18179.6926724138,34868.0120689655,76,1,6,281
18347.5543680297,34271.1960966543,382,5,11,925
18443.0758072064,34753.8184370613,114,0,3,296
18495.4834754797,34515.2350746269,240,10,4,631
18530.6416309013,35047.5250357654,118,4,2,364
18558.2010869565,34938.6916996047,108,0,0,289
18569.3649440597,34856.4592434736,82,0,0,217
18671.049923475,34530.432985934,530,63,3,1266
18655.733014862,34839.0249469214,320,3,0,764
18682.1829268293,34903.0946573751,117,0,0,331
18958.7174320525,34850.9690721649,120,2,0,371
19026.0485021398,34745.7593913457,209,6,3,576
19254.519221862,34688.8735525706,305,13,4,594
19362.6363993711,34835.1930031447,256,10,3,383
19376.3667506297,34555.1057934509,193,9,2,374
19404.2982195846,35087.7472799209,88,1,0,198
19414.7915966387,34497.2145658263,103,18,11,163
19419.9183250415,34415.4825870647,180,18,4,362
19503.3434935522,34800.5603751465,100,3,7,148
19532.1699225949,34524.6395134537,357,5,26,581
19706.0255978444,34446.5116200741,167,1,7,305
19720.8886986301,34291.3561643836,262,1,8,377
19796.9340659341,34384.7231614539,298,14,12,423
19819.6869666408,34468.2761830877,200,17,23,238
19902.6256880734,34970.1343119266,188,2,4,305
19910.6766694844,34516.1475063398,223,15,4,293
19942.2854778651,34596.5424079437,166,19,34,230
20011.9433178598,35003.6816516003,342,10,2,462
20019.7209302326,34878.4647082823,236,7,7,418
20021.3309951776,34609.8163086366,294,11,22,448
20174.614474929,34352.3779564806,166,4,13,330
20244.1187690335,34726.5898381151,411,20,18,728
20262.951026393,35064.0202346041,199,18,3,344
20314.5587176971,34960.6463853451,82,1,10,234
20387.1693847294,34597.2616753151,170,11,9,400
20757.1017046105,34683.847500286,550,64,69,884
20778.4657650042,34385.9056072133,334,25,15,729
20813.2309181416,34281.6308075221,311,20,11,589
20954.3,34703.0286604361,238,2,14,504
21070.3923535792,34823.4807483731,208,10,5,429
21169.1366772824,34269.9907112527,330,23,28,535
21585.0555555556,34282.8636831276,72,2,3,168
21587.4350081037,34769.423987034,79,2,1,323
21722.1842306711,34598.9466700689,259,20,14,452
21840.5581484315,34519.3442999235,64,0,1,225
21884.0763151953,34776.9839692933,259,172,107,506
21921.330335524,35087.1369768246,124,118,127,292
21931.1250397709,34964.7346484251,153,33,12,365
22100.4139668827,35028.6961843053,151,158,55,216
22283.5229074038,34611.7910303499,266,23,1,275
22349.1777930324,34772.7075682169,140,86,7,25
22514.990976539,35008.9947864448,118,130,2,12
22579.2135744235,34704.2877358491,157,97,20,46
22612.8848392037,34505.3136294028,203,13,5,255
22780.6350258732,34593.24385511,122,14,0,12
22780.8239903556,34921.4638336347,152,1,0,165
22820.9417021277,34714.4778723404,92,10,1,25
22891.4114741641,34725.092325228,193,8,0,85
23047.0029787234,34267.3319148936,133,15,2,227
23289.6282216495,34491.7759879725,203,4,0,607
23285.3942105263,34555.2552631579,183,0,1,537
23311.706639839,34710.9818913481,113,5,5,262
23383.4559970293,34253.3865577423,146,16,6,407
23420.9097769029,35020.2933070866,153,3,6,467
23437.4863198459,34901.5132947977,86,2,0,205
23474.0888133031,35132.6095993953,170,5,3,386
23501.0119581465,34317.7006726457,199,5,12,460
23671.9015799868,34703.6589861751,226,3,5,576
23805.9777062175,34622.4320039633,203,15,8,423
23792.1227197347,34322.0672826344,236,21,5,515
23834.3310742121,34538.8752965097,334,19,10,768
23877.2503030303,34761.0154545455,202,7,13,592
24014.3835411471,34783.8558603491,150,8,1,384
24087.6669331202,34905.175059952,122,0,0,284
24188.4186046512,34525.1221797987,128,2,4,309
24241.768,35057.9202580645,77,3,1,200
24293.0135135135,34378.9056556557,248,1,3,594
24289.7763219467,34699.1078614881,201,23,1,585
24340.3219512195,35120.8430894309,141,6,0,345
24403.4834761322,34981.3260709914,290,0,1,601
24387.6429479034,34293.5997458704,201,2,1,582
24448.8426666667,34546.8717460317,460,1,1,1038
24438.4956336115,34869.250339608,242,9,4,432
24672.0998873451,34943.8253849042,110,0,0,307
24701.4715698393,34681.7064276885,187,1,1,570
24855.2092638544,35133.335539013,215,3,3,540
24871.3890192398,34781.7780384796,93,1,0,224
24972.1726190476,34571.6808608059,224,0,4,547
25125.304023845,34642.3576751118,83,2,9,197
25141.6587704456,34570.9108855048,99,4,4,250
25214.2454379562,34499.8852645985,305,3,2,607
25292.7693675387,34447.7322834646,294,6,8,604
25344.5484813084,34909.8054906542,129,0,1,330
25412.6734439834,34712.7045643154,159,1,8,483
25511.7821188443,34371.3943303653,215,1,7,618
25474.3481701286,35022.6963402572,78,1,4,213
25551.4309262166,34283.1988487703,214,0,11,513
25561.1173351775,34779.847395113,239,4,15,477
25608.4491376276,34906.7173530447,156,0,0,358
25640.8096774194,34302.8935483871,151,1,4,314
25678.4569181266,35110.8437611727,238,3,1,490
25677.4895681708,34644.5147986414,131,7,5,288
25734.3081218274,34691.6487309645,97,3,2,368
25751.0946151506,34308.7557042896,249,12,5,633
25942.7631920415,34695.2603806228,67,1,6,664
26008.1198470038,34913.0148746281,73,1,0,265
26018.6858573217,34304.5523571131,162,23,5,500
26109.9810693272,34336.4916858532,90,14,1,333
26178.4653198653,34221.8094276094,176,14,2,386
26193.0252060107,34863.7913233156,400,0,2,734
26344.3489235338,34632.7503711953,411,1,2,991
26348.3061068702,34298.9977099237,90,10,5,311
26793.8238819733,34267.5952051637,169,1,0,353
26912.3893662728,34921.8114930183,9,0,1,101
26963.08049922,34327.9001560062,1,0,0,25
27008.5736788618,34952.7942073171,17,2,3,120
27142.7357429719,34253.6674698795,16,0,0,32
27383.9134643591,34644.9665591082,0,0,0,17
27413.2077270447,35166.0727546412,60,3,12,28
27609.1884904087,34454.6371976647,0,0,0,5
27737.9026548673,34524.8554572271,22,7,3,77
27893.2880948291,35049.7589761209,25,13,6,88
27979.8755847353,34572.1788264259,308,1,6,711
28241.9540005576,34978.4993030387,101,4,3,221
28431.0061240112,34335.8563409033,355,26,13,704
28482.61,34491.73375,272,12,10,600
28519.9801932367,34324.5367149758,150,14,4,299
28574.54,34459.1378723404,229,20,20,397
28597.1622090144,34357.818969787,212,14,23,371
28884.0675062972,34815.1833753149,208,4,6,412
28940.6851635514,34750.0598714953,113,6,3,247
28941.5219033233,34498.8844410876,199,12,3,500
28996.2431205674,34847.1903546099,303,6,24,662
29373.234369287,34449.4848263254,148,6,4,462
29440.4589917231,34731.074868322,95,2,6,461
29483.4561983471,35331.9876033058,109,2,3,317
29639.6678129298,35106.3067400275,55,0,0,156
29716.7325867249,34260.3124829282,185,5,2,508
30067.651371308,34925.9601793249,180,58,31,522
30081.9097744361,34406.5914786967,109,68,13,479
30089.0046278442,34549.5815657539,89,4,1,275
30128.6830781961,34236.216383947,195,26,43,313
30221.0375432841,34697.091124476,242,10,10,666
30367.9287531807,34604.1000848176,114,6,0,347
30386.6496062992,35115.6108923885,72,0,1,319
30430.387888707,34947.5787234043,406,4,12,924
30652.3115806365,34400.1933672105,243,27,31,717
30700.7941999491,34544.5703383363,76,16,19,270
30703.8395989975,34675.7648287385,106,4,2,306
30771.098012148,34394.6380452789,224,1,14,394
30875.6262080728,34608.3547470153,236,3,12,868
30970.0449350649,35120.6558441558,231,3,2,747
31181.5862715679,34331.7893848462,313,4,17,959
31188.4540927482,34434.8285091814,285,3,24,796
31233.9241323648,34556.0745224644,177,13,8,547
31237.3407755582,34803.9124559342,306,1,4,874
31279.863942059,34619.3916192447,150,2,4,611
31494.1547169811,34947.3901973542,1125,24,5,2486
31763.1620479098,34384.4854391733,563,36,4,1168
31859.6578901176,34473.757416184,499,33,20,1117
31835.1358189081,34334.0805592543,331,4,0,809
31920.9872053872,34385.9618406285,509,21,7,1235
32461.3006779661,34841.1796610169,63,1,2,126
32456.9182862191,34824.7915194346,163,17,23,251
32452.6453800509,35126.520486013,130,7,3,413
32471.5102577591,34886.0152551289,41,0,0,84
32666.7665669089,34796.3403163745,199,13,17,325
32687.8847671665,35084.3633254407,163,0,5,420
32785.6567573266,34996.3632721906,154,102,23,187
33111.3714880333,34414.3732223378,377,5,8,844
33167.8089713844,34477.4624903326,180,0,9,416
33206.0867579909,34383.0763209393,94,0,2,296
33284.9587628866,34265.3467173087,43,1,0,112
33540.8457234213,34332.9152677858,189,15,6,380
33319.2261970281,34348.7061089708,134,1,3,382
33628.8054298643,34297.3673385438,189,2,1,419
33736.055783429,35095.186765108,306,76,44,432
33833.3880344509,35110.0912027069,473,89,85,624
33958.9921366594,34720.2071583514,206,23,20,538
34234.5775684427,34630.1907565499,169,11,7,585
34302.6591001216,34971.0376976084,87,1,12,210
34442.1024649589,34234.6674722088,149,15,28,295
34563.9114278442,34659.961567829,202,5,16,579
34629.4782823297,34735.6061204344,95,5,6,268
34696.0600513809,35166.6191393706,157,9,8,271
35551.9481481481,34388.4418300654,142,15,12,367
35664.0376521298,35096.9619675456,365,27,32,679
35894.5580381471,34373.0539509537,121,3,2,279
36005.7670603675,34305.374671916,108,2,5,292
36037.399375975,34254.2394695788,90,10,1,238
36101.1015538291,34230.8928967814,117,4,3,313
36201.0820809249,34485.5671676301,306,14,1,627
36272.8726081258,34380.0246395806,232,37,1,402
36357.5394581861,35040.9366902238,154,1,1,307
36469.2297518407,34628.6263976002,576,14,4,1291
36432.9929886065,34939.0806310254,304,4,0,660
36515.1919460117,34806.3785817015,228,10,0,528
36592.678694614,34708.9832846909,777,42,2,1284
34.7881669307977,35457.1315372425,96,1,2,203
220.709904682967,35859.2631578947,81,0,4,227
359.262896208825,35919.0403977626,61,0,5,97
371.794458229942,36007.7096774194,103,0,9,227
426.668531468531,35458.5339160839,236,5,12,470
587.83615819209,35483.9982344633,204,12,16,538
670.441932969602,35393.585736555,250,7,14,674
1009.30795358053,35341.6991225587,560,43,58,608
1084.63622754491,35405.7060878244,163,12,17,248
1497.15227934045,35712.7599418041,311,7,42,472
2153.16289222374,35504.6401091405,355,30,29,475
2388.96062759029,35472.7912966252,297,41,34,402
2574.00062774639,35259.2115505336,368,52,56,429
3098.76582995951,35360.9302024291,272,61,190,569
3127.83152173913,36058.8112648221,116,4,5,340
3215.70097508126,35272.4414951246,224,7,22,502
3329.87243502052,35779.591997264,268,44,57,529
4090.67103205629,35384.6204065676,55,5,24,155
4011.6647080426,35456.5481087036,874,46,83,972
4081.74494894634,35905.6495763632,236,34,43,425
4081.22846120874,35348.2910415774,612,31,86,1030
4101.95459345301,35428.7888067582,141,14,55,280
4214.33355637337,35905.4598527936,233,49,65,559
4321.12985386221,35395.2413361169,224,3,8,452
4443.61266046923,35452.5489154493,197,0,5,482
4464.50410958904,35946.6938356164,115,0,6,334
4578.18523153942,35230.4386733417,161,2,6,443
4641.45715630885,35205.6177024482,90,3,7,262
4680.37842105263,35980.6105263158,81,1,1,323
4850.0197486535,35641.8955116697,129,16,2,290
5178.79077253219,35848.8320815451,121,3,1,410
5309.56578134651,35370.3551575046,187,5,10,526
5361.04297159505,35467.774217043,83,5,8,285
5421.11598609904,35399.4165942659,221,15,18,504
5518.65495867769,35486.9003099174,201,0,11,493
5720.14310167751,35787.5508387539,112,7,3,350
5752.27489539749,35678.2778242678,71,4,2,229
5784.14018087855,35427.1666666667,50,1,7,234
5797.76066176471,35353.7213235294,84,6,8,265
6069.33587952859,35197.8016150153,216,6,6,495
6157.33614291106,35586.3136243553,570,54,38,1690
6499.0638510143,35707.0226139009,137,19,31,387
6545.70965751311,35840.952895197,481,49,68,607
6684.91968360207,35163.4265287496,295,7,21,569
6839.29964311206,35274.4663811563,133,16,4,349
7328.55707931801,35264.0485544848,315,23,32,388
7446.92969379533,35315.5259871072,446,40,19,644
7598.56838846972,35197.73573225,458,22,57,689
10096.8660136435,35464.0722406857,64,13,8,80
10105.5419207317,35365.1631097561,101,22,13,236
10173.8616580311,35428.996373057,136,15,6,269
10585.5787037037,35172.3151234568,390,37,40,654
11685.2123095429,35331.0645549318,230,16,18,718
12244.7904863709,35743.7001603421,41,3,0,220
12324.1784688995,35878.0014354067,119,7,1,314
12333.4014939309,35795.6708683473,80,4,0,227
12345.4117108875,35607.5667886551,111,5,1,363
12339.2427366448,35527.3102155576,101,2,0,355
12457.3814860938,35573.9858862599,63,11,2,188
12513.2735355649,35188.5319037657,138,3,0,413
12558.5886409736,35524.3825557809,132,17,3,297
12643.3319223986,35705.7234567901,201,30,2,414
12977.9363636364,35667.7956363636,122,9,7,314
13680.4817547095,36385.24673956,27,0,5,70
13717.9826504245,35533.426725729,326,24,43,468
14030.4885035809,35844.8079532605,162,8,18,203
14031.3489316239,35560.2726495727,327,22,26,304
14242.5666711608,35989.6340838614,287,8,63,408
14628.84847542,35342.0479153703,301,18,29,448
14695.7841448931,35210.0849168646,293,12,9,485
15172.898989899,35768.2679425837,105,1,8,179
15215.3652522936,35695.9306192661,108,0,6,183
15233.7125506073,35452.2190283401,160,4,11,381
15235.9512349588,35568.2663077897,186,17,11,262
15310.6501886792,35740.4539622642,189,9,12,260
15323.5762826283,36016.9257425743,297,4,15,521
15396.5847903939,35675.5493996208,314,20,31,478
15391.6064096144,35442.3610415623,246,7,18,372
15437.4781647319,35520.4385480007,345,51,46,442
15686.6360187861,35423.1154263006,559,172,108,878
15849.9907264297,35794.2559891808,282,13,30,480
15935.0487571702,35825.7084130019,148,3,13,249
16091.7034686971,35828.2373096447,114,1,4,343
16472.4501620746,36002.7119124797,283,8,13,419
17011.1777338929,35977.3164650704,228,3,16,51
17380.3441196938,36046.8796102992,261,6,7,150
17565.3982758621,35703.0131034483,111,7,1,366
17599.1958539604,35945.5284653465,149,4,5,213
17627.7320592824,35193.1099843994,119,1,13,357
17787.5752967359,35500.3942878338,127,4,3,255
17806.3262008734,35661.9834061135,87,0,0,309
17959.6209778521,35193.0313414125,116,15,18,371
18107.8032246244,35714.0370098937,118,5,3,253
18132.1154649948,35519.2690700105,141,0,17,326
18187.4411993769,35798.2503894081,107,4,1,249
18209.9131991051,35616.2214765101,112,7,12,248
18238.3697759947,36058.8829822802,264,8,3,476
18236.1121856867,35691.5207930367,91,3,6,211
18265.3360867321,35488.2049561177,162,1,6,274
18378.7086523737,36048.4575038285,186,10,5,334
18868.386881473,35666.8069044879,159,9,2,313
18530.6597687158,36027.4437005478,148,0,0,416
18637.9350180505,35996.742650851,66,10,0,167
18715.9331626849,35861.9135381115,243,10,2,521
18861.2764764104,35846.5869350049,185,28,3,399
18854.7123287671,35644.6535052377,123,3,2,420
19163.5496235455,35756.3511293635,181,3,0,511
19161.406442769,36056.5318711446,229,15,1,431
19267.3271744029,35195.1635872014,207,19,0,480
19334.8747488279,35616.2208082161,147,33,5,344
19328.0086065574,35719.5336065574,146,3,3,366
19554.2261600292,35782.3617099013,42,0,2,214
19582.1270125224,35640.26990161,233,18,5,632
19697.3538577532,35832.8280975119,133,0,17,543
19748.6238381629,35579.6145434664,324,35,16,603
19747.9468574349,35471.8732754216,217,2,3,458
19777.8459335624,35398.9083619702,120,2,4,275
19916.1073758154,35856.7215253387,148,4,0,428
20021.3851626016,35983.4141260163,162,1,2,296
20065.9218390805,35490.3351724138,175,0,14,307
20163.5115241636,35206.012267658,94,1,9,318
20201.5784386617,35398.0966542751,110,6,14,384
20268.0546697039,35872.1184510251,146,1,5,374
20283.6594331267,35414.9796279894,104,2,7,398
20354.4909777591,35530.6772975241,132,13,2,388
20402.4941242306,35364.9395635143,110,2,2,383
20488.8090575275,36059.5458996328,76,2,4,228
20547.5150589262,35496.2413793103,131,7,2,292
20560.873328877,35372.0601604278,159,2,4,449
20587.6637298091,36039.1938325991,100,1,0,390
20707.4521762493,35682.9108006448,186,13,13,334
20753.3710917478,35849.5976422348,137,7,9,385
20841.9927342256,35390.5521988528,285,3,9,700
20851.8945046129,35173.3565984757,228,1,2,602
20876.1802498513,35775.0517549078,79,9,6,259
21171.4544642857,35932.1852678571,157,5,12,359
21201.8954171563,35512.4813944379,251,35,23,414
21269.2902899528,35960.8762643291,65,2,1,206
21317.7589547857,35680.4521432766,150,2,3,287
21351.3086500655,35178.6825032765,104,9,5,351
21387.4172366621,35310.9646602827,261,13,18,550
21563.4627621114,35684.1749819234,162,33,20,284
21648.5442930153,35330.9449176604,246,10,21,549
21846.0334075724,35204.5661469933,329,114,117,647
21937.8794138842,35968.5952438146,248,2,3,718
22052.2816067653,35530.5217758985,123,0,2,439
22190.6375681995,35258.5097427903,182,6,12,435
22429.6515388628,35945.5484263606,273,2,10,6
22419.1687331536,36024.3407008086,208,0,1,99
22542.0730492529,35941.2302158273,552,0,19,93
22819.4990595611,35980.9774294671,246,0,2,76
22955.2238119571,36016.701073071,239,4,6,120
23016.38878327,35370.7908745247,54,4,9,58
23083.475006475,36070.6436156436,296,2,20,322
23083.9458737053,35659.7403942533,168,3,4,176
23181.4742424242,36032.4841991342,144,4,2,234
23286.8166397415,36444.7164781906,71,0,0,155
23319.9727722772,36018.8881188119,40,0,3,206
23343.6284792255,35306.2250907624,122,12,16,211
23474.5993031359,35233.1873790167,142,13,16,348
23495.5452397029,35894.2380148548,84,6,2,119
23496.3292999136,35601.8885047537,247,0,4,418
23547.5862960569,35378.9909502262,144,6,12,340
23600.2334850365,35707.5088953248,239,10,13,475
23624.8516723219,35152.8405235095,113,8,4,240
23732.6006825939,35219.3266699171,226,8,9,321
23758.7988505747,35395.116091954,209,6,13,414
23777.1732954545,35301.7294034091,189,9,14,225
23863.3891108891,35872.4110889111,104,0,14,162
23888.0303448276,35697.051954023,133,2,10,230
23914.7427622212,35595.762695776,115,9,1,244
23911.8079642724,35260.4845552661,264,7,13,413
23920.4210526316,36040.9261947973,88,3,1,195
23924.3042438733,35964.983861327,108,2,2,170
23970.1915070774,35772.7363308354,145,19,6,306
24004.4204878049,35568.0531707317,164,16,5,308
24040.427756654,35689.9344106464,146,2,0,385
24104.4267760517,35351.5915517542,373,19,1,727
24091.75,35584.0418660287,119,9,0,334
24122.9019392609,35462.2469813392,139,20,0,364
24315.0498360656,35814.6095081967,262,28,1,632
24383.710570944,35937.2543810062,182,0,0,468
24424.4109796785,35645.0074309979,215,13,4,483
24474.4757673667,35575.2075928918,236,15,0,534
24525.0174469322,35718.3114277406,140,5,1,350
24602.7056291391,36038.6370860927,172,6,9,475
24624.7451168748,35582.8171629843,195,16,2,337
24663.8886536833,35428.1278577477,157,4,0,408
24701.5392649903,35767.9280464217,181,24,1,367
24722.1513736264,35664.6799450549,227,6,0,496
24749.0957928803,36019.2789644013,206,36,16,357
24811.168554599,35779.5269596738,135,7,0,262
24826.61055505,35936.3116469518,192,16,0,292
24848.2520366599,35500.1196537678,175,0,0,457
24942.526161941,36004.4925460392,97,27,2,164
24913.3300699301,35774.5153846154,152,1,0,299
24966.6106237817,35668.4576023392,99,5,0,262
25017.4219788815,35794.8537348455,120,20,6,215
25010.347639485,35434.9334763949,83,4,0,254
25042.7255936675,35562.6865435356,126,1,3,350
25075.5047169811,35650.5596054889,87,12,2,277
25050.1944444444,35351.6616809117,72,1,0,228
25084.2354788069,35993.34144427,106,27,2,225
25097.4888316151,35758.8694158076,175,15,1,280
25250.0331588133,35972.9530977312,166,0,0,425
25260.0003883495,35724.667184466,108,0,0,349
25396.8373245252,35758.9566473988,78,5,2,342
25413.8569265708,35503.1063588191,139,5,0,519
25545.4343101745,35999.3391504774,135,0,4,420
25565.6642419602,35639.6948698315,155,2,0,430
25659.4410356832,35228.2563098346,139,5,0,488
25727.7895860009,35999.5847204439,134,1,1,295
25776.7162726008,35443.4543347242,103,3,0,386
25855.1981641469,35186.6403887689,133,4,2,251
25866.0413173653,35522.4479041916,64,0,0,171
25908.5558496559,35421.1323451562,123,5,4,182
25920.6910735123,35950.0539673279,229,0,5,212
26000.5951075496,35631.383382539,138,6,5,153
25994.7389473684,36094.4984795322,41,1,3,160
26024.4313126908,35414.4596598343,57,0,2,232
26135.1482793522,35994.5980094467,173,5,5,261
26131.9167523124,35881.6068859198,122,2,9,67
26573.929462198,35701.6325019486,114,6,1,66
26593.0750868056,36029.4973958333,142,4,16,281
26653.972465582,35852.7459324155,54,0,1,84
26676.1102709515,35724.9495904222,61,1,0,33
26688.0012642225,35661.9576485461,53,2,3,39
26708.1365461847,35921.1148594378,79,1,2,100
26754.8116591928,35756.0845611787,58,0,0,11
26744.4541429475,35834.3453510436,25,0,0,29
26778.5144678764,35689.9661598823,38,0,0,9
26957.4829396325,35940.4272965879,61,0,1,96
27002.2729278286,35156.7677277025,170,11,4,252
27014.5384337784,35863.3352580296,143,0,0,125
27061.0954755967,35249.2023512647,123,9,3,230
27094.7434063478,35557.1421546714,148,7,15,236
27153.2883054893,35592.0973747017,334,11,7,575
27157.5872210953,36031.7256592292,199,3,2,363
27282.192449923,35787.3581407293,479,22,32,738
27202.748678996,35486.536988111,494,4,5,812
27228.4096174096,35172.2397332397,284,11,7,260
27306.5311355311,35225.2787952788,211,2,1,303
27385.0844013754,35923.5267271022,293,0,16,405
27396.2648963731,36024.1832901554,116,0,1,217
27409.1514778325,35169.8128078818,20,1,1,13
27477.1965811966,36521.1235042735,65,2,6,110
27476.1596516691,36055.8795355588,157,7,5,378
27568.6040660737,35885.2078780178,425,38,4,385
27890.4133080876,35587.3318907222,37,0,0,36
27956.553389455,36092.5928223305,57,2,4,27
28736.1525588426,35622.6988771324,61,0,1,144
28709.7867701404,35581.8118994826,52,13,2,171
28748.0053063193,35640.5549123653,124,2,6,272
28691.78125,35635.859375,67,1,2,234
28721.1282331512,35468.4663023679,149,4,8,294
28743.0728235684,35338.063224098,134,7,15,323
28912.6878916515,35848.9888821508,65,1,3,224
28913.1327375041,35721.682224429,240,5,9,532
28985.3088152723,35308.1560920831,141,3,3,385
29005.7170288024,35812.9236988378,244,1,8,518
29112.2987068966,35501.6780172414,193,3,3,418
29143.6087758112,35805.5221238938,271,2,18,776
29160.4990310078,35290.0101744186,184,1,16,400
29287.3267155805,35190.6076823479,129,4,5,405
29339.2049718574,35810.9812382739,251,2,4,501
29391.0288048151,36029.8779019776,247,16,1,618
29422.1055662188,35357.5367882278,114,1,6,399
29506.8266068759,35897.2503736921,146,0,5,329
29557.3043771044,35145.2888888889,139,1,3,238
29589.4707088459,35899.1168717047,98,1,1,303
29642.4806060606,35173.3527272727,114,5,4,317
29674.3227546811,35515.6477308791,115,0,4,292
29665.6433456076,35793.1083640189,58,0,2,241
29844.0844949603,35551.0306669526,207,13,5,618
29972.1487050961,35908.6553884712,128,0,0,346
30051.5582573455,35777.4360013509,170,12,15,262
30138.4404833837,35731.329305136,133,0,8,329
30183.6057073256,35263.6695667305,495,16,37,1315
30204.6551368095,36047.160041301,173,4,3,485
30301.3081798974,35798.3549652883,416,1,10,699
30421.7008706468,36011.5621890547,490,1,5,872
30535.3300492611,35551.2762410004,116,2,0,263
30538.2465697595,35557.3400353213,213,19,2,247
30633.799188641,35485.677484787,138,10,0,250
30643.5288753799,35189.443768997,182,1,1,437
30679.8818380744,35405.1794310722,129,3,0,406
30704.3714571524,35710.027009003,181,0,0,479
