Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
4907.46790371113,333.896188565697,0,4,5,0
4930.06401590457,526.3662027833,0,1,7,0
4973.86519711742,402.720220432387,0,1,1,0
4992.9030720339,706.204184322034,0,2,15,0
4999.51215423303,880.360854987427,0,1,1,0
5027.95155121122,508.457288567786,0,5,7,0
5060.27570308898,161.647302904564,0,5,8,0
5066.77622097678,367.302642113691,0,3,5,0
5097.02775543041,79.6806114239743,0,10,9,0
5155.87746710526,241.524259868421,0,0,2,0
5212.17757417103,707.328970331588,0,0,0,0
5219.34240150094,837.076297686054,0,0,12,0
5261.77300303337,543.981799797776,1,0,4,0
5272.1295724989,450.540766857647,0,1,5,0
5275.29113924051,229.923461878128,0,0,7,0
5284.69575957184,911.876904075751,0,7,4,0
5295.8533632287,130.296860986547,0,13,7,0
5322.59726510807,374.038817820909,0,3,4,0
5336.45916398714,583.536977491961,0,0,3,0
5365.42507309942,839.324926900585,0,3,12,0
5421.97225050916,616.237270875764,0,2,12,0
5424.46979310345,476.004413793103,1,1,2,0
5421.93300135808,228.432322317791,0,5,4,0
5457.53563807085,371.427230046948,0,2,2,0
5539.44203944204,171.412217412217,0,1,1,0
5553.39886480908,584.867389060887,0,4,7,0
5555.41799908634,469.281407035176,0,5,0,0
5577.16882183908,813.222521551724,1,1,8,0
5579.26886919151,315.787805533172,2,5,13,0
5626.18401486989,403.934479553903,1,2,1,0
5651.31210415201,629.207600281492,0,3,3,0
5657.85079171742,164.215895249696,0,1,2,0
5694.56906318083,464.429193899782,0,1,0,0
5713.0657557643,282.154568744663,0,0,4,0
5752.80745098039,105.117647058824,0,2,0,0
5746.636485281,721.093220338983,0,0,1,0
5751.63640531866,503.878954607978,2,1,7,0
5781.09893643334,393.398466485283,3,2,12,0
5782.7712956335,601.011453113815,0,1,11,0
5789.44275862069,249.471724137931,2,2,12,0
5818.61288805268,694.798212605833,0,0,1,0
5899.15452538631,327.668322295806,0,5,4,0
5926.22051282051,577.078062678063,1,3,2,0
5963.24364675985,424.439008894536,0,1,3,0
5978.70988122315,203.774829416224,4,4,6,0
5973.54939945757,501.196048043394,0,0,8,0
5983.10580836108,952.700332963374,0,2,4,0
6035.05231037489,877.215344376635,0,1,0,0
6069.6676397934,386.930159443072,0,0,5,0
