Xpos,Ypos,TXNRD1,EGFR,LOXL2,GAPDH
24445.1391087989,19022.7134132549,86,9,31,165
24524.973026973,19134.1386113886,244,18,43,537
24543.3417993973,18696.2113646147,168,35,73,895
24553.2880952381,18981.3988095238,289,45,119,935
24772.8252254714,19185.3965564362,255,45,57,681
25717.3777327935,19146.8834008097,784,193,250,1366
25801.1159196291,19188.1777434312,174,51,63,306
25843.1009839461,19303.9440704298,580,64,53,932
26172.5537949922,18962.25,132,7,74,765
26529.6968130922,19256.8684084601,263,28,41,631
26513.7010647011,19026.687960688,624,68,213,1161
26596.8067250636,18970.6744843176,331,52,167,727
26679.7576744984,18969.8086091579,557,41,262,1313
27306.2933175636,18892.9917208752,309,24,79,546
27379.2574812968,18775.4657107232,1082,68,238,1747
27430.5128630155,18917.0018565177,788,48,176,1296
28786.517620651,18709.6489337823,76,59,13,467
29203.4178102625,18996.5651849642,67,67,166,570
29374.5629726206,18899.135071708,63,48,68,487
29476.1440346178,18715.1967854935,89,29,121,717
29545.3709489391,19441.0920960597,29,51,118,545
29646.2682437851,18617.5421010425,66,14,86,625
29650.856527977,18899.6370157819,124,29,37,596
29771.2872062663,19359.0544572921,45,34,74,302
29927.7602868363,18989.8033122759,83,22,86,577
30094.5407346604,18542.5074902524,105,37,214,953
30137.8745519713,19411.0149694286,172,18,98,487
30265.2232074017,19011.7792983809,76,55,45,497
30359.7064534552,18831.4450790025,113,59,250,996
30435.8458049887,19359.3996598639,49,23,94,303
30497.1075672295,18988.6312278507,222,47,170,689
30500.2309960682,19352.6851245085,26,7,25,237
30575.5013535463,18533.0403356795,115,9,13,374
30665.6897920605,18587.5302457467,294,56,31,921
30677.032038835,19096.3236245955,214,35,59,755
30794.3024390244,19407.6583244963,154,20,173,775
31132.8697363916,19172.0366312907,295,14,77,928
31614.4837484171,19252.4224145209,71,21,4,75
31540.2116288175,19192.6370399374,152,24,8,299
31634.7482506276,19268.7832380749,470,21,10,390
31681.8771732131,18944.3235672891,225,45,97,727
32037.9437874142,19351.2579938677,1565,32,64,696
32110.4063654447,19441.4865018471,1247,64,108,1250
33109.7119186233,18721.8679547054,168,52,30,1071
34301.8946229717,19524.3120585428,22,5,4,94
34299.8072682268,19463.3491224122,97,20,15,563
34319.1443569554,18767.5497494631,302,21,111,620
34515.6453692849,19288.4346424385,176,17,53,393
34587.6131953428,19079.6750323415,187,10,74,430
34605.5472048249,18934.1247970309,268,18,152,601
34654.1247808299,19327.3518410286,137,12,80,360
34711.70816014,18593.1977685408,334,25,124,627
34722.1904051703,18783.147402436,265,15,123,606
34863.1569706499,18940.7937631027,398,19,110,692
34922.8034113274,18622.2416356877,278,18,93,732
35937.3393586728,19004.5098427634,119,47,155,916
35992.9503199097,18888.8998870907,125,84,168,952
501.72386641325,19970.6453977736,10,25,13,350
520.856132800492,20064.0808484476,2,15,2,183
3134.60716190476,19626.7306666667,336,34,305,1895
3486.04867334388,19712.0272359866,76,72,232,893
3482.85391507596,19552.1396571874,113,31,127,675
3953.79502327247,19648.3976011457,56,71,89,303
3998.40932044438,19477.2298369644,101,50,51,502
4271.15941416702,20010.9828193212,242,32,193,443
4411.50390128833,19662.6804572673,195,72,58,708
4463.25505011565,20007.8430223593,94,8,41,486
5433.48324252931,20340.5345880799,1247,21,54,2241
5778.86439469557,20222.2300014259,283,20,75,518
5793.4097750194,19907.2252909232,129,43,98,330
6676.78163493841,20201.0042926465,167,14,123,200
6819.49147571036,19758.6560953254,335,36,258,631
6904.27073625349,20363.624417521,74,4,19,216
7924.25382932166,20005.7860442499,0,13,60,266
9166.34214421654,20024.5673503912,226,22,64,463
9277.70722713864,20212.4618977384,232,20,55,291
10203.6659598214,19898.1311383929,112,45,244,890
10278.6921069798,20133.2528375734,24,9,24,206
11901.8093479187,19866.0440403466,154,65,246,764
14717.3941863624,20343.7701711491,286,9,37,427
14843.2649169571,20028.2987492311,373,24,128,641
14906.92489151,19820.3771002559,594,42,172,1237
15009.8798798799,20107.3862810179,420,34,86,488
15173.9666153056,20351.5351823318,273,12,92,416
15276.69082519,20310.2472855592,264,23,73,353
15474.1953778722,20174.621330854,263,23,113,965
15502.0990601223,19856.793823661,431,49,334,1075
16068.3227771011,19596.6995903001,127,47,34,902
15803.3204883227,20113.8909766454,288,36,89,728
15911.2456809149,19770.7158731446,810,111,419,1670
16076.4110029211,19599.282570594,247,38,61,731
16298.0657814096,19525.231052094,137,19,103,745
16822.0834181078,19659.633138352,191,63,112,979
16948.9678885186,20297.7346258709,62,30,36,370
16989.4990323472,20203.2800663533,73,22,107,359
17126.4321669058,19572.2744232255,470,42,191,1291
17242.1358543417,20075.4176470588,89,37,36,311
17302.6672784478,20004.882013634,97,34,61,502
17426.8657211829,20282.6650573325,129,29,69,517
17543.7135380321,20229.099790649,85,16,63,281
17656.4926996851,20178.6490123103,84,14,55,260
17777.5586026771,20252.2216780934,45,13,24,264
18555.5753141403,19891.5261651026,52,49,113,549
18706.2231622485,20313.4927617973,39,40,220,542
18856.4858234466,20275.4369595817,32,20,61,239
19491.8303544683,20447.6881677484,422,15,134,610
19665.2910133843,20026.1554493308,386,26,55,221
19888.2982796892,20156.2190621532,560,27,109,518
20717.3191115021,20173.2383989444,705,35,82,701
21068.3965592652,20228.7076833358,600,72,144,1206
21365.8051542366,20097.5900039047,176,9,19,281
22285.4875321142,20243.2591808977,143,9,13,508
22340.404473439,20062.2529623219,139,15,9,400
22401.231064975,20137.3763936947,182,8,6,586
22850.7412893323,20253.6660015349,403,98,226,1094
23280.3566188198,20305.1325890484,180,23,34,180
23268.4277907884,20414.9391100703,532,65,203,1108
23287.3445423485,20297.8252112929,235,7,25,307
23434.4638237384,20375.1735607676,425,67,212,915
24417.702296382,19876.8737815959,207,96,137,885
25012.1339407125,19773.2960293718,202,91,50,869
25145.0332375872,20238.7770482834,399,31,52,677
27619.4248270289,20491.607090551,607,34,159,832
28348.4645987085,19860.6915359779,333,72,417,1559
28380.1421657592,20006.2064125832,388,84,488,1568
28550.4712522972,19616.6071147283,451,31,159,1101
28707.7085167464,19667.4669856459,742,33,124,1213
28733.8310249307,20065.8979957634,58,41,100,505
29274.6659204635,19841.6398472478,115,99,137,1294
29245.243083004,20258.7655632411,977,51,183,1187
29657.2671394799,20232.6131374536,462,22,144,542
29769.7908518396,19842.6552867087,235,46,166,823
30086.5617468214,19704.631840796,616,105,403,1629
30068.6391982183,20214.5622595667,425,16,68,597
30109.8788610039,19432.4734555985,153,17,150,552
30223.0888055034,20173.0687929956,414,36,96,612
30457.646847171,19938.6191418548,207,102,60,1014
30687.3495909863,19634.0155888254,192,45,188,890
31145.344127171,20311.9105092729,177,23,18,722
31334.4025062657,19796.0749373434,151,14,20,804
31439.5626020686,19862.2125748503,224,6,17,753
31734.2185251799,20506.6366906475,300,25,213,954
31819.6624505929,20500.1035573123,246,17,150,876
31480.7148722628,20212.5675182482,118,11,15,383
31567.434794446,19935.9285325347,134,17,21,676
31805.5753292166,20528.1319098281,107,15,91,395
31960.3229508197,19541.1699928724,1656,125,155,2068
33661.9821913161,19781.1146540027,925,58,330,1961
33725.8750456704,20141.3167701863,690,40,93,626
33964.1814733865,19735.1959372589,443,101,427,2341
34197.9428663136,19538.0678863746,90,20,18,1091
34304.5495187613,19538.360371042,42,7,12,146
34304.7420454545,19476.1586647727,20,3,4,52
34305.0476732834,19613.862837618,108,11,15,620
34458.0787566436,19809.6075052343,150,45,52,754
36654.8366675108,20173.2347429729,166,10,72,576
36758.687847498,19801.9494307652,93,14,113,514
36951.5016548463,19959.1879432624,258,30,94,857
1043.27938947824,21207.7967092444,304,23,107,875
1195.51467760544,21203.4744263556,237,15,56,466
1292.3091265947,21305.3991167812,207,24,80,1387
1451.24146506896,20951.1218629889,196,115,312,836
2389.48357387011,21122.3684960122,438,25,101,1421
2886.88739224138,21037.828125,244,28,44,667
2906.05737439222,20906.1487844408,182,11,67,525
3090.54770913877,21012.111746319,251,39,78,456
2927.89617486339,20980.2513661202,75,15,28,169
3162.90559186638,20920.6063907044,285,30,192,993
4994.12591634325,20970.5834411384,209,17,38,509
5302.5832532821,21234.6570605187,64,29,38,472
5323.21200837794,20681.2031649988,85,20,71,596
5964.14682249817,21431.0496712929,144,21,135,723
5993.18348883234,20418.4633870512,207,58,382,850
6227.16382934006,20749.770912148,287,138,178,1335
6315.55631355387,20597.5495559274,284,142,196,1581
6456.90965507288,20829.8812238418,305,60,290,1359
6902.7845836201,20372.4085799495,147,25,137,838
6934.71042204996,20801.5457364341,148,30,172,665
7169.1422913305,20702.746809447,209,43,160,961
8413.16431171055,20409.5099550417,761,22,149,1244
8691.14769499672,21032.2409875464,108,28,18,262
8706.83908312109,20463.1440148182,354,84,152,788
10492.754960387,21638.4173736241,70,12,50,192
11481.8859416446,21164.6209106985,208,19,38,306
11703.830705048,21531.720317063,284,27,122,814
13803.6773010634,21136.035936927,533,30,54,957
13901.4773964497,21158.5907692308,525,17,34,688
14216.4839764552,20736.3592762154,146,14,53,867
14454.7171911796,20788.3352601156,173,10,36,914
14568.3423184563,20568.5930181175,140,28,47,713
14592.2308444734,21267.8402347571,684,71,56,1585
14706.4609156026,21226.7888508253,738,84,64,1302
14718.1179265659,20720.6423326134,90,20,16,760
14852.5632967033,20418.1982417582,353,12,66,511
14913.4899935442,20749.604476006,58,16,27,269
14958.501375,20903.329625,178,18,35,458
14936.328568187,20613.0274563195,97,19,36,452
15104.4864927806,20583.6576618538,291,28,73,605
15175.9792807459,21197.9945241971,133,19,32,468
15260.1682478219,21604.1930300097,330,36,91,581
15255.376485844,20468.8945320942,216,22,44,533
15296.8557081109,20915.7226036105,126,30,65,765
15351.3388383745,20687.7413249211,76,18,28,623
15419.1707616708,20495.6281736282,159,31,49,622
15595.381604196,20627.0708711782,112,26,42,640
15615.9282265851,20875.0215642098,67,10,66,605
15684.8159525039,20807.6430046464,49,14,18,474
15740.2235759658,21050.9105487868,51,33,59,230
15741.4928774929,20399.43996744,62,13,38,397
15774.9416755037,21140.8284435018,85,36,77,394
15765.3155888705,20570.6807267183,108,9,20,593
15752.9273399015,20397.2136699507,47,12,40,344
16856.8165285916,20426.7825823399,352,48,106,692
17131.8688766892,20420.3640202703,157,57,278,932
17143.8728010825,21289.0455570591,284,25,63,1008
17272.9437543133,21263.4715320911,225,38,66,920
17302.2141472868,20754.286498708,270,54,299,1054
17473.0160105481,20887.7639856847,249,51,230,963
17584.7193766938,20883.3764227642,169,46,100,620
17664.0479474022,20710.9692110327,316,75,117,1003
17668.4036758563,20586.1114452799,405,59,96,1439
18133.4843254667,20693.0811318539,236,72,121,1249
18171.5747396708,20385.8668122271,52,53,65,756
18960.4056566715,20774.4895901532,514,23,308,1029
19486.5982324949,20451.0397688647,5,0,1,8
19449.6565400844,20455.7755274262,545,18,68,1083
19496.2284803401,20480.7077577046,232,7,80,397
20536.0605280103,20601.4703155184,630,110,296,1704
20569.663328087,21195.3123479754,249,15,17,392
20634.6023214736,20919.3035579107,576,65,191,1089
21108.286505738,21553.0322516818,135,33,154,269
21284.5072158749,21108.7832230908,556,54,165,773
21366.0815575655,20728.0568756707,336,47,94,701
23033.9556571883,20832.435673096,134,43,39,477
26914.3058823529,21182.4679144385,499,27,32,443
26961.2533112583,21088.7737306843,159,17,26,240
27029.2039835165,21152.0892857143,244,15,26,173
27246.7906675308,20554.5411535969,284,82,107,833
27303.4449388209,21082.9895439377,340,35,35,494
27409.4302143231,21078.8552012546,331,22,19,365
27555.2302008774,20542.8949434311,1239,67,305,2151
27667.3622700181,20448.5239699404,1128,40,196,1507
29230.5244651557,20536.3160347384,839,49,241,1519
29348.0879544993,20629.7365427585,730,46,242,1356
29680.8479460454,20787.0354077253,341,37,103,988
29760.1104617183,20427.3457042665,729,73,293,1227
29942.9306762773,21267.4201823193,103,51,135,471
29935.1766552085,20887.6121655956,207,29,150,984
30224.1334594367,20444.3921815889,803,66,343,1307
30299.201230629,20578.8413855971,374,29,146,611
30826.4111111111,21307.1555555556,78,10,17,634
30876.3262599469,21289.9801061008,89,15,13,681
30917.467279247,20536.4619004931,234,21,71,552
31412.8483574586,21341.2670971656,460,94,206,1559
31446.2063804648,20743.7981488775,190,15,40,578
31478.5081458495,21529.2172226532,375,53,99,1460
31800.3537552944,20524.9724393008,11,7,17,57
33201.626670583,20673.3319136437,82,57,144,898
33574.4789124384,20530.2202954399,128,33,120,765
33625.0175847838,20679.9205095999,73,33,124,654
33960.3575628675,20475.0359064181,65,45,214,1407
33977.2485847064,21092.6091254753,201,87,306,1865
34299.0716436836,20627.6565224283,608,70,293,1068
34365.1049911161,20787.5564529155,240,50,130,674
34533.0963383591,21018.9881535148,280,64,310,803
35086.0305811494,20980.5492417452,473,187,195,1423
35609.3099160709,20911.5710289089,34,2,8,137
36035.653163528,20963.3601138057,398,66,148,860
36174.4374637765,20867.1424597195,199,46,34,445
2096.40938303342,21945.1299271637,700,38,116,708
2334.68755340359,21802.4258046141,370,15,92,733
2379.03431776934,22054.08199967,395,22,27,573
2427.8324757004,21857.946969697,387,62,70,529
4502.21131008483,22218.1432610745,239,29,60,407
4684.44279962103,21438.3334912364,915,40,293,1367
4858.26270841806,21978.4953233022,248,11,16,374
4888.21120689655,22209.3833128079,545,22,56,1138
5502.96520402459,21983.3698993851,289,44,88,521
5861.61727146289,21476.931091162,305,54,145,1092
5982.39863713799,21463.1943971228,86,35,56,312
6037.03462998102,21585.0981973435,287,52,352,1384
6484.76603015075,22042.9407035176,149,6,39,381
6520.44519943523,21778.2489410519,179,60,115,739
6649.78413578691,21693.4292916562,192,45,129,1309
6812.50766535261,22130.7157249233,246,5,57,531
7161.25083388926,21837.4358461196,73,9,43,363
7343.42335260116,21399.1174566474,77,38,71,584
7467.7167988107,21337.3614965312,64,13,88,583
7642.12820512821,21584.5063525064,37,13,66,541
7904.10527747552,21698.8005984766,37,21,72,257
8497.34376312474,22021.5298194036,37,8,61,330
9100.13813590791,21784.7764574824,118,18,162,592
10404.4263120058,21720.0575125809,216,14,74,760
10441.9301101005,21795.1953087602,158,18,55,546
10540.4952712792,21745.587356894,123,11,20,263
10441.1567098293,21632.5523837552,213,8,75,705
10572.8458254269,21650.2286527514,209,17,148,636
10561.5357887422,21733.425990271,203,17,78,634
11158.6859486294,22171.9948197712,296,4,5,322
11173.1534266066,22025.7223144415,372,4,0,392
11437.8080246914,22186.8987654321,455,12,43,1061
11586.172373427,21337.4167398303,345,25,122,1071
11709.8599340579,21526.66052021,94,26,79,227
12236.1199880311,22026.5864751646,76,10,14,70
12498.5491995731,21819.4525080043,200,30,60,453
12816.8445788739,22194.1968357376,442,24,292,400
13600.0855592058,21647.8075989144,256,39,143,1402
13628.4391908662,22299.187267312,98,20,48,272
13811.5062452205,21912.2997705837,383,47,93,667
13813.3671435871,22021.449667859,243,27,43,351
13886.5622004109,21610.4791143575,352,59,109,1323
14237.9608229372,21393.2561829722,523,69,97,1791
14308.1523394995,21604.5957562568,1015,61,276,1752
15095.9021017699,22387.1631637168,314,51,155,1079
15188.4594423321,22410.5887198986,177,21,47,813
15244.7243740219,21864.5035211268,393,24,121,1092
15262.6447028424,21594.0439276486,494,20,173,1150
15361.7024177422,21698.1288856572,783,43,301,1534
15737.3606321839,22026.15,104,22,18,195
15740.1283363803,22020.5811700183,81,19,14,171
16888.5690515807,21720.5424292845,51,32,40,278
16960.6450520203,21858.7536898137,67,38,36,263
17235.9552017272,21377.9396842531,445,51,101,1681
17598.1217985202,22611.6807057484,40,19,46,169
18360.7447935921,22017.2433764633,100,95,319,756
18597.2503259452,21943.473011734,112,8,47,243
18618.8213608024,22170.2130658715,175,22,171,422
18790.9750064416,21930.2481319248,83,7,123,395
19007.7528612303,22192.0572246066,35,11,9,164
19095.4332536702,22139.2878115398,54,8,6,252
19174.5541343079,22092.2640475103,72,15,7,303
19731.1958870915,21507.6164123387,659,74,319,1678
20146.015625,21336.7039473684,435,64,111,959
21059.1248513674,21520.6242568371,433,84,323,783
21132.1753057659,21568.6051252184,479,59,359,1030
27637.1121704992,21871.3651149748,311,43,116,618
27744.1796671867,21904.0371814873,165,28,53,410
27911.0871498444,21608.8257003112,244,24,36,466
28131.2243208279,21678.251228978,153,26,44,482
28239.5389167862,21882.9304160689,158,31,104,965
28404.6227634195,21619.0529324056,106,82,87,643
28507.2757223873,21680.3810423981,62,59,89,626
29465.169469599,21890.1828374299,149,35,86,968
29495.8362360281,21960.8832856772,155,35,77,685
29616.0833661805,21902.3852975956,175,23,79,700
31261.9,21377.7357142857,528,26,60,2104
31310.7468242245,21484.8599704579,441,43,113,1384
31434.8938835667,21570.8297715549,562,20,95,1641
33911.0879708904,22277.8694349315,258,45,290,1352
33941.8996737357,21704.033713975,79,23,98,546
33975.4724425059,21807.5164551943,175,26,134,757
34158.2583872866,21765.8091033942,300,34,366,1383
34169.6764025448,21872.6743782533,199,50,357,810
34571.7274800456,21673.9227670087,330,112,256,2084
34763.8141929707,21439.9321692411,38,8,21,976
35540.5071934232,21849.9705412195,120,43,197,739
36094.2506643047,22001.5816356658,86,29,69,528
36192.1267193445,21874.6941761779,261,24,135,598
1326.41166417432,23041.1694082461,25,2,51,296
2431.8378601795,22481.2605101559,790,44,146,1458
2830.22868163659,22991.5091610415,168,35,124,526
3722.81300147372,22580.5282462748,423,33,192,1015
4507.41672152732,22236.1731402238,400,34,89,904
4536.55584027333,22790.4253683536,628,31,90,776
5065.07862903226,22419.1244501466,396,44,254,1014
5297.53969495502,22738.8138443488,649,37,230,1466
5443.86697782964,22401.8840917931,310,22,113,834
5507.80800453087,22306.5370964697,235,12,93,471
5835.11554373522,22712.4856678487,165,16,61,785
5943.1161681279,22729.1837287261,207,12,94,976
6323.21987746767,22646.3120036306,168,15,159,1002
6412.15467699205,22886.9973507235,153,24,119,431
6461.66242251633,22331.7924275423,112,20,140,1089
6503.81097445601,23041.7103122044,54,15,23,345
6630.61785885742,22532.7847655625,48,25,188,683
6905.12756925827,22299.4334226988,176,28,147,772
7052.55420505783,22399.298764948,1033,40,311,1338
12201.8505239031,22953.2211853307,65,26,94,107
12585.8711632454,23021.7988269795,24,59,71,103
12798.9571701721,22950.8820267686,64,83,200,182
12888.6833121482,22675.9112039223,43,56,108,501
13144.7666803111,23134.8027015964,303,48,142,647
13408.7841786683,22362.3245668963,195,31,30,603
13601.1663841808,22262.854519774,214,31,88,641
13623.8846405943,22620.5558225912,394,64,157,813
13653.1835748792,22332.0559369438,200,29,61,676
13870.4816636852,22267.9456618962,218,22,79,607
15146.0155945419,22403.0057729795,77,16,46,217
15886.3874962247,23086.4380851706,341,23,249,722
16392.2137303799,22737.8810327123,317,45,319,1207
16942.5635142697,22906.3746502518,39,10,11,230
17043.6045066045,22885.5388500389,99,15,65,393
17465.7675438596,22548.694627193,259,50,133,1681
17581.4166301394,22526.7738669238,25,18,40,148
17595.3922638235,22636.2338209769,178,44,135,1132
17621.6173505608,22486.7660088031,284,63,128,1196
17728.3716640135,22534.2482442176,97,34,144,528
17919.0527743527,22836.8017262639,36,18,80,395
18037.5998423024,22625.9779223339,167,35,183,727
18084.5446176968,23000.5541987601,125,21,104,695
18266.865760275,22868.9703078606,201,27,201,1029
18282.595412844,22341.2075229358,64,96,378,1271
18731.8537005164,22577.6565035653,165,22,167,483
18809.8918918919,22744.1619648846,136,10,78,402
18994.3112342203,22986.4217600581,82,39,5,440
19016.0969725639,22273.4981078524,60,24,20,277
21139.8076807681,22824.9429942994,40,12,10,444
21294.9179972936,22730.3474966171,76,21,6,622
21656.5654498243,22458.5194745685,119,17,46,650
21738.2290720312,22381.4529526282,84,12,54,594
25953.4008677747,22572.0273569643,643,42,116,1318
26001.1311526158,22823.7033329894,264,24,56,374
26365.2392700866,22826.0438506657,600,36,73,945
31018.0150441198,22635.9121220888,533,103,306,1840
32001.8812676056,22480.7009859155,422,61,112,794
32171.5331543488,23036.4673015551,338,79,26,1098
32162.2887426901,22843.4217836257,190,50,45,440
32330.5843709747,22863.6726778303,65,43,15,146
32374.3634020619,22938.8646907216,35,18,6,170
32753.923238255,22918.7044183445,148,22,37,469
32995.2039906103,22747.538556338,766,131,722,1636
33118.0890839633,22549.503373161,645,112,322,2299
33614.2178278065,22339.2077882568,48,27,16,523
33736.9647315855,22395.8751560549,37,14,9,414
35398.8829034942,22992.8063643927,167,14,106,465
35511.9511290323,22622.3446774194,101,47,168,821
35602.2670889806,22266.5527401296,481,106,61,979
35807.4854872149,22460.2553559088,114,30,108,652
35805.3787688442,22327.0505653266,131,22,105,491
36421.1105263158,23521.0064327485,162,17,43,326
36190.9969979987,22562.4012675117,104,12,81,520
36310.3467765676,22724.8216073006,153,48,120,828
36646.2579098754,22639.7581975072,156,36,166,730
1168.35630779969,23263.084452975,126,17,96,560
2266.10184849583,23581.6951794128,239,21,126,1390
2305.98770491803,23672.8278688525,59,28,83,243
2361.37725391146,23680.4031431979,111,47,189,494
2511.78381941012,23562.6037238425,159,37,379,1861
2756.80781138366,23226.9545129793,85,40,201,855
2808.06068360446,23881.2001462256,240,8,82,357
2814.85688073394,23880.2128440367,158,6,34,183
3382.10540279788,23447.0933429812,119,82,69,807
3502.0232760496,23447.9260387209,231,94,50,1022
4293.19610231425,23229.0354750305,91,21,3,643
4404.14272417003,23314.3872168787,118,86,5,858
4586.8508376869,23652.0356692488,477,17,59,1051
5098.25753093061,23169.9027703066,625,27,145,998
5454.30338177753,23984.7497205143,53,4,2,451
5602.91037037037,24044.8837037037,29,3,2,469
6088.58912478998,24402.3374064457,407,60,113,898
6297.65846719222,23430.4874044218,415,123,356,2841
6732.84051317527,23682.9933966417,19,1,2,20
6712.088639201,23715.5395755306,269,2,20,510
6712.41121842496,23608.1433878158,449,5,35,1007
6745.84114977307,23744.2481089259,210,1,8,292
6777.83419096627,23720.7044025157,81,2,1,118
6932.52733854067,23703.6637454753,693,20,17,880
7047.2378210806,23648.2794508415,616,40,92,1281
7258.2840167754,23685.0738583411,322,27,99,1160
7659.35207496653,23707.7080172542,139,28,15,336
8430.57019064125,23806.9597920277,35,23,3,557
9523.39628085925,23903.8576466816,148,32,29,255
9537.47026279392,24036.3803596127,164,25,20,416
11534.8265019652,23907.557271196,82,10,14,217
12629.2527173913,23969.4323369565,278,21,14,868
12767.5800939769,24005.0617257582,130,10,10,481
12903.1352313167,23958.2151838671,152,17,9,497
14488.2215130024,24035.9973995272,107,28,72,692
14664.3348855258,24046.1482343811,63,15,55,481
14785.1411940299,23906.6104477612,41,9,23,194
15103.5777777778,23718.4457711443,322,40,110,951
15255.3277571252,23715.5969640644,71,11,22,308
16049.5266251113,23789.2096170971,75,45,5,239
16304.6198938992,23254.3161803714,155,68,114,702
16780,23975.3038294798,142,15,20,467
17066.9712793734,23861.2161879896,106,29,24,233
17152.5834482759,23819.5662068966,115,26,26,311
17695.9618366644,23310.847432805,351,96,363,1499
18679.2384282384,23946.8152958153,193,18,17,684
19360.2940665702,23471.4952243126,366,59,550,1704
19440.8631578947,23810.3862068965,574,33,379,793
20089.2111751839,24206.2494531716,178,44,103,997
20149.306945324,24295.1568503272,184,41,145,1317
20139.2685924034,23535.8606766677,228,42,184,1381
20127.4603491272,23905.442394015,94,3,7,285
20174.2658423493,23853.7382792375,88,5,17,335
20405.912674216,23388.6354529617,160,62,92,417
20594.4102501822,23670.2273500121,328,44,184,1323
25297.9905494689,23515.776281676,924,65,203,1972
25657.1695668271,23515.8971985684,560,19,104,1444
25965.0819413804,23971.2989599748,371,24,71,687
25945.0463404071,23733.20842356,509,21,68,814
26174.8657881399,23188.8227065383,559,35,181,1258
26404.4809928309,23877.4019519248,466,27,247,1142
26553.9437400951,23937.0435816165,640,21,198,1631
26796.9374353213,23308.6033529464,1065,80,455,2272
27203.6982935855,23572.5316611842,656,72,151,1945
28504.9699038163,24315.8302823456,56,4,11,199
30868.8349933599,23643.5919654714,15,0,4,104
30879.6760513813,23426.6021467535,12,0,8,113
32698.8551886792,23349.7443396226,133,39,141,903
32913.582538518,23438.4216189777,83,56,131,539
32957.4578121688,23263.3292346831,264,104,308,2125
33380.2056264501,23319.7879930394,116,88,106,1079
33786.3360179809,23901.8672035962,308,37,177,650
34600.5482673267,23846.4387376238,23,12,11,39
36257.7630916991,23626.5591127372,841,67,119,1194
36374.5885677585,23662.3970456005,714,47,191,873
36435.4311148086,23543.746921797,554,28,83,959
36666.9821392328,23945.2468033286,194,26,27,495
132.769892110587,24838.1947066757,28,28,16,362
503.00944595822,24352.046866485,137,55,109,633
990.214006162045,24934.1915230244,951,29,203,1197
1795.0243745991,24278.4467607441,634,56,178,1481
2572.59055241682,24400.2204959196,385,28,238,1942
2737.00569476082,24546.9384965831,154,13,57,476
2871.63802787601,24123.8329519451,415,22,142,902
4345.77911743429,24734.4745599228,330,28,106,320
4401.04733365949,24642.6733121331,453,28,186,353
4461.36177884615,24942.2688301282,179,32,101,757
4651.97634310134,25000.2113858364,172,23,51,768
5092.19050368018,24259.5451003031,472,18,180,1462
5211.20284072774,24298.3887647622,187,20,145,769
5458.3755559509,24889.657178438,109,14,13,320
6088.94707713594,24526.520004612,683,55,100,1256
6068.609516421,24411.1799844841,310,35,86,720
10289.2393314367,24360.8677098151,183,7,21,436
10334.4965635739,24208.4857633775,254,31,110,626
10355.3920495988,24644.8865791393,70,7,25,291
10437.505916099,24700.9835066332,76,17,18,377
10833.7350649351,24617.5686147186,379,16,215,783
10914.6718850525,24303.4452069483,110,43,91,685
10896.259370051,24882.7856765793,407,16,174,766
11039.9670619236,24247.976284585,76,11,43,382
11119.4046677215,24190.8128955696,107,6,35,442
11277.5642847567,24688.0352594182,465,25,172,655
11525.7652158528,24839.0905874027,192,13,31,503
11934.911328976,24679.2773420479,329,20,139,722
11930.6311637081,24484.451183432,381,7,66,743
12060.971162378,24603.6075865129,89,22,41,281
12082.0678184631,24935.7614749871,175,13,25,366
12194.7750417362,24313.6761268781,155,27,39,589
12261.0258852259,24872.6395604396,322,29,34,439
12542.2181085044,24215.2432184751,353,57,179,1778
12696.1020356234,24276.0287531807,183,16,46,1267
12962.5734735612,24233.4101665206,162,28,17,1034
13036.8628257888,24166.392866941,157,37,9,652
13124.3991666667,24249.4569444444,243,17,18,906
13388.634991119,24097.1426879811,74,15,66,651
13509.2389805097,24107.7136431784,30,13,66,383
13961.0379092476,24525.3480758185,45,22,8,182
14217.7309734513,24594.5230088496,27,19,58,307
14263.671292281,24210.1662330153,119,13,36,700
14704.2612352168,24783.6475689882,66,18,65,293
14829.6779436153,24152.2412935323,269,26,125,833
15577.9958882745,24796.3682121083,215,37,260,789
15713.9093424694,24750.1291342733,210,29,74,476
16071.2680752724,24950.4691317266,224,16,38,218
15825.98139413,24249.6475366876,57,97,153,480
15907.3635868084,24317.0970291633,58,96,149,412
16069.9575844716,24974.6412652768,159,18,48,311
16635.7623762376,24441.8846534653,472,102,197,854
16673.3142694281,24277.3036291089,148,22,47,304
16679.7915275995,24273.0374839538,101,16,33,259
16695.677194271,24135.6727873669,291,12,58,638
17194.4359013868,24156.7332819723,234,63,71,846
17609.9301083247,24466.9741801454,600,72,23,875
18417.8698768197,24103.841881299,91,9,16,675
18463.2570386875,24214.9195867936,63,8,15,667
18772.6336809671,24147.7929604172,227,24,113,1427
19157.3313555454,24379.5246462802,258,33,160,821
19449.9808917197,24353.5071043606,197,32,88,591
19715.0878297362,24655.381294964,97,19,13,815
19821.7457654076,24595.7768588469,261,35,56,1148
20108.5297615282,24235.236384338,79,25,108,474
21312.2889155662,24911.9653194611,211,26,23,441
22133.698945616,24720.7549944506,261,36,30,161
22280.9239359461,24274.4469026549,361,23,56,632
22678.3497848646,24355.2844849405,359,22,70,656
25017.9860356866,25174.7765709853,10,3,5,79
25196.2745471878,25102.0367016206,20,1,13,280
