Xpos,Ypos,NGFR,NRG1,FOSL1,VEGFC
25176.4627845884,818.075744308231,0,1,1,0
25245.8135011442,250.58180778032,3,11,9,0
25509.7862203763,554.97923283655,3,11,15,0
25630.4,828.293353941267,0,1,3,0
25688.8525081788,593.95774263904,1,9,8,0
25713.1979358644,928.485809067453,0,1,4,0
25901.7493847416,218.873256767842,2,1,12,0
25958.4482952944,647.058608058608,3,3,5,0
26013.6038211968,235.429343907714,3,7,0,0
26095.285237484,619.319127086008,5,9,6,0
26308.110283853,64.3973941368078,6,10,17,0
26586.5097882541,740.796644027167,0,7,5,0
26691.0691163605,744.079615048119,1,3,2,0
27204.8711427603,322.22516107155,3,3,0,2
27332.8684663986,33.3710511200459,1,2,3,0
27626.6108490566,952.753537735849,0,0,1,0
27811.8509687034,458.784649776453,2,8,3,0
27902.3925129726,486.050407709414,2,2,0,0
28082.9568627451,254.461319073084,6,6,8,0
28222.2891162463,690.19209737167,6,12,8,0
28618.3442698706,299.469500924214,2,1,4,0
28654.3499317872,506.889836289222,4,7,12,0
28645.2580565806,857.114391143911,0,1,1,0
28834.4787297783,167.743559017376,0,3,4,0
29031.406402439,525.018597560976,7,8,23,0
29081.1498093743,878.591163938103,2,3,1,0
29991.4915439171,446.783142389525,4,6,0,0
29969.0951456311,575.465803667745,5,3,0,0
29997.8944174757,446.674150485437,1,1,0,0
30119.2945682451,891.722144846797,1,4,1,0
30119.245480226,412.067231638418,2,3,1,1
30183.7247799594,745.322951929587,2,7,0,0
30397.7032136106,751.184310018904,0,0,0,1
30422.4878640777,661.463996763754,1,3,0,0
30441.9027591749,104.037503348513,0,0,0,0
30427.4616994558,352.569694432817,0,1,0,0
30449.0644144144,843.007207207207,1,1,0,0
30748.4417910448,356.501119402985,2,4,1,0
30757.1829371817,219.015280135823,1,1,7,0
30818.264028777,782.857553956835,0,1,2,0
30831.5202376532,160.115855922763,1,7,31,0
31288.4846153846,28.6906593406593,0,0,1,2
31390.8899730821,156.083109017497,1,0,17,0
31396.5586307356,494.676620538966,1,11,16,0
31429.3048175182,730.636788321168,2,5,0,0
31501.0922865014,364.13305785124,1,4,7,0
31777.3992467043,740.760200878845,2,1,0,0
32008.5671752884,617.675846669148,1,6,2,0
32081.8233821952,827.882016446192,2,6,2,0
32115.8800374883,511.007966260544,2,2,5,0
32178.8285198556,473.039711191336,6,6,13,0
32334.6324574961,190.472024729521,0,3,14,0
32340.6766096762,662.141869770826,0,1,0,0
32445.7319778189,814.336678109321,1,3,3,0
32524.1603563474,498.013044861597,1,1,4,0
32597.1755357573,943.879605104744,1,1,4,0
32671.6775280899,758.30074906367,0,2,4,0
32703.5076744186,240.976279069767,2,1,17,0
32843.9780525502,370.458732612056,8,7,20,0
33155.8647952614,788.18001545197,1,0,0,0
33540.9607261949,904.151537606521,0,0,1,0
33716.7623220153,955.335889010588,0,2,3,0
33817.2647444299,793.826343381389,1,1,0,0
34061.4791044776,674.971144278607,1,0,2,0
34117.0513146735,822.610687022901,0,0,1,0
34324.1631933312,466.392433472267,1,3,4,0
34310.3265410087,34.0056036678553,1,0,0,0
34446.2962792834,45.0895728066146,0,1,2,0
34705.3876732312,904.084974471189,1,12,3,0
34805.0046082949,156.561751152074,0,1,10,0
34820.0619971604,260.461902508282,1,4,1,0
35087.2728736249,596.310437349074,2,7,5,0
35149.9156626506,883.886996260906,0,0,0,0
35194.1428877923,88.749839090324,1,3,4,0
35223.1895861148,221.200267022697,2,2,5,0
35244.1340826977,870.704937775994,0,0,1,0
35283.4828064337,765.891014975042,0,0,0,0
35377.8574603175,682.147936507936,1,2,4,0
35397.7158469945,597.039032006245,1,3,4,0
35455.8031434185,23.5599214145383,0,0,0,0
35467.7660818713,165.728335991494,1,2,6,0
35642.2208018594,484.993898895991,0,4,5,0
35792.1252739226,105.856099342586,1,0,5,0
36004.9101156069,162.800578034682,1,0,4,0
36022.7492173913,706.59547826087,0,0,1,0
36238.0965706447,107.865569272977,2,3,1,0
36311.495649565,798.705670567057,0,2,2,0
36450.9533084312,177.001067235859,0,3,2,0
36454.8619307832,468.303460837887,2,4,5,1
36487.648007034,367.951348182884,1,4,8,0
36688.68460309,136.446989877464,0,0,0,0
36716.555174105,204.714075527219,0,0,0,0
36842.6694560669,759.884518828452,1,0,4,0
36881.7072451559,217.894271272115,0,0,0,0
36943.5209027007,347.874953755087,1,1,0,0
36974.580604534,602.98765743073,0,0,1,0
36976.3529749928,760.620868065536,0,0,0,0
36.5322511747117,1390.72234087997,2,3,2,0
184.154994259472,1191.90212399541,1,1,4,0
632.439539347409,1101.63819577735,1,15,14,2
637.519133574007,1601.99494584838,1,2,0,0
680.406949352179,1797.65842167256,0,6,4,1
880.341647058824,981.103058823529,0,0,0,0
927.116743471582,1130.72311827957,0,2,7,0
1343.33880379285,1090.74981765135,1,2,3,0
1351.36361310133,1612.08162743091,0,0,10,0
1559.69812030075,1269.51090225564,3,5,6,0
1656.14054272985,962.586067233698,0,4,7,0
1815.73701983959,1585.53229210637,2,3,2,0
2185.80051296666,1842.41635793673,0,7,5,0
2192.8279454023,1708.82435344828,1,1,0,0
2227.78055822907,1453.56432467116,3,4,7,0
2480.16024844721,1676.01035196687,0,3,1,0
2695.6156202144,1072.70290964778,0,0,7,0
2945.02539464653,1589.16517959277,2,10,1,0
2945.67173017508,1861.2044284243,0,8,1,0
3000.15847482872,1101.66041108132,4,11,6,0
3030.53198976328,1313.61452335253,2,4,12,0
3497.50063721325,1308.74022939677,6,5,6,0
3504.31120527307,988.171845574388,0,2,3,0
3595.49558705536,1752.73843273603,1,4,5,0
3778.67292673856,1231.65396058014,0,0,5,0
4084.23421633554,1030.60728476821,0,11,12,0
4074.79249011858,1209.12252964427,1,1,1,0
4118.8480642805,1472.59313367421,0,1,1,0
4120.5927218345,1285.42173479561,1,1,0,0
4298.72857142857,1606.84821428571,3,5,4,0
4447.56987115956,1791.42484307896,0,2,2,0
4502.59362079149,1023.97637330183,0,0,4,0
4538.28985818651,1535.55049419854,0,2,9,0
4682.81999248403,1313.31416760616,2,4,4,0
4720.11599794239,1143.48739711934,1,25,3,0
4821.96889199581,1410.13946172667,1,2,1,0
4864.82943241662,1033.75687536571,0,2,4,0
4916.28288750458,1174.19091242213,0,2,3,0
5044.28679245283,1354.56295025729,5,5,2,0
5108.08809826345,1167.86742905548,1,4,3,0
5391.11431623932,1104.66809116809,0,3,5,0
5802.16358228685,1768.01024454726,2,0,0,0
5849.68198347107,1523.11900826446,1,1,3,0
6298.78376876042,1862.02362423569,0,4,3,0
6356.44563022786,1481.80761465244,1,10,32,0
6497.39879381832,1831.23822088202,0,7,2,0
6569.81210005817,1286.65357766143,5,13,11,0
6591.82417229187,1896.26904532305,0,1,2,0
6640.57397299627,1108.7586900316,1,36,25,0
6634.62801932367,1472.69897342995,0,11,4,0
6880.63103192279,1817.82219747587,0,2,2,0
7123.52031680441,1778.7641184573,1,4,4,0
7225.14578587699,1447.238420653,0,3,9,0
7339.60317460317,1715.89583333333,0,1,3,0
7483.03882195448,1551.16778224007,0,1,0,0
7541.45951107716,1266.93315508021,3,1,6,1
7643.28625117444,1802.55402442844,1,2,1,0
7786.16295379538,1124.68811881188,0,1,6,0
7942.36600042983,1711.60025789813,0,2,0,1
8157.63677536232,1733.27234299517,4,10,5,0
8209.32980680773,965.864305427783,1,0,0,1
8249.05221282944,1172.40377921432,1,0,3,0
8330.47956989247,1624.01591397849,2,6,3,0
8353.2359600444,1287.56714761376,0,2,8,0
8458.4212244898,1669.82693877551,0,1,0,0
8477.40970350404,1468.17014824798,1,2,3,0
8512.70691114245,1069.29421720733,0,0,2,1
8685.48892534865,1151.65340442986,1,1,2,0
8766.53292496172,1380.39908116386,5,3,4,0
8788.81683626272,978.112858464385,1,2,4,0
8833.80640282329,1227.63347617847,0,2,7,0
8931.16933005532,1348.82114320836,1,6,6,0
9030.62932711007,1804.09607156748,2,0,4,0
9138.76667881881,1348.68939117754,1,6,9,0
9293.86781326781,1419.83685503686,0,0,3,0
9351.23912159414,1328.55469703131,1,2,4,0
9759.47724274406,1793.00164907652,1,4,2,1
9899.13409961686,1138.62725779967,4,0,4,0
10138.5326086957,1596.6347826087,0,0,3,1
10592.1179513709,1444.00750129333,1,3,6,0
10933.8637521222,1028.08361629881,1,1,14,0
10954.5512522592,1406.80531887426,1,1,13,0
11001.8099460293,1317.7733230532,2,2,7,0
11046.7280153772,1057.3282075925,0,1,2,0
11363.3446808511,1648.76545682103,1,1,2,0
11360.5894829872,1062.35086168802,0,0,9,0
11427.1892870069,1574.37242128122,4,2,0,0
11518.7933918862,1873.3400250941,3,3,3,0
11568.5212806026,1375.59661016949,1,2,9,0
11611.6892193309,1006.05278810409,1,0,3,0
11743.5993914807,1829.59229208925,0,0,1,0
11795.7812097812,1242.29686829687,0,1,10,0
11826.2808602151,1468.48387096774,2,2,3,0
11852.401894452,1347.3649075327,0,2,7,0
12104.1899563319,1506.52565502183,1,0,3,0
12118.7169491525,1119.23593220339,2,3,19,0
12132.833157339,1432.61404435058,1,2,2,0
12408.5412912913,1189.00075075075,3,1,14,0
12473.8878865979,1674.92740549828,2,2,2,0
12546.9136563877,1524.81145374449,1,1,3,0
12588.3860699653,1353.09769933817,2,4,9,0
12593.8629795715,1838.46935724963,1,2,5,1
12772.3494809689,1365.82326324195,2,0,14,1
13258.0407572383,1360.53763919822,0,5,34,0
13580.9823562891,1306.11553784861,2,2,4,0
13625.8822146775,1469.79655262471,5,10,17,0
13813.4075502893,1764.18076605125,0,1,4,0
14170.0046029919,1154.72113540468,2,1,5,0
14310.0932365304,1367.62667176156,0,1,12,0
14688.6794871795,1638.53946706888,0,1,7,0
14716.0199859748,1382.80750350631,0,3,14,0
14789.1870056497,1878.27344632768,0,0,0,0
14999.7054532824,1523.43174713442,0,6,3,0
15304.675204918,1805.84451844262,0,1,1,0
15514.4332432432,1764.48702702703,0,3,0,0
15555.8413862889,1455.34429547179,0,2,9,0
15620.0811808118,1719.60311603116,2,2,3,0
15711.7058203845,1826.8501448512,0,6,3,0
15729.6963878946,1576.49430523918,1,2,3,0
15895.9818071559,1653.74742268041,0,3,0,0
16096.1808901592,1862.7623519804,1,2,3,0
16365.703336339,1578.55365193868,0,1,3,0
16465.9707165109,1447.29750778816,2,2,19,1
16603.1116054876,1703.89729328884,0,3,0,0
16659.4667885436,1429.15173674589,1,3,3,0
16801.6712792996,1065.20756848348,3,11,11,0
17010.6499595796,987.236054971706,1,3,7,0
17304.1336216708,1505.47484634646,4,6,32,4
17398.438087105,1822.82835183604,1,1,2,0
17432.3538961039,1642.59508348794,0,0,4,0
17517.2650485437,1616.69563106796,0,0,4,0
17629.0828025478,995.086199575372,0,3,3,0
17634.3356164384,1378.8051369863,1,2,1,0
17683.0637099613,1507.690249912,0,0,2,0
17753.0762195122,1265.33536585366,0,2,4,0
17798.5246478873,1767.16926559356,1,3,1,1
17888.2736966825,1564.05805687204,0,0,1,0
18046.816254417,1595.89909697684,0,0,1,0
18082.6453118371,1721.02333474756,0,1,2,0
18196.0807095344,1348.47050997783,1,0,6,0
18275.6801272638,1704.70484581498,1,7,12,0
18324.3627750611,1471.42298288509,1,4,16,0
18348.013710555,1112.91534276387,0,15,39,0
18350.9786999633,1600.05545354389,0,3,9,0
18487.9387900356,1150.48007117438,0,4,18,0
18483.84,1666.18933333333,1,3,2,0
18560.2272869185,1685.26631283172,0,19,3,0
18589.8598892147,1418.40143369176,0,4,4,0
18743.9480932203,1297.77309322034,1,3,13,0
18757.3256691833,1565.69663692519,0,3,0,0
18794.0499168053,1183.59301164725,0,1,10,1
18836.2581481481,1673.35555555556,1,1,1,0
18867.1403752606,1392.35302293259,0,2,0,0
18974.0999622784,1818.56695586571,2,4,3,0
18998.8935326419,1364.17205613179,2,4,14,0
19083.5870825283,1143.29229919956,5,6,10,0
19159.5308056872,1445.92227488152,1,0,1,0
19190.2960999621,1318.15107913669,2,4,8,0
19188.1066887783,1597.77003869541,0,0,1,0
19230.3916083916,1230.80714022819,1,1,5,0
19336.5858143608,1697.6646234676,0,0,2,0
19506.0920980926,1725.80245231608,0,3,3,0
19594.5586776859,1857.96245572609,0,4,19,0
19709.3404958678,1319.29807162534,0,0,9,0
19762.517165493,1694.69168133803,0,10,13,0
19841.1130050505,1340.01767676768,3,6,29,0
19910.5697647333,1797.48520847892,1,1,3,0
20004.980799373,1119.8487460815,0,4,11,0
20021.799920287,1672.46233559187,1,0,3,0
20049.3640522876,1275.94215686275,4,4,9,0
20126.9802073516,989.709236569274,0,1,3,0
20155.5460812772,1856.15711175617,3,1,8,0
20498.9551912568,1499.56466302368,1,0,3,0
20519.9818523154,1602.31445556946,0,1,5,0
20594.6661786237,1290.23133235725,1,2,6,0
20858.2727272727,1764.17635583301,0,1,1,0
20959.2308398348,1874.4162459844,0,0,0,0
20962.1269712899,1418.95147594015,0,2,1,0
21052.2310429784,1142.63044073364,0,0,0,0
21059.6149265582,1773.45772131798,2,1,1,0
21110.1854529987,1408.17226712037,0,0,1,0
21121.7990092003,983.765746638358,0,0,0,0
21172.0405228758,1052.23594771242,0,2,1,0
21201.2245322245,1789.58918918919,0,0,0,0
21253.5949628406,1461.22997522709,0,1,0,0
21279.9474048443,1656.38662053057,0,0,3,0
21560.7446601942,1224.371197411,3,5,25,0
21612.6244541485,1712.6318231441,0,0,0,0
21810.5832811522,1542.01909830933,0,3,3,0
21833.157288436,1048.23969871511,1,2,3,0
21912.9213178295,1265.25271317829,1,2,4,0
22116.4020618557,1411.73350515464,1,1,2,0
22147.4111024845,1645.41498447205,1,4,2,0
22143.2533632287,1515.33856502242,0,0,0,0
22165.5304176258,1153.90134824071,0,0,2,0
22185.9569990851,1445.44236047575,0,0,1,0
22315.8976303318,1622.30173775671,0,0,1,0
22332.2357872675,1385.46816871889,2,6,5,0
22420.4083104396,1791.55975274725,3,2,4,0
22432.4620617478,1159.11302982732,1,1,2,0
22536.8604485582,1057.89498042008,3,2,8,0
22594.7927239376,1739.47630693977,2,2,2,0
22662.721665623,1636.48966812774,0,5,5,0
22715.395167022,1115.45735607676,1,3,18,0
22834.0539391226,1279.96329453894,1,10,46,0
22999.3979316547,989.629946043165,0,0,0,0
23059.8358778626,1102.55810008482,3,3,5,0
23245.9158125915,1002.92862371889,3,1,2,0
23303.2792237443,1740.03150684932,0,0,2,0
23610.4174017642,1238.21732157177,5,8,24,0
23638.1747981748,1649.99157599158,2,2,1,0
23786.7462068966,1016.73489655172,0,2,3,0
23797.3330179754,1460.46136865342,3,1,6,0
24175.1077879775,1693.19070180634,0,1,2,0
24297.2143223819,1326.96894250513,0,23,15,0
24485.0181223257,994.015605336018,0,1,3,0
24482.7398198198,1474.01837837838,0,0,4,0
24509.9394583112,1728.70286776421,2,22,5,0
24630.3708887334,1245.87613715885,1,1,6,0
24692.7511346445,1640.57614725164,0,1,1,0
24792.1939784946,1437.66107526882,0,5,3,0
24824.9288738357,1143.29085520745,0,1,1,0
24998.7755785627,1022.07886723508,0,1,0,0
25636.1800281294,1458.83403656821,0,1,1,0
25726.414204715,1409.81319009251,2,3,0,0
25796.7723870252,1589.19406709177,0,2,3,0
25796.0696480938,1758.70307917889,0,2,0,0
25856.8819188192,1037.48477859779,1,2,10,0
25934.560720043,1557.04567436862,5,8,1,0
26264.8551587302,1202.56845238095,3,3,3,0
26378.172874609,1655.68126243958,3,2,6,0
26407.1482479784,1226.75157232704,8,8,4,0
26932.2522080471,1435.48331697743,0,3,2,0
26943.0505793226,1661.27495543672,0,6,2,0
27300.1531040268,1874.5855704698,1,1,2,0
27938.5369066546,996.971610265728,0,1,4,0
27940.0351536591,1753.54609772275,3,19,7,0
28092.9022907901,1200.203599813,1,4,25,0
28743.8707407407,1179.48,0,0,4,0
28778.6217415419,987.667775929007,3,24,16,0
29066.7467857143,1700.26178571429,2,1,1,0
29180.2250839866,1656.10824934677,2,4,5,0
29418.9605142332,1216.35139271503,2,2,15,0
29883.5392223738,1726.16746248295,0,3,0,0
29903.7771428571,1813.17333333333,0,0,3,0
29993.333781362,1196.9435483871,0,0,1,0
30099.6209721464,996.808847624249,0,0,1,0
30140.1796875,1836.26194852941,6,8,2,0
30212.109721662,1807.9169019766,1,1,1,0
30288.5073633246,1557.75206778293,5,7,9,0
30409.3982114676,958.460284061021,0,0,3,0
31035.9281871345,1840.35929824561,2,6,10,0
31051.1386271871,1564.9932705249,1,1,3,0
31184.2728556301,1681.61524885281,1,2,1,0
31172.7998544396,1254.34315866084,7,7,4,0
31367.1270440252,1001.00880503145,1,0,3,0
31482.9230269568,1792.04481974667,0,0,0,0
31520.8065308989,1676.54985955056,0,3,0,0
31526.1576731726,1228.19364714887,0,3,4,0
31794.9136041264,1286.77401676338,4,3,10,0
31885.335154827,1051.3679417122,0,1,7,0
32516.1133355955,1210.91313199864,3,5,4,0
