Xpos,Ypos,WNT5A,NRG1,GAPDH
11580.4360128617,14546.2733118971,0,2,163
11587.6973125884,14472.2239509665,0,0,112
11627.9640586797,13920.6320293399,0,2,159
11642.5140678412,15125.9403102814,0,0,182
11748.0454782933,14502.5422316208,0,3,587
11725.7401510512,14343.2243314962,0,4,668
11758.4851211073,14148.5400230681,0,1,474
11826.5870927318,13964.3546365915,0,0,261
11846.896274106,14513.7635274293,0,3,276
11866.2611691487,14761.6016892643,0,0,256
11897.8797478852,14105.8671421463,0,1,420
11863.3958215697,13912.7504234896,0,0,151
11891.7666666667,14643.0397959184,0,0,322
11926.1133294187,14471.0340575455,0,0,265
11966.3588394978,13976.2648456057,0,1,264
12023.9202598937,15037.2694624926,0,1,429
12044.9059260405,14358.5338078292,0,1,233
12039.8871229908,14540.5794654145,0,0,264
12032.1712247325,14739.7086801427,0,0,101
12041.9787508049,14667.6239536381,0,0,233
12080.2858216433,14368.3304108216,0,1,181
12061.0679221982,14464.6659462797,0,0,176
12122.4751499572,14246.7002999143,0,1,444
12130.4349415205,14542.0303362573,0,0,185
12178.3573584906,14691.1626415094,0,0,99
12200.6820083682,14459.3666068938,0,0,233
12300.0067574932,14103.732479564,0,1,375
12231.8370745836,14358.0738595221,0,1,174
12225.9352112676,14584.3864788732,0,1,139
12260.0514583827,13945.2214844676,0,0,339
12284.3128797084,14749.9434993925,0,1,97
12272.0894922071,14269.4944695827,0,0,365
12367.9850472994,14517.1495270064,0,0,282
12342.3979007634,14678.8897900763,0,1,137
12381.2367405979,13934.43756027,0,3,397
12399.0241454151,14339.5629408573,0,0,194
12430.4449841211,14646.9383523258,0,2,233
12463.7154456875,14030.9182605558,0,2,506
12447.9491803279,14767.5069672131,0,0,260
12498.2705816241,14594.6445630795,0,0,161
12530.4366508152,14455.2963654891,0,0,274
12530.1551470588,14793.0139705882,0,0,231
12635.9464863466,14667.3560890384,0,1,543
12588.6235801018,14241.6678417548,0,3,658
12608.1088934547,14428.6888758439,0,1,317
12692.8512584083,14927.9062051243,0,1,310
12721.5136986301,14455.4584148728,0,3,118
12754.5551453623,14760.3142593447,0,0,275
12835.9945581193,14583.2411841532,0,0,443
12828.7909114118,14871.4513658412,0,0,232
12805.391689008,14716.0348525469,0,0,282
12810.2344601963,14156.6859323882,0,2,582
12822.4194053208,14470.676056338,0,1,175
12880.6762256713,14118.5745257453,0,2,500
12889.5996640538,14356.4972004479,0,2,309
12910.8954928182,13898.4774640911,0,0,99
12998.5785750379,14671.4667340408,0,0,340
12954.3799414348,14531.1566617862,0,0,268
13071.939809151,14623.6339613408,0,1,317
13173.5964656586,14046.8063399526,0,4,180
13230.6828528073,14131.7898330804,0,0,170
12966.4422353573,14272.8876947877,0,0,250
12982.4635093168,14345.3703416149,0,1,217
12993.8954959514,14465.5723684211,0,1,215
13021.1861882194,14155.191943128,0,0,237
13106.2691178348,14393.0487680327,0,0,330
13064.8377253814,14484.5936199723,0,0,232
13120.4421846435,13956.4051645338,0,0,346
13099.3233686917,14097.6100932176,0,1,230
13122.770221328,14204.6989939638,0,0,258
13191.9258306036,14074.5245671502,0,3,88
13281.3128625247,14239.2742330921,0,2,402
13235.1061602871,14694.9464712919,0,1,725
13213.4533060668,14551.0279481936,0,1,233
13219.1415241058,14417.0474339036,0,3,452
13298.4473719768,14865.3821105256,0,0,542
13384.6333963184,14552.9715957576,0,2,566
13418.9046651181,14081.4952574526,0,0,588
13402.9583333333,13931.4749488753,0,1,292
13429.5750497018,14378.8076540755,0,1,338
13555.9377700951,14741.6093344857,0,1,308
13497.8034535297,14654.7780599289,0,1,493
13571.4646872142,14280.7592383411,0,0,501
13571.6546961326,14618.1998158379,0,2,245
13585.8753008094,14465.9057099103,0,1,460
13652.8305358296,14951.2516139445,0,1,221
13631.944005743,13924.6992103374,0,1,127
13700.6941710825,14523.3294852385,0,1,360
13674.4538352273,14272.9467329545,0,1,259
13708.0051802288,14868.3246276711,0,0,188
13695.4766123317,14065.6268603827,0,0,311
13704.3984918794,14759.2534802784,0,1,349
13846.8699761025,14628.3328626258,0,0,588
13701.6323103648,14436.6809496236,0,2,384
13762.8399476668,14988.847797645,0,0,227
13811.8924724749,14223.9841431307,0,2,429
13775.4844674556,13984.7536982249,0,0,129
13836.329821718,13991.8346839546,0,2,200
13922.0903785489,14239.3995268139,0,0,203
13910.679528403,14031.8823151125,0,0,278
13918.6707910469,14234.0101487557,0,0,179
13969.728330292,14480.7707572993,0,0,425
13994.4351344297,14354.1825894022,0,0,404
13956.1085590466,14608.7161430119,0,0,394
13965.0672082718,13924.9021418021,0,0,214
14007.7856897145,14015.2077743378,0,0,215
14005.9624620061,14158.8974164134,0,0,358
14068.3902145095,14548.0096408773,0,0,249
14073.7394122731,14654.2917026793,0,0,273
14129.4793340987,14183.9409682357,0,0,379
14087.7883033811,13918.1888516601,0,0,191
14146.3187983268,14746.25415135,0,0,355
14146.2318196775,14357.4208621257,0,1,365
14114.9706484642,14471.7392491468,0,0,121
14219.7850914808,14012.8410520297,0,0,583
14223.5415411647,14589.5694026104,0,0,360
14217.3282006159,14836.6071271447,0,0,210
14224.3818046234,14473.8956002983,0,1,213
14284.7377536739,14391.5787263821,0,0,268
14281.9286898839,14316.4201216142,0,0,165
14301.5815150268,14721.6990531083,0,0,189
14312.6821405545,14486.8926499033,0,0,327
14426.08178954,14137.2376181474,0,0,546
14323.5477453581,13931.125331565,0,2,352
14467.3172253568,14531.4937271822,0,0,503
14390.5007751938,14267.8565891473,0,0,188
14436.4841737612,14797.0377646802,0,0,328
14503.5443189125,14015.5887756039,0,0,438
14501.7205868523,14325.7808708737,0,0,436
14510.3858829316,14660.744343335,0,0,404
14623.6014957265,14774.0525641026,0,0,318
14625.0506493506,13943.2506493506,0,0,205
14633.1853164557,14391.5240506329,0,2,299
14634.9382911392,14933.4556962025,0,0,331
14670.2895983522,14677.9789907312,0,0,248
14740.3219313682,14261.7689177299,0,0,325
14699.6830985915,14065.0263157895,0,0,410
14778.2558896599,14503.5026985351,0,2,202
14745.9024896266,14729.2883817427,0,3,112
14739.7696452627,13953.8477772789,0,0,231
14757.5038363171,14375.5530690537,0,0,129
14767.2196969697,14018.2037878788,0,0,110
14864.5369336835,14047.147242285,0,0,60
14803.1256873527,14605.0086410055,0,2,55
14886.4596928983,14393.7577735125,0,1,85
14844.6630883567,15074.8488852188,0,2,29
15028.7010439165,13947.8749100072,0,0,28
15075.4271672892,14732.6190288972,0,0,10
15123.7049996172,14363.0780185284,0,0,66
14859.6336021505,14381.5784946237,0,0,61
14898.8193660443,14685.0107468519,0,0,32
14933.3542273018,14231.6027543125,0,0,267
14904.6977213729,14031.2434381309,0,0,99
14951.7421087979,14552.877098724,0,0,65
14993.717155266,13914.720412595,0,0,56
14978.7829457364,14885.5054263566,0,0,30
15061.81718529,14119.5061291843,0,0,124
15004.9624497094,14452.4519445686,0,0,77
15024.8682673589,14540.1615833874,0,0,6
15053.4602626123,13971.3223911541,0,0,54
15059.9165779198,14708.4536741214,0,0,2
15104.4668758717,14343.049976755,0,0,141
15066.8192857143,14916.5828571429,0,0,54
15085.3823968175,14608.9661859771,0,0,5
15100.6461901949,14770.5440047253,0,0,14
15144.4892294946,14424.4776304888,0,0,76
15240.7099187226,14152.6506509386,0,1,223
15231.2382261946,14757.1921622551,0,0,36
15256.8942749687,14577.8666945257,0,0,16
15301.0824341821,14347.370522227,0,1,215
15320.3025583982,14525.0863922877,0,0,13
15338.6630500301,14645.287522604,0,0,23
15337.7610759494,13999.7539556962,0,0,67
15362.8569744597,14709.8345776031,0,0,35
15429.437863315,14824.8095836606,0,1,274
15376.3468501086,14154.8718320058,0,0,126
15506.2005686353,14214.7989824421,0,2,97
15432.496492986,14050.750751503,0,1,68
15443.993700126,14594.1444771105,0,0,15
15459.0773413897,14665.3552870091,0,0,29
15482.5782848151,14475.8154996066,0,0,23
15570.8930290978,14700.5940967134,0,0,138
15512.1045333333,14060.624,0,2,78
15553.3554455446,14550.0485148515,0,0,58
15583.4598526356,13923.0466654071,0,0,83
15559.9658617818,14334.4363030808,0,2,7
15613.8306339658,14419.9268857011,0,2,102
15681.0037745672,14511.3108160875,0,1,201
15696.9482758621,13965.0486815416,0,1,158
15776.7805642633,13899.2081504702,0,0,80
15772.5024679171,14630.5123395854,0,0,194
15901.5281711982,15045.681742996,0,0,71
15870.2448683392,14526.7694381091,0,0,197
15960.6177177177,14258.2737237237,0,1,202
16050.6364432764,14273.7608409987,0,1,162
16112.2084775087,14660.1137543253,0,0,102
16128.0116040956,14604.0580204778,0,1,216
15738.7224036577,14171.6165904637,0,0,147
15765.1221098266,13897.7066473988,0,0,82
15779.4958306607,14383.1156189865,0,1,332
15760.990135635,14268.0320591862,0,0,139
15846.1676775148,14552.1315088757,0,0,157
15811.7826797386,14200.1789215686,0,0,112
15841.5348197082,14308.7495183044,0,1,225
15830.6458852868,13981.4480465503,0,0,97
15872.8560885609,14680.3784337843,0,0,130
15890.7476255088,14066.6156231828,0,2,300
15879.0456702254,14193.9774614472,0,0,242
15917.4292682927,14740.6110864745,0,0,138
15963.5215269805,13929.0912743972,0,0,254
15931.0431034483,14372.2037617555,0,0,405
15983.8333681353,14261.8119649196,0,0,180
15974.7096259124,14643.3318886861,0,1,186
16294.2829212374,14446.5639637632,0,5,916
15993.6003925967,14018.0905776781,0,0,184
16044.1676444444,14537.6455111111,0,1,459
16121.5574147283,14152.6841960099,0,2,498
16049.7578021978,14780.5643956044,0,0,114
16064.9110546379,13887.5991105464,0,0,207
16088.3184158416,13978.9885148515,0,6,205
16092.3293139293,14055.4449064449,0,1,222
16277.8700946233,14264.5758086995,0,1,500
16178.3168224299,14787.1118380062,0,0,154
16257.3764418811,14036.4341171251,0,0,439
16214.9172056921,14644.5439844761,0,0,135
16270.7253682488,13923.3191489362,0,2,229
16258.3993103448,14590.1455172414,0,0,266
16341.2524619517,14669.2041181737,0,0,171
16378.3182402055,14098.9889210019,0,1,411
16360.5587144623,14746.8108776267,0,0,101
16447.0868974881,14150.7328581127,0,0,293
16514.5515487748,14272.3356449376,0,2,739
16536.1531559406,15090.7998659241,0,0,307
16499.5785941363,13920.6474743907,0,0,422
16496.4410927718,14682.4985771201,0,0,166
16571.0573476703,14575.4506479184,0,0,439
16550.9041222313,14073.344852338,0,0,414
16606.6773583026,14692.5920908457,0,0,321
16599.2687874597,14458.2890733057,0,0,488
16737.6131233878,14145.4773215821,0,0,149
16868.3946388682,14495.0655249442,0,0,85
16980.1104199067,14476.8063763608,0,1,301
16706.8727806515,14736.9155599049,0,1,283
16684.9918492104,14487.0906775344,0,0,89
16712.0437532947,14426.4375329468,0,0,88
16725.4315326633,14553.1099246231,0,1,153
16740.0448250729,14346.8374635569,0,0,129
16737.1779527559,15120.1244094488,0,0,244
16785.0069225928,14619.6516677155,0,0,144
16806.0979400072,14705.0737260571,0,0,68
16818.530482977,14140.170361573,0,1,188
16813.6137964537,14407.9543356813,0,0,160
16843.4562848791,13925.7347860749,0,1,102
16841.1388712746,14290.7152821814,0,0,60
16911.0228716646,14627.1966327827,0,0,176
16901.7789770061,14772.7616142656,0,0,166
16913.9122137405,14412.9063613232,0,0,102
16878.8408723748,14966.7552504039,0,0,139
16901.9318181818,14329.7613636364,0,0,165
16935.0015073862,14231.9840217064,0,0,228
16908.3080708661,14139.1607611549,0,0,205
16957.2735366125,14704.9069663922,0,0,147
17044.4769179428,15000.2923356446,0,1,161
16989.3706862092,14034.0520986009,0,0,127
17052.3898465782,14188.6485088778,1,2,278
17142.7256648388,14442.7288979048,0,2,760
17070.420935412,14684.3791759465,0,1,205
17105.8115509761,14768.4753253796,0,1,176
17137.6983948184,13995.6254576176,0,1,217
17164.2111967818,14687.5112303051,0,0,216
17273.1246877602,14584.3783305579,0,1,307
17268.2856780949,14074.904323594,0,0,291
17232.6392761792,14754.8196380896,0,2,160
17289.9067446171,14889.6131470127,0,0,54
17318.0434440215,14225.1909699436,0,0,380
17375.9206529454,14730.549325763,0,0,244
17395.5517754625,14937.026153519,0,0,35
17382.9716981132,14015.0959119497,0,2,152
17383.8855672629,14327.6870864984,0,3,374
17399.1157735086,14084.9241658241,0,1,160
17452.789179799,14616.1291723539,0,1,301
17481.1629911477,14212.5615778848,0,0,317
17496.6315255955,14074.5783071465,0,1,148
17514.3289980732,14831.4171483622,0,0,75
17538.1993739465,14746.579340236,0,0,99
17552.4896492729,14429.4196749358,0,1,169
17560.2241521919,14660.2431761787,0,1,140
17635.3049227546,14152.7905210788,0,0,120
17651.1539070227,14358.3651829871,0,0,130
17674.6965918537,14259.2950955943,0,0,46
17917.4010121458,14123.2513157895,0,1,23
17859.7516129032,13893.3148387097,0,0,88
17656.5682051282,14722.5384615385,0,0,149
17648.5140459686,13918.4487413353,0,0,42
17635.1020539153,14628.6412066752,0,0,113
17691.2455035971,14538.3412769784,0,0,94
17664.5819861432,14047.5180908391,0,1,81
17750.9208461276,14233.0228590925,0,1,123
17817.9890762744,14643.7227865082,0,0,167
17760.037357209,14395.5032417413,0,1,121
17792.8909557409,14100.9664314732,0,0,153
17824.4946393762,14306.7139376218,0,0,103
17907.4962518741,14192.9872563718,0,0,118
17877.046275395,14704.381489842,0,0,105
17922.5631603848,14092.8255795616,0,0,102
17913.9984289081,14266.2568735271,0,1,133
17934.1260026738,13963.0812165775,0,0,113
17954.4622454049,14564.870342772,0,0,191
17972.6608333333,14752.0102083333,0,1,212
18018.5058924978,14356.839896522,0,3,290
18101.7193072955,14155.2120854827,0,0,200
18033.3120665742,14038.5374479889,0,0,78
18078.9938434477,14749.050351803,0,1,252
18088.3777526821,13944.4757199322,0,0,133
18085.3333333333,14100.8087512291,0,0,117
18151.4746726623,14925.8048538553,0,2,650
18133.4243243243,13985.7601351351,0,0,129
18142.1857638889,14364.44140625,0,0,125
18223.0571673925,14664.1029871803,0,0,450
18170.0292764534,14237.9071518193,0,2,203
18274.1474533437,14419.2092729393,0,1,383
18300.1369186047,13997.036627907,0,0,100
18337.7775561097,14571.1610972569,0,0,225
18483.0722268212,14446.9843405077,0,0,284
18423.2489048188,14737.7656975972,0,1,326
18434.7951156257,14001.3248325049,0,0,84
18400.4611197512,13941.3444790047,0,0,52
18424.3888888889,14621.7834138486,0,0,72
18432.0872954014,14091.5378020265,0,0,50
18461.0764017252,14239.4309919901,0,0,173
18459.0763546798,14344.0982484948,0,0,178
18518.491012299,14544.4157994324,0,1,162
18535.5296547654,14923.8385954559,0,0,290
18598.4650535988,14630.6872894334,0,1,559
18556.5522788204,14058.5166013611,0,0,363
18582.8552845528,14498.0756097561,0,0,407
18664.9137609795,14337.994144264,0,2,447
18672.3545150502,14098.1267862572,0,0,222
18678.804279421,14714.522341095,0,0,155
18751.2166005291,14267.2065696649,0,1,353
18696.8875406925,13992.2323172536,0,0,254
18697.9724310777,13906.6315789474,0,0,141
18749.3790378007,14510.7281786942,0,0,309
18777.199647939,14076.4195393868,0,0,263
18838.013016412,13996.5149971703,0,2,206
18880.1750173974,14182.8034098817,0,1,498
18931.7356143079,14104.4222395023,0,1,425
18942.3990335707,14714.6926076636,0,1,644
18915.735793045,14411.377014419,0,1,286
19032.954122097,14308.6841013544,0,0,842
19014.1387853949,13966.7496274218,0,0,252
19060.9483539974,14515.3011543395,0,1,589
19111.2953807147,14125.5494017907,0,1,307
19061,14697.4925113201,0,0,375
19145.3779876638,13956.6852351581,0,0,254
19206.4793012331,14613.5522607164,0,0,336
19215.0921542845,14410.0742932281,0,0,447
19208.3652885052,14743.3359836438,0,0,280
19286.4183099332,14902.3186622496,0,0,96
19231.2194148936,14099.9215425532,0,0,138
19249.2322580645,14519.2850439883,0,1,205
19276.6035811423,14275.1688576609,0,0,438
19271.4457894737,14156.9994736842,0,1,296
19312.1017803158,14703.3060127645,0,0,170
19400.7696213923,14158.5211158964,0,1,596
19329.8805970149,14449.1935775667,0,2,133
19411.8525828042,15024.8045306333,0,0,90
19686.8413588806,14068.8234589689,0,0,179
19466.7314694408,14670.577373212,0,0,129
19539.764137931,14021.3301149425,0,0,77
19523.3552193646,14617.9588502269,0,1,314
19595.9035964912,14362.5082017544,0,2,780
19543.5633364457,14761.8885776533,0,0,230
19567.0079562407,13907.0442565888,0,0,83
19603.2145289444,14684.5270525918,0,0,180
19630.7020667076,14130.9795375486,0,0,266
19690.4600239685,14693.6593049135,0,0,286
19711.7779285863,14047.0753810816,0,2,254
19692.8205430933,14303.0141676505,0,1,327
19758.8984509466,14184.4021801492,0,0,159
19777.7054108216,14708.8109552438,0,0,160
19866.7072271386,14301.7309734513,0,2,436
19906.4643956139,14412.6160013869,0,1,732
19873.1687528975,14790.3178797713,0,0,403
19814.2794196668,13901.6652337453,0,0,147
19827.1881233001,14613.8798730734,0,0,450
19897.5783672707,14061.7735849057,0,1,299
19877.976744186,14179.8457522544,0,0,108
19957.2363857621,13961.1505932461,0,0,250
20032.1500607788,14582.0036886448,0,2,620
19972.9947882736,14185.7472312704,0,0,140
19975.5575261482,14844.2910413824,0,0,354
20035.1722468737,14056.4344493747,0,0,134
20107.0501611604,14752.3120467365,0,0,247
20090.126394052,14663.6641883519,0,0,280
20117.1120418848,14279.4942408377,0,1,256
20121.2331575864,13962.0960749854,0,0,116
20177.4767141009,14678.58538163,0,0,154
20234.1884259259,14287.9622685185,0,0,160
20210.186784141,13987.0622613803,0,0,217
20216.3333333333,14110.6184424894,0,0,194
20234.597146454,14725.7007973143,0,0,160
20223.8018539977,14368.7925840093,0,0,204
20276.5168367347,14185.4280612245,0,0,88
20284.9297173415,14626.5579322638,0,0,150
20305.2038743652,14437.9251457589,0,1,201
20296.0459016393,14105.7238615665,0,0,211
20325.5940766551,14720.9606271777,0,0,129
20541.3148786758,14229.5244842937,0,0,168
20498.9176854116,14933.7986960065,0,0,168
20578.8109756098,14857.1571018651,0,0,270
20352.2091917591,14712.9389857369,0,0,98
20439.9585683297,14648.5718004338,0,0,328
20460.4768227347,14409.6652690426,0,0,219
20560.7855814365,14199.887963865,0,0,281
20482.8221786614,14322.7278073369,0,0,237
20612.4106328871,14708.5203685044,0,1,585
20569.8998509283,14062.5775850386,0,0,247
20587.9183564568,14861.1254002134,0,0,98
20603.3695866142,14386.092847769,0,0,320
20750.7283059438,14408.7776839195,0,3,350
20687.1539482415,14609.9303251493,0,1,426
20706.1762962963,14052.8448148148,0,1,207
20712.4371091035,14315.4840166782,0,1,324
20789.2129396985,14832.1947236181,0,0,467
20789.5655506253,13986.1770875353,0,1,221
20855.9804083316,14094.4526706537,0,0,252
20841.1615136133,14220.8186432856,0,0,225
20928.3268292683,13947.6727371274,0,0,371
20864.5949288806,14479.9529993816,0,0,104
20861.4380639869,14623.8236259229,0,0,85
20918.7907625936,14381.2086029692,0,0,327
20971.0566378998,14669.7677639398,0,0,638
20941.5542359462,14156.7240696754,0,0,206
20976.3912632077,14268.7366346002,0,1,347
21022.862654321,14439.5540123457,0,0,245
21087.7188202949,14590.5383654086,0,0,253
21142.1848268839,14807.6683638832,0,0,532
21078.6434189827,14376.8274777137,0,0,86
21100.2087490407,14517.0775134305,0,1,198
21122.3971962617,13924.4806408545,0,0,164
21137.0689655172,14392.192476489,0,0,107
21222.6848669202,14608.4684410646,0,0,309
21229.5824793388,13932.1725619835,0,1,245
21227.0862329803,14086.7056648176,0,1,389
21321.7188940092,14700.0983429748,0,0,363
21328.4723991507,14125.0122080679,0,0,238
21308.0736589271,14575.0376301041,0,0,228
21378.0647895025,13967.2036632039,0,0,294
21435.9129963116,14471.7491863745,0,0,169
21391.0062695925,14958.052507837,0,0,12
21391.5025716385,14326.7090374724,0,0,49
21415.9166206516,14267.5604638321,0,0,105
21424.2615089514,14764.0485933504,0,0,144
21427.4184339315,14041.0261011419,0,0,119
21505.3607918263,14702.2432950192,0,0,188
21520.2161858374,14519.1569876358,0,0,170
21523.643190057,14381.706887623,0,1,123
21597.2101449275,14748.8855072464,0,0,191
21618.1465240642,14947.3786096257,0,1,4
21611.7666666667,14380.1862318841,0,0,82
21697.161690807,14594.5917085427,0,0,462
21705.7076023392,14273.6783625731,0,1,191
21703.3117076808,14111.8978374347,0,1,234
21743.2198189135,14163.958501006,0,0,196
21716.5221354167,14053.2747395833,0,0,74
21748.833409611,13967.76201373,0,0,129
21769.6021573604,14282.0501269036,0,1,170
21807.3272834879,14829.4592621819,0,1,62
21798.2379928315,14424,0,1,193
21870.2217314488,14329.9758960121,0,0,291
21832.4813776532,14562.7056467761,0,0,194
21912.3151778213,15140.5390646878,0,1,67
21850.9028261711,14082.0495547813,0,0,207
21892.6031259577,13909.6938400245,0,0,179
21893.1690251572,13992.2213050314,0,0,173
21994.2284277395,14086.1942297512,0,3,487
21946.0680437424,14466.9255771567,0,2,192
21936.992398065,14652.0725639254,0,0,106
21948.5538945712,14258.6066089693,0,0,246
22005.1296703297,14272.3946624804,0,2,214
22034.8847232849,14380.5480744708,0,2,245
22026.0186567164,14606.1710199005,0,0,215
22049.13,15140.6458333333,0,0,3
22066.6582689963,14768.0983340106,0,0,155
22136.7765984655,14355.629028133,0,2,409
22120.0944356121,14516.0216216216,0,2,372
22113.7998075072,14195.6263233879,0,1,212
22140.4022706352,14088.3918379871,0,0,362
22138.3092769803,15130.4896331738,0,0,63
22160.7231270358,14646.3043275942,0,1,228
22395.4454634293,14746.5462677592,0,0,99
22248.9395733274,14527.2686250419,0,3,493
22274.5706214689,14343.3042776433,0,0,178
22296.3312548714,14854.5565081839,0,0,178
22368.3946297803,14018.5459723352,0,0,131
22404.101217656,14509.2648401826,0,0,176
22512.5740318907,14250.9525436598,0,0,11
22210.3543046358,14887.3501655629,0,0,92
22275.6366041896,14750.5173098126,0,1,241
22269.172895189,14273.5304982818,0,0,171
22367.2337487781,14403.8626588465,0,0,377
22311.6255707763,14167.6491628615,0,0,139
22404.0573703552,14205.70600245,0,0,309
22475.9864122976,14742.9311007411,0,0,316
22434.4810769622,14643.5948691897,0,0,271
22445.473970474,14557.9176379176,0,1,126
22515.4727722772,13990.8105310531,0,0,282
22499.8199718706,14485.0938818565,0,0,129
22521.9455481972,14243.6323276919,0,0,131
22544.4926189174,14394.4614543466,0,1,116
22571.6015098409,14565.4898894581,0,2,214
22578.9922434368,14330.9671837709,0,0,64
22631.6752120817,14117.5614803766,0,2,339
22635.4278899083,14840.9871559633,0,0,133
22619.0485870104,14664.4789291026,0,0,187
22661.6592449177,14427.4695062924,0,1,150
22693.9328582146,14272.1566016504,0,0,340
22703.7088943288,14741.6552427581,0,0,226
22795.4273167777,14843.6098324248,0,0,370
22747.4492415403,14054.995915986,0,1,210
22760.0656918376,13957.4912701877,0,0,174
22806.2526242127,14349.843946816,0,0,88
22843.4553303303,14708.6783033033,0,1,196
22835.1429316641,14091.4600938967,0,1,109
22859.8727627725,14382.9319882851,0,0,191
22846.8948611931,13918.5416420555,0,1,284
22932.4836095764,14422.6825046041,0,0,188
23054.8552080288,14291.6054759817,0,1,300
23028.809073107,13901.3590078329,0,1,354
22996.424309122,14029.5866960137,0,0,387
23066.9429211933,14539.06604587,0,0,206
23054.6953748006,14643.8696172249,0,0,148
23081.6294494804,14089.6460313951,0,0,261
23087.0934782609,14358.0548913043,0,2,143
23316.4675431389,14077.8447000822,0,0,16
23342.3993584603,13891.589414595,0,1,33
23483.8213419563,14028.8884397736,0,0,4
23158.4502446982,14260.1280587276,0,0,24
23143.8461538462,14484.7438386856,0,0,47
23243.736575179,14508.2640214797,0,1,40
23286.3811487063,13984.1320727893,0,0,11
23232.5502920182,14393.0266060999,0,1,10
23286.9192938209,14241.341740227,0,0,14
23350.2578423871,14521.8553940321,0,0,3
23380.1432818074,14275.8020214031,0,1,20
23510.6380377965,14236.2780056293,0,0,58
23513.309948474,14362.6294094332,0,1,45
23529.5781753131,14750.8590339893,0,0,25
23574.6734225621,14444.9918419375,0,0,81
23536.2479094934,13940.3969503197,0,0,9
23610.8871633576,14652.263416552,0,0,31
23601.4443371943,13947.6753539254,0,0,3
23735.7799901672,14135.7583579154,0,1,7
23690.5719170763,14760.5293866211,0,0,87
23666.0752767528,14520.627798278,0,1,61
23694.9818315738,13992.0277436779,0,0,7
23698.8076923077,14627.6302294197,0,0,14
23784.5510582011,14284.6838624339,0,0,96
23782.5096563832,14446.9855781289,0,1,142
23767.4561207378,14036.1291224148,0,1,9
23836.3231179214,14190.4397068621,0,0,5
23874.847323601,14735.1423357664,0,0,36
23886.4111711712,14617.9805405405,0,0,29
23924.5194964691,14245.3254528707,0,0,16
24007.0617181846,14393.9951411144,0,0,208
23930.7867283951,14501.8919753086,0,0,35
23945.037283237,14884.9473988439,0,0,161
23971.7279778393,14107.6443213296,0,0,30
24008.5203544061,14522.7792145594,0,1,113
24007.0854063018,13989.447761194,0,0,13
24067.3531581374,14022.8460119871,0,0,123
24296.7992235164,14556.6633388796,0,0,90
24308.0697969543,14176.0812182741,0,1,65
24423.0109051254,14471.3227917121,0,0,177
24052.1383333333,14310.5675,0,0,127
24066.6484018265,14654.5987442922,0,1,146
24099.1486166008,13883.3739130435,0,0,154
24153.9297520661,14712.7325855962,0,0,90
24250.9975478176,14737.7134216119,0,1,188
24269.7331301698,14064.2995211145,0,0,90
24311.7613282601,14547.8083708059,0,0,92
24326.0666666667,14174.8443365696,0,0,30
24318.3783537972,14464.391996362,0,0,173
24370.6183022276,14603.5141481036,0,0,151
24367.9577338129,14937.5067446043,0,0,29
24381.5071308725,14327.2898489933,0,1,174
24380.9933537832,14401.2285276074,0,0,129
24422.9411416156,15098.8376456646,0,0,23
24440.3291770574,14492.364857088,0,0,278
24409.5253565769,14035.8011093502,0,1,94
24430.5570731707,14100.9395121951,0,0,73
24529.1947827852,14955.7737515225,0,0,29
24497.2081766917,13989.5805921053,0,0,181
24499.6114790287,14276.5922421949,0,0,178
24502.6580341377,14133.5803413773,0,0,93
24606.5916955017,14576.3004241545,0,0,593
24591.2927744761,14116.2718173287,0,0,130
24627.4248021108,14206.7171503958,0,0,75
24712.5094423461,15134.6450788714,0,0,83
24637.5166666667,14377.4473333333,0,0,268
24674.6303915063,14015.4664897147,0,0,65
24713.7578475336,14769.1515695067,0,0,184
24699.2228571429,14348.3911111111,0,1,65
24704.8780847145,14163.0574585635,0,0,136
24783.7015293537,14620.1482486433,0,0,283
24740.2683254876,14871.3261600538,0,0,32
24790.8052890848,14506.426886181,0,0,435
24792.7857777778,14164.4192592593,0,1,112
24808.0009439305,14340.1483858788,0,0,278
24839.8203812317,14785.4890029326,0,0,51
24857.186102719,14076.43081571,0,1,181
24878.0116099071,14732.6617647059,0,0,85
24906.4584938704,14430.6721541156,0,2,255
24941.2849401386,14206.5240075614,0,1,441
24909.8481572482,14653.9371007371,0,0,169
24918.401128069,14557.6098208361,0,0,310
24919.9350649351,14003.6233766234,0,0,104
24988.2293772033,14343.5774383079,0,0,433
24998.2154142582,14580.5595375723,0,0,262
25059.7421794872,14469.3557692308,0,1,636
25086.4376918355,14061.9702271332,0,0,90
25121.8891867739,14928.1721775395,0,0,27
25221.7865576748,13994.3648198607,0,1,68
25280.6427354588,15013.6785105865,0,0,5
25308.2356191095,13927.8664283393,0,0,118
25022.1605170388,13972.7774383079,0,2,294
25073.1975680732,14910.3784036583,0,1,14
25084.7291666667,14057.2310393258,0,0,151
25090.7802547771,14206.6863057325,0,0,131
25110.2279236277,14656.1097852029,0,1,147
25296.2327107521,15017.6710625946,0,0,6
25193.3079688436,14768.5817855003,0,0,94
25213.0289608177,14688.8097671777,0,0,73
25234.9799357945,14284.525682183,0,1,650
25250.0399373532,14529.795614722,0,0,291
25305.9543450065,14605.0059662776,0,1,211
25348.8717632552,14734.535494099,0,0,203
25336.481316726,14049.9145907473,0,2,172
25408.9188788739,14528.9362884307,0,1,591
