Xpos,Ypos,LMNA,KDM5B,GAPDH
25853.285440613,1650.79118773946,188,19,845
26037.6777560339,1814.22070015221,325,15,1479
26121.5082612116,1254.23957513769,46,2,268
26359.037679588,1622.22174030903,119,9,539
26405.2822022161,1438.80609418283,216,14,995
26430.8877584509,1686.96849360026,15,1,156
26446.7619990104,1593.4037605146,63,3,251
26804.7771057348,1491.80869175627,202,11,1209
27337.994375,1115.05875,71,0,664
27364.2640662755,1812.79392474974,56,1,425
27376.4412556054,1311.21943198804,96,4,528
27695.6582964057,996.770556376169,7,0,283
28044.4226225635,1692.18546958063,86,2,414
28182.9607621368,1043.38263441796,76,2,983
28186.9889458075,1395.69102183877,125,3,607
28267.6104538231,1318.80946494791,37,3,502
28256.5314262691,1133.67606768735,108,1,835
28350.4873396909,1695.9723775074,172,3,738
28422.6975405547,1313.13265306122,61,0,583
28520.9419807834,1389.56688839616,60,1,415
28606.2846441948,1302.02465667915,86,2,693
28670.2855060729,2135.55093117409,26,0,97
28613.953340403,959.491516436903,63,2,591
28851.5969924812,1638.19749373434,119,8,492
28851.6146047605,1342.20952101087,202,3,1126
28963.7428702852,1389.6849126035,93,1,509
28990.2374830852,978.751691474966,29,1,455
29067.1872580077,1318.89721928898,158,1,938
29153.2654761905,1028.97936507937,52,0,409
29456.2692828146,1391.38261163735,46,1,525
29452.6763211382,1042.12601626016,17,0,180
29487.3164179104,1133.67947761194,0,0,229
29589.0594190141,1133.43133802817,95,2,417
29735.8013856813,993.621709006928,50,1,468
29850.029431896,1391.45277207392,154,6,588
30038.4665320254,1165.79774956722,58,1,351
30159.5794853719,1229.98449065915,42,3,291
30168.3801574803,1458.76755905512,179,10,615
30231.0860759494,1245.65569620253,44,2,283
31906.7088030059,1231.82018250134,166,11,358
31994.0708433735,1778.91421686747,109,5,44
32083.9576699029,1722.50368932039,126,1,75
32171.5664187035,1702.34590860786,56,5,29
32196.5335793358,1541.16531365314,138,4,196
32286.8650774146,1260.38289506021,144,0,384
32313.1546125461,1610.50774907749,131,4,277
32449.6972131148,1801.53918032787,68,6,374
32537.2445595855,1353.88462867012,96,4,405
32635.4151882975,1788.52380952381,374,30,855
33076.4330641734,1287.24904377391,62,1,261
33111.283557047,1210.21868008949,66,3,385
33150.3401116427,1607.05023923445,67,6,296
33269.5715010142,1794.90567951318,34,3,171
33505.9210347175,1514.25799863853,107,10,425
33516.8832853026,1605.49351585014,77,2,331
33535.8375581997,1374.09570615623,79,4,354
33625.4987639061,1682.7021013597,92,4,359
33699.7547422179,1619.45561770428,109,8,437
33701.606948514,1467.29133528673,108,7,487
33752.63728191,1798.94490358127,100,9,367
33800.9132260322,1392.35549335199,17,0,228
33842.2856452392,1203.74480425326,111,8,536
34010.1520661157,2109.84380165289,40,6,297
34128.0649819495,1643.86462093863,115,7,430
34290.8998740554,1467.50944584383,84,7,245
34349.3304597701,1311.04980842912,234,11,537
34347.8365871294,1115.24295010846,185,20,539
34427.3577673167,1085.97579018157,34,6,154
34446.9429928741,1235.47446555819,110,2,486
34597.7625899281,1265.06354916067,89,2,341
34671.9839928857,1352.44419742108,65,6,220
34785.0383259912,1375.77488986784,46,4,278
34810.1563981043,1280.03933649289,51,1,247
34837.3143138219,1204.46679783571,47,2,335
34992.7368217054,1515.29418604651,88,3,507
34999.198902027,1203.72423986486,95,4,452
35089.8142244022,1476.90128755365,65,2,284
35155.9161585366,1438.92911585366,52,2,225
35218.9175600739,1194.41293900185,73,5,357
35550.961982059,1600.04613413071,67,2,272
35652.8039523212,1427.30897114178,214,5,785
35735.3085736863,1186.67206637693,112,2,626
35743.8111946533,1339.30242272348,104,6,465
35796.6826320501,1854.96284691137,96,1,361
35886.7920389927,1257.38667749797,78,0,453
35896.8791773779,1472.76895886889,104,10,465
35915.2592255125,1163.95398633257,108,0,783
36034.4179635394,1340.20675855936,32,1,156
36102.9524050633,1331.2582278481,40,0,168
36129.0793445451,1454.15394566624,34,3,215
36154.7041619798,1247.71016122985,42,1,309
36261.1828131334,1179.55533036076,59,1,445
36306.2184966031,1710.47359193513,70,5,313
36302.3238799836,1045.95848746404,78,4,540
36406.9051554506,1265.03266430539,84,8,376
36445.6943005181,1057.33203799655,57,3,318
36482.4676616915,1399.25870646766,89,5,400
36484.6642435257,1522.66924125398,57,2,211
36543.8870481928,1590.89156626506,93,1,293
36564.8727272727,1063.43829787234,106,2,508
36614.0751520417,1696.65986099044,52,3,138
36637.5827102804,1759.72943925234,36,1,137
36702.4733383877,1501.35582512004,79,2,217
36708.7216,1825.752,64,2,235
36751.1900791997,1397.719049604,95,2,540
36873.6480331263,1014.73126293996,56,0,617
36923.8430470348,1621.36656441718,62,2,386
37043.3598802395,1146.35868263473,5,0,156
144.8264781491,1877.97622107969,106,5,445
204.528409090909,2779.29924242424,158,5,687
226.893628964356,1898.65815324165,86,0,547
329.354113924051,2538.31930379747,29,4,238
446.64744351962,2486.46373365042,127,6,430
705.897316636852,2739.37280858676,76,3,311
777.774231218373,2685.67302452316,174,9,426
804.323079723335,2450.765380415,178,11,1050
832.785338593031,2173.24687705457,98,2,967
973.57320441989,2744.24723756906,64,4,414
995.665681444992,2152.98357963875,231,4,1111
1089.1788590604,2725.78456375839,63,3,496
1175.28916372203,2201.78268551237,90,8,569
1209.53023952096,2744.67604790419,62,1,479
1287.98671647987,2006.90286425903,173,5,1126
1339.81079561428,2322.96963733483,111,4,635
1364.05143475907,1965.98213318896,79,0,465
1516.93148338472,2053.1277834875,55,1,501
1554.74133763094,2356.49905989793,128,10,901
1584.48191933241,2699.10535465925,80,0,458
1625.24010914052,2406.96043656207,38,2,288
1665.46557227542,1923.89968080255,34,1,378
1737.96311010216,2069.69353007946,58,1,484
1756.30348445111,2616.95428999625,161,2,863
1805.52821997106,2372.89493487699,136,1,481
1851.87745429926,2078.2865605958,58,1,465
1877.96130280555,2216.80522412125,103,4,455
1979.42323544565,2463.0942812983,54,1,187
1936.03979564399,2428.91019091154,142,5,478
1963.22981674096,2010.75284794453,40,0,403
2019.37602382725,2494.58376768429,93,2,283
1997.71428571429,2614.29909365559,36,2,187
2038.69817167648,2269.76386736907,142,2,623
2165.06828745084,2305.0121558813,67,2,355
2178.15034538805,2551.63287281593,139,3,682
2179.72459270753,2420.98235065943,152,3,517
2192.41145833333,1949.48248106061,58,1,308
2204.1161634103,2076.68738898757,48,0,352
2273.26900810498,2013.22307989193,67,0,239
2282.13824362606,2252.93541076487,62,0,450
2350.85014326648,2112.18853868195,49,0,319
2349.34682352941,2502.93223529412,90,1,547
2388.50228500208,1972.53967594516,22,1,287
2441.40274093722,2733.70070733864,47,1,291
2624.02823972388,3138.79463445246,2,0,126
2587.66158868335,2297.82771128038,42,1,412
2598.21037567084,2438.70518783542,62,2,467
2623.91903936618,2023.42609556821,16,9,401
2637.20067372474,2147.78344562079,33,0,329
2708.90497427101,2323.48061749571,32,2,425
2728.8793442623,2076.12393442623,9,2,325
2755.48404494382,2463.39640449438,54,1,329
2887.06647896136,2096.8959799781,21,0,599
2862.23196659074,2764.2543659833,50,1,478
2877.86734693878,2459.75132275132,62,1,398
2935.44630584192,1888.67740549828,14,0,357
3034.15933859451,2277.14844043593,83,5,626
3084.85378323108,2077.27641445126,38,1,344
3120.71738755816,2701.41082198863,34,0,327
3147.26983471074,2616.28760330579,3,0,54
3161.99171029668,2269.16928446771,19,1,281
3210.15945045795,2189.34388009992,35,1,467
3264.66378500282,2045.79477541815,26,0,435
3293.89362999086,2795.43401402012,51,2,408
3474.46117274168,2667.54484944532,46,0,498
3497.01973265436,2032.02227880331,9,0,330
3559.06656172701,2566.78142568023,15,0,299
3564.5544332211,2354.9494949495,14,0,395
3590.64615384615,2088.53133208255,0,0,190
3696.94738005748,2481.57417643157,61,1,391
3704.38191281718,1984.37150292778,38,2,396
3713.18937418514,2749.06160365059,38,1,278
3747.52320406866,2078.38397965671,96,8,613
3896.95698339232,1999.74897903621,83,3,634
3948.95845272206,2724.370582617,152,10,793
3979.95091324201,1953.75799086758,56,3,409
4047.18961538462,2163.00538461538,102,4,624
4244.86470382054,2293.63582194182,110,5,694
4263.41094736842,2151.26442105263,72,2,770
4328.60559149723,2743.46025878004,149,12,736
4698.6300872093,2770.72529069767,76,0,437
4754.90084602369,2133.31099830795,184,2,442
4892.56649018997,2111.48053565867,138,2,536
4917.56188879575,2431.65409332216,112,11,347
5181.27812939522,2546.03340365682,81,4,390
5201.0064516129,2285.69677419355,118,5,680
5252.16445100935,1974.67011324471,141,1,851
5294.5319645357,2537.61175921605,100,4,437
5316.29570747218,1899.78020667727,34,0,373
5343.24220305242,2011.15262110153,53,4,413
5376.67500672585,2121.42480495023,140,3,688
5365.99241706161,2603.28104265403,87,1,487
5491.24337147642,2176.1833658945,93,5,522
5509.96809571286,2629.15453639083,15,0,179
5505.66618181818,2558.23345454545,39,3,244
5611.83253588517,2472.94463431306,74,3,273
5641.55140997831,2117.18091106291,107,2,526
5652.02167019027,2619.35570824524,16,0,203
5660.53268945022,2391.98216939079,59,7,261
5685.01975051975,2689.42775467775,10,0,146
5718.14276094276,2536.49966329966,78,5,375
5803.26366120219,2194.27322404372,139,8,559
5964.25614489004,2005.55239327296,162,8,496
6223.47031102733,2692.46685516808,29,0,249
6232.9530995106,2580.04975530179,58,4,265
6309.44551519644,2765.21126760563,23,1,115
6466.57982393528,2217.22698072805,119,7,749
6653.30282208589,2151.52073619632,110,8,373
6909.14128911723,2191.38113031294,157,8,524
7049.11088415524,2718.83425736796,125,3,528
7086.12480072876,2289.51651104532,148,2,663
7079.17077267637,2408.20912653975,95,7,439
7304.75244993609,2418.86706433745,116,1,465
7353.20873427091,2507.37749814952,124,3,498
7515.08036794965,2078.81166787703,135,21,808
7880.34685430464,2671.17185430464,248,6,787
8063.78194157569,2214.18058424314,117,9,908
8178.90652951699,2554.61404293381,207,5,1060
8265.84633920297,2390.17664504171,161,2,715
8308.97744360902,2060.42452284558,32,1,578
8337.64052507573,2169.38337260182,79,3,494
8384.15520334928,2459.3591507177,89,2,414
8393.35652515723,2305.88836477987,124,3,448
8454.4550016728,2602.41418534627,67,5,364
8464.30928822215,2254.92563038621,106,6,482
8481.08139852499,2500.64217426933,88,2,382
8877.82997881356,2779.23093220339,216,4,1087
9059.3006006006,2752.61621621622,90,4,510
9149.66384009691,2674.16414294367,35,2,277
9161.56232091691,2743.75859598854,39,0,453
9424.89246778989,2668.95044598613,159,7,718
9511.13800991231,2674.60007624857,30,1,201
9542.20146341463,2547.46829268293,42,2,292
9734.66532663317,2340.70301507538,81,2,540
9942.13879117365,2460.24368404221,49,5,353
10395.466,2013.4756,0,0,4
10761.5264868378,1939.35619109522,18,1,235
10834.9932791935,2058.67656118734,64,6,366
11672.5113871636,2003.66956521739,137,16,949
12184.8840662479,1960.4917190177,36,3,214
12268.2166761202,1974.92796369824,33,2,390
12361.736346516,2482.72343287598,136,7,591
12541.2513703994,2797.36883320282,75,0,450
12617.2816143498,2092.21733931241,66,3,679
12684.278436019,2227.54443127962,99,0,868
12697.1387814313,2648.83752417795,63,0,453
12784.3706998814,1985.95848161329,74,0,614
12882.0379023884,2672.49065420561,50,1,407
12938.8353007307,2727.50084317032,64,2,354
13211.022446175,2634.2496564361,92,4,423
13229.3319652342,1922.42443264124,129,1,674
13415.6462361168,2424.56684491979,124,3,609
13489.5886047555,2703.4266487214,90,3,344
13528.3780663781,2202.68427128427,74,3,430
13572.2451274363,2788.42803598201,57,1,433
13596.1690943635,2582.24825839139,107,4,420
13607.9580564784,2431.41569767442,128,3,580
13611.6849495393,2680.50592365072,71,0,276
13670.5184933831,1919.40481845945,111,3,689
13924.934542949,2078.81212677997,79,2,479
13919.326577614,2102.23030861354,19,0,104
14068.9627405697,1990.24880677444,268,14,1154
14346.3002765705,2532.12682734097,47,1,194
14391.1790825688,2670.09798165138,80,8,286
15290.3231805066,2336.4982366143,78,2,469
15294.5830653805,2267.89817792069,145,8,507
15299.8835978836,2549.94912494912,134,8,322
15900.9005934718,2368.49194573972,125,4,778
15971.8958448753,2048.51772853186,85,5,603
16156.9081632653,2432.95632653061,113,7,542
16187.6802906449,2522.57311534968,84,6,450
16230.7089527585,2071.7753551371,80,7,491
16301.7126890204,2280.58481262327,104,6,629
16700.9511788521,2766.3717551798,139,4,560
17082.2619455549,2463.85246525795,411,24,1498
17379.6659995998,2543.16840104062,610,11,1668
17438.5598421745,2243.39149495835,32,0,385
17482.2700228833,1981.6700228833,15,0,249
17923.2169559413,1893.72663551402,87,6,265
20375.5281039394,2382.45772250399,51,3,666
20291.531348955,2283.94300189994,89,1,777
20357.8128358209,2250.45074626866,105,4,728
20783.7660277594,2407.38070059484,55,1,322
20955.5313504823,1876.42122186495,86,2,629
21753.8822163238,2505.87193098872,92,6,426
21768.5587914088,2690.37277029487,95,3,299
21954.5995843436,2305.13093176308,104,3,619
22145.0985178727,2286.17829119442,68,3,342
22314.6172674677,1948.94570538496,201,3,536
22408.3604501608,1931.76784565916,163,0,379
22446.9671772429,2810.64387308534,174,7,637
22529.9433344621,2721.64273620047,274,10,930
22958.3992805755,2013.17780061665,9,0,118
23048.0025216138,2648.82330691643,178,1,591
23109.2083446959,2527.37687482956,206,2,762
23108.6314214464,1921.38753117207,19,0,252
23298.9425921837,2365.40604990064,129,6,716
23531.7432745826,2717.29939703154,138,4,717
23684.8638583639,2230.79304029304,113,3,935
23761.8598810311,1946.23099801718,28,0,413
23886.3909638554,1985.26144578313,6,0,176
23970.4179818269,1954.9756097561,17,0,299
24117.804006497,2152.85760693016,139,3,812
24212.5955369596,2602.19355338602,280,1,652
24297.8764696661,2306.49647280138,220,11,992
24319.4440983039,2195.17445482866,157,13,679
24392.9428830462,2252.407524932,133,7,626
24528.9499663753,2149.53221250841,47,0,461
24526.1849056604,2019.36952104499,36,1,447
24614.2843256379,1965.72255974079,10,0,195
24632.8524926019,2327.9740496244,156,4,1069
24705.5972155545,2629.73787806049,455,25,1883
24713.5764503441,2172.87696656834,38,0,543
25006.0618301731,2352.42704039571,103,2,515
25103.1851789332,2333.70796758947,175,1,508
25209.2921322691,2270.14025085519,112,3,341
25223.5255547245,2365.78658688606,115,3,410
25290.8283024992,2623.67900032457,59,0,253
25352.1321857746,2385.70412471582,350,12,1137
25456.0075046904,2069.23139462164,97,4,522
25626.6838304133,2641.10552360572,161,3,584
25671.9432684166,2258.30595540502,251,9,1695
25715.7073126143,2579.45776965265,195,4,683
25743.2338573835,1943.69651880966,46,4,654
26132.0640630353,2728.99263446386,156,6,934
26417.1841374084,2086.17024501137,99,2,1057
26634.9231040564,2796.460670194,339,4,1217
26798.1472960152,2370.73315939279,159,3,967
26930.2914572864,2271.7317019882,127,10,1028
27126.0805260729,2399.68251038302,91,8,717
27176.2350669413,2192.75077239959,79,3,824
27213.2485170153,2487.15766468935,231,1,819
27599.1180523656,2226.45659163987,92,1,597
27687.8549848943,2232.74974823766,81,2,282
27845.9860763019,2549.10999721526,102,5,884
28629.2688413948,2147.24446944132,97,2,401
28719.5833673053,2122.18059518956,53,0,230
28996.5183714002,2296.27432969215,170,7,621
29132.0412486065,2768.44202898551,73,1,270
29206.430242761,2714.21819245393,122,2,434
29499.4833230389,2686.17696108709,192,4,629
29861.9393305439,2629.61625821877,153,6,414
30125.3910806175,2277.60663236135,165,3,623
30525.4259917111,2788.32445233866,155,1,519
30663.6302083333,2243.49305555556,76,0,311
31173.0350246969,2413.7471935339,123,6,509
31261.8861439313,2388.6321160043,105,8,417
31305.9255014327,2464.06255969436,56,0,419
31412.3558252427,2105.33883495146,156,9,674
31476.1672320217,2337.88805970149,125,7,361
31512.7903767911,2712.46700866796,160,5,711
31614.3582463466,2550.9260960334,128,5,447
31729.0189873418,2485.20399221032,28,0,118
31747.3541666667,2581.55601851852,65,4,252
31790.6430948419,2413.20299500832,38,1,217
31848.1047174702,2548.3265940902,76,1,216
31841.129428778,2970.2125813449,54,4,441
31932.4056242011,2409.71495526204,125,7,350
32687.7896925076,2389.95391944565,60,3,279
32395.557543717,2069.28832858886,154,11,543
32476.6366324921,2456.67764195584,273,4,624
32640.9456140351,2182.66456140351,132,6,552
32679.4955258721,2425.45843600052,258,8,556
32706.8339873227,2309.90341080592,175,14,523
32753.1270793037,2694.03520309478,102,3,625
32842.093346574,2590.98013902681,96,1,387
32861.5509597188,2320.59124087591,287,8,764
32879.1667189953,2514.52684458399,184,8,627
32989.6792756539,2636.60764587525,129,2,471
33029.470987977,2743.98876110821,180,8,601
33089.3642691415,2601.76473317865,73,1,414
33107.5045623521,2462.80212909767,158,1,663
33176.1450034145,2305.73844753016,310,6,988
33279.5142749812,2458.92299023291,179,3,694
33744.0761589404,1882.53918322296,31,1,359
33958.5286975717,2023.88134657837,40,5,351
34124.4883808096,2279.01949025487,52,1,358
34262.7802493624,2404.9726551431,455,17,1139
34303.099840891,1994.09466984885,52,0,348
34357.2511278196,2076.22819548872,63,6,271
34831.9887369268,2626.79082864039,145,6,775
34864.8306354916,1967.52727817746,117,0,724
35145.5690636317,2707.67615106053,133,6,544
