cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
1746,29454.0776899278,19580.3276039876,1,211,0,108,1,0,0,12,0,0,0,1,0,8,2,0,0,3,0
1747,29706.2388663968,19729.2740579259,0,153,1,135,0,1,0,3,0,0,0,1,1,10,1,0,0,0,0
1748,31642.7913626504,19837.8578189706,0,42,14,330,0,2,0,15,0,0,0,21,31,3,9,0,0,11,0
1749,31872.5356004251,20160.3368756642,4,93,8,163,1,1,0,1,18,0,0,3,7,58,10,1,0,2,0
1750,32077.0134450507,19481.9925954793,1,60,29,377,2,0,1,27,7,1,1,15,49,7,9,0,0,9,0
1751,32165.4620689655,20343.1166416792,0,128,0,155,0,0,0,9,0,3,0,2,5,26,6,0,0,0,0
1752,32260.7763135079,19928.9282122421,14,285,6,372,0,0,1,13,2,0,1,5,2,119,5,0,0,5,0
1753,32472.7801217039,19629.4929006085,8,144,8,161,0,0,0,2,0,1,0,1,0,59,0,0,0,0,0
1754,32518.9881906369,19565.0700126529,5,178,4,224,0,0,0,2,3,1,0,1,0,38,2,0,0,1,0
1755,35094.0036505867,19904.6185136897,1,197,26,309,0,0,0,2,1,1,0,2,2,92,9,0,0,0,0
1756,37126.3078059922,19678.5481660621,4,162,2,8,4,0,4,2,5,1,0,5,3,27,7,0,0,0,0
1757,37140.869353968,19795.9487133345,0,183,0,9,0,0,0,0,0,0,0,0,0,37,0,0,0,2,0
1759,38325.2021593747,19509.1976472484,0,271,1,253,0,0,0,4,0,0,0,3,0,81,0,0,0,27,0
1760,38463.9350828729,19562.5842541436,0,319,0,396,1,0,0,4,0,1,0,1,0,81,0,0,0,10,0
1761,38832.1339972838,20223.7071072884,0,144,7,293,0,0,0,1,2,0,0,0,4,18,0,0,0,0,0
1762,508.734624145786,20715.9386389522,2,10,12,601,1,1,0,6,6,2,0,12,3,77,19,1,0,3,0
1763,856.089955780164,20883.893493367,6,75,34,445,0,0,0,6,6,6,1,11,4,41,56,1,0,2,0
1764,1647.74724979877,20462.3490743225,3,199,30,312,1,0,1,11,12,6,1,2,4,16,30,2,0,81,0
1765,2073.40512409928,20650.417133707,0,126,3,127,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0
1766,2152.27702996092,20710.8601823708,0,132,15,158,0,0,0,0,18,2,0,1,3,34,9,0,0,1,0
1767,2202.50159018628,20423.6310767833,0,143,8,156,0,1,0,0,46,1,0,0,2,29,2,1,0,1,0
1768,4654.89249880554,20885.1208791209,0,67,23,154,0,0,0,1,5,1,0,1,3,27,8,0,0,2,0
1769,4946.96886351842,21272.427088739,0,59,11,171,0,0,0,3,0,1,0,2,0,17,5,0,0,1,0
1770,5205.20564385339,20687.3694453454,4,200,65,255,2,0,0,16,12,9,0,13,0,33,38,0,0,9,0
1771,5389.44973730298,20959.1215411559,1,169,47,247,0,0,0,3,11,4,1,7,4,39,31,0,0,2,0
1772,5453.31305858987,21227.1534260179,3,202,41,292,0,1,0,19,3,2,0,6,2,54,24,0,0,0,0
1773,5643.15769504387,21030.1738202514,3,178,51,153,1,0,1,6,43,1,0,3,2,31,3,0,0,35,0
1774,5812.08451882845,20693.409623431,2,134,23,239,1,0,0,3,1,0,0,1,0,40,4,0,0,0,0
1775,6126.64263587722,20765.901717826,4,269,46,376,2,0,1,2,6,2,0,8,3,84,16,0,0,1,0
1776,7109.56763285024,21211.7282608696,0,96,35,177,0,0,0,3,0,0,0,3,0,23,0,0,0,0,0
1777,7186.28690807799,21143.2638280939,0,144,22,195,0,0,0,3,0,1,0,1,1,42,6,0,0,0,0
