cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
12821,34969.7880816873,16881.4931369267,0,69,0,308,0,1,2,0,0,0,1,0,0,57,1,1,0,4,0
12822,35026.4681117132,17445.5306377657,0,136,12,401,0,0,1,0,0,0,1,0,0,102,0,1,0,1,0
12823,35055.6892655367,17266.7840267078,0,90,1,483,0,0,0,0,0,2,0,0,0,77,1,0,1,0,0
12824,35052.6694963214,16744.8913412564,0,72,0,324,0,0,1,0,1,3,0,0,0,40,0,0,0,1,0
12827,35071.8053268765,16867.1084745763,0,27,0,183,0,0,1,0,0,1,0,1,0,29,0,0,0,1,0
12829,35138.3262303399,17283.6311516996,0,80,7,72,0,1,0,0,0,1,0,0,0,44,1,0,1,0,0
12830,35193.2572070386,16960.938974167,0,18,0,0,0,0,0,0,0,1,0,0,0,65,0,0,0,0,0
12834,35190.8999184672,16842.8444761517,0,102,1,1,1,1,0,0,0,0,0,1,0,55,0,0,0,0,0
12835,35211.8496102705,16677.5392022008,0,65,3,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
12837,35231.4182788526,17416.7448298866,0,55,4,0,0,0,0,0,0,0,1,0,0,30,1,0,1,6,0
12839,35275.6719022688,17241.2329842932,1,84,1,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0
12840,35306.6490052356,17545.9227225131,0,24,0,1,0,0,0,0,0,0,0,2,0,29,0,0,0,0,0
12841,35331.7919921875,16817.3763020833,0,148,0,1,0,1,1,0,0,0,0,1,0,8,0,0,1,1,0
12843,35350.2969621823,16723.5790452573,0,71,0,2,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
12844,35366.9865345528,16918.4616361789,0,116,1,2,0,2,0,0,0,1,2,0,0,51,0,0,1,2,0
12845,35378.371574904,17078.5874519846,0,96,0,2,0,2,0,0,1,2,4,0,0,28,0,0,2,2,0
12846,35390.5788436268,17183.5932982917,0,64,2,1,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0
12847,35383.3874820831,17480.0520783564,0,86,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,1,0
12848,35433.2091298146,17602.0616262482,0,14,0,0,0,0,2,0,1,0,2,0,0,30,3,0,1,1,0
12849,35461.3437746257,17397.1382978723,1,112,3,1,0,0,0,0,0,0,0,0,0,46,0,0,0,1,0
12850,35468.2679396366,17021.0883892824,0,59,8,2,0,1,5,0,0,2,1,0,0,29,0,1,6,0,0
12851,35460.8493761141,16880.0164884135,0,104,0,6,0,0,1,0,0,4,0,0,0,44,0,0,2,0,0
12852,35485.7626541897,16760.2496809868,0,78,1,4,0,1,2,0,0,2,0,0,0,41,1,0,0,0,0
12853,35509.4004416636,17551.0769230769,0,55,4,2,0,0,1,0,0,1,0,0,0,63,0,0,0,2,0
12854,35520.7547312642,17212.6192278577,0,87,0,2,0,0,1,0,0,0,1,0,0,49,0,1,0,0,0
12855,35546.2122538293,17296.4566010212,0,104,0,0,0,1,3,0,0,0,0,0,0,39,0,0,0,1,0
12856,35541.9100395826,17130.5847427132,0,95,2,10,0,4,0,0,0,1,0,0,0,41,0,0,1,0,0
12857,35552.7669005102,16865.7815688776,0,68,10,4,0,0,1,0,0,3,1,0,0,35,0,1,1,0,0
12858,35585.8051161225,17474.2107034668,0,78,2,0,0,0,2,0,0,2,0,0,0,50,0,0,0,1,0
12860,35577.1687797147,16738.2535657686,0,104,6,5,0,1,0,0,0,2,0,0,1,29,0,0,0,2,0
12861,35603.8281191104,17011.4952883528,0,71,1,4,1,1,4,0,0,0,0,0,0,33,0,0,1,1,1
12862,35660.967,17332.4765,0,91,0,1,1,0,2,0,0,0,0,0,0,36,0,0,1,0,0
12863,35677.3879641485,16929.3271446863,0,104,14,8,0,0,0,0,0,3,0,0,0,40,0,1,1,0,0
12864,35694.6848127601,17532.3515950069,0,45,0,0,0,0,1,0,0,0,2,1,0,40,0,0,0,0,0
12865,35703.0270460133,16791.1682472778,1,81,1,2,0,2,1,1,1,0,3,0,0,35,0,1,2,0,0
12866,35751.2732869379,17317.5066916488,0,69,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0
12867,35745.3588825215,17409.5311604585,0,88,0,1,0,0,1,0,0,0,0,0,0,29,0,0,1,0,0
12868,35745.3878129428,17024.9612659424,0,77,0,5,1,0,1,0,0,1,1,0,0,22,0,0,1,0,0
12870,35805.0777509335,17246.2110696244,0,133,3,0,0,0,2,0,1,1,0,1,0,31,0,0,0,0,0
