Xpos,Ypos,EGFR,PDGFRB,FOSL1,GAPDH
18388.4180958013,624.707273802484,3,3,0,27
18387.6637107776,815.254433833561,0,1,0,4
18395.3267203968,908.650340979541,1,0,0,21
18808.1539392606,594.729753521127,1,8,0,100
18861.6387096774,148.952688172043,5,4,0,138
18872.4519630485,504.22817551963,15,8,0,89
18592.2300884956,280.26688402422,0,5,0,19
18701.4342105263,690.344965675057,0,1,0,3
18767.3631618195,274.478747203579,4,10,0,188
18755.9386576858,160.303824873707,3,2,0,146
18911.5591237318,660.50726668901,14,9,0,108
18877.0158480523,140.906363416405,2,8,0,177
18849.445056386,346.715184893784,1,4,0,160
18957.9854697166,326.297079556898,6,10,0,142
19002.8428171642,173.5342039801,16,4,0,171
19066.4067328918,239.746136865342,0,1,0,42
19178.0453251587,824.984891613751,6,4,0,36
19173.4763453578,242.959491425192,2,5,0,64
19246.5585519025,152.70022164758,8,20,0,118
19460.9064327485,139.769455690508,3,10,0,82
19543.9635391347,917.92950899368,2,3,0,13
19539.6087662338,152.257305194805,1,5,0,48
19732.8789501875,56.0910551687199,0,5,0,52
19756.0415766739,846.163606911447,0,1,0,1
19868.2976452119,433.982888540031,4,5,0,97
19865.916971917,321.804029304029,0,1,0,42
19989.8619472701,841.068299771642,4,2,0,25
20019.8163841808,41.1195856873823,6,3,0,72
20044.3321750118,502.00094771758,12,8,0,74
20121.08359375,19.2703125,5,1,0,29
20211.5551819016,52.208804646897,8,12,0,104
20214.6365348399,395.218926553672,3,3,0,46
20239.1093935791,119.835909631391,1,10,0,94
20381.9280163599,150.158691206544,2,1,0,51
20374.559454191,916.285250162443,0,1,0,13
20490.6131846825,334.617062530296,4,2,0,30
20575.6147919877,760.798151001541,2,1,0,7
20636.247171825,253.762860192102,18,16,0,185
20724.3999652355,567.83226142882,1,8,0,64
20833.2872224245,24.0072806698216,3,1,0,60
20854.0233300589,522.388015717092,0,8,0,75
20972.0515873016,113.279894179894,0,3,0,97
21062.1871237896,728.491808427113,4,7,0,169
20972.0496715928,591.958128078818,1,5,0,93
21000.3115835777,734.373655913978,1,9,0,104
21058.3200498132,458.983188044832,0,2,0,43
