cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
1690,4410.42850146915,23178.166503428,10,138,4,62,35,4,2,75,3,4,1,15,4,6,2,0,8,10,1
1691,4698.9454361738,23999.585775233,4,353,0,35,26,22,0,25,4,20,0,3,0,4,0,0,5,5,0
1695,7698.17789646672,23943.0201314708,0,70,0,64,0,0,0,0,0,2,0,2,0,4,0,0,4,0,0
1696,7761.45719626168,23822.3300934579,3,186,0,183,10,2,0,0,1,2,0,0,1,6,0,0,16,4,0
1697,7822.37680903636,23958.0038828097,7,85,0,99,32,11,0,2,10,26,0,7,9,7,2,0,4,10,0
1700,17821.7926829268,23511.6976277982,4,102,0,53,26,11,0,51,0,7,0,6,1,4,0,0,1,6,0
1701,17954.663059518,23405.7940646008,11,74,0,29,19,15,0,26,12,18,0,12,10,11,1,0,9,21,0
1702,19565.9212486697,23671.8573962398,7,52,1,1,14,2,0,0,5,3,0,6,7,1,1,0,4,0,0
1703,19878.668401272,23342.576467187,3,69,3,1,9,3,1,1,3,3,0,7,3,3,1,0,4,3,0
1704,22869.0887400271,23567.6371368358,25,112,0,1035,212,20,0,305,0,75,0,52,115,6,0,0,130,52,0
1705,23824.5431606906,24013.7243027888,4,84,0,37,31,2,0,35,6,14,0,16,3,1,1,0,5,8,0
1706,24960.2624983156,24077.6152809594,3,92,0,19,4,4,0,19,0,0,0,1,4,4,2,0,1,0,0
1707,25035.5319345881,23199.8099352052,9,66,0,27,21,4,0,30,2,6,0,2,0,3,0,0,3,5,0
1708,25421.7378117914,23797.2023809524,5,67,0,72,33,8,0,65,2,11,0,13,4,2,5,1,3,6,0
1709,25534.5380818054,23331.0490126939,2,185,0,59,57,18,0,145,6,21,0,23,8,5,2,0,10,5,0
1710,25845.7992111195,23183.7141247183,22,146,0,32,34,20,0,37,20,36,0,8,17,9,1,0,10,18,0
1711,26108.8830288745,23394.6997642899,5,66,0,25,27,12,0,32,3,13,0,4,9,7,2,0,3,14,0
1712,30405.8934341698,23389.5448607769,16,185,0,153,72,22,0,103,21,37,0,34,19,10,0,0,9,30,0
1713,36244.9408045977,23452.2301724138,13,39,0,8,17,9,0,0,4,8,0,1,7,8,1,0,0,7,0
1716,1826.47437540038,24198.3843689942,11,131,0,61,45,8,0,69,1,4,0,0,2,3,1,0,3,20,0
1717,7146.37606837607,24145.8247162673,7,202,0,256,37,21,0,69,70,0,0,22,16,8,4,0,18,60,0
1718,7731.39118303571,24279.08203125,1,116,0,42,6,1,0,20,1,3,0,1,3,1,1,0,3,3,0
1719,9703.21518411881,24863.543415669,8,33,0,599,73,7,0,66,3,30,0,4,87,6,1,0,26,29,0
1720,14495.0631119344,24742.1602275734,12,144,0,90,71,6,0,4,9,27,0,25,6,4,0,0,3,9,0
1721,14954.7481222481,24496.628982129,10,151,0,40,0,2,0,7,9,0,0,3,0,0,0,0,6,3,0
1722,15352.8743907534,24842.5786102214,11,115,0,60,1,1,0,20,4,10,0,11,3,7,1,0,2,5,0
1723,15473.0164765526,24681.7142857143,22,200,0,120,3,3,0,44,8,2,0,27,1,4,2,0,0,0,0
