cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
2390,1543.66213791336,22153.27915919,41,5,0,90,17,27,0,17,0,8,0,10,35,2,19,0,33,16,0
2391,2429.97057268722,21854.3765638767,47,12,0,173,74,17,0,25,0,31,0,19,48,0,28,0,39,15,0
2392,2853.36191802626,22212.673298846,31,0,0,70,38,44,0,0,0,7,0,1,46,1,6,0,69,9,0
2393,3044.82962660682,21935.2879004285,36,0,0,120,44,18,0,7,0,19,0,6,29,0,20,0,49,4,0
2394,3103.22435282838,22113.1116011505,35,0,0,38,61,36,0,6,0,1,0,1,53,2,14,0,86,1,0
2395,3573.45483641536,21967.5682788051,31,0,0,85,32,25,0,12,0,4,0,5,36,1,42,0,32,3,0
2396,3764.43950417677,21396.1166801401,23,3,0,116,6,23,0,11,0,4,0,0,49,3,13,0,37,18,0
2397,3799.3373015873,22114.4466089466,15,0,0,85,1,7,0,0,0,3,0,2,54,0,3,0,21,5,0
2398,3859.41477916195,21382.4949037373,32,0,0,68,6,34,0,1,0,2,0,3,31,2,0,0,17,23,0
2399,3854.03404958678,22040.787768595,16,0,0,91,0,16,0,0,0,9,0,2,43,0,7,0,20,6,0
2400,4530.78110532407,22058.5447048611,79,6,0,308,45,46,0,42,0,102,0,44,235,3,61,0,191,9,0
2401,5073.5659399096,21649.3759638394,57,6,0,373,22,35,0,31,0,9,0,14,198,3,32,0,83,30,0
2402,5583.5215485756,21531.6099342586,143,29,0,179,40,49,0,8,0,1,0,0,36,5,35,0,127,213,0
2405,5664.75997767234,21606.1713647781,62,4,0,109,56,49,0,1,0,79,0,17,1,1,5,0,4,15,0
2406,7210.14680451128,22137.1889097744,54,3,0,98,70,60,0,3,0,35,0,22,45,1,4,0,27,0,0
2407,7568.894035533,21335.5299492386,50,2,0,68,27,80,0,0,0,22,0,6,14,0,6,0,25,13,0
2408,7905.19796380091,22171.0015082956,50,7,0,230,55,50,0,3,0,9,0,60,244,0,23,0,92,20,0
2409,8342.29529444914,22163.4446322908,48,10,0,47,18,22,0,0,0,4,0,1,39,0,2,0,46,4,0
2410,8354.17267502612,22038.7975444096,32,1,0,74,95,64,0,0,0,4,0,4,38,1,10,0,49,8,0
2411,8407.25911192345,21441.5149983873,36,3,0,151,21,43,0,2,0,13,0,27,9,0,0,0,16,0,0
2412,8514.92934782609,21693.2893431002,52,3,0,77,55,81,0,0,0,30,0,6,73,2,4,0,45,12,0
2413,8551.03784477229,21980.8283087449,43,1,0,83,44,54,0,0,0,8,0,3,58,0,1,0,71,5,0
2414,8784.16856759477,21986.5966118752,43,1,0,180,11,60,0,5,0,3,0,32,87,2,16,0,83,10,1
2415,8925.29610335487,21987.2688060013,42,7,0,104,68,49,0,1,0,14,0,8,32,4,10,0,33,6,0
2416,8963.6379082083,22187.299646955,7,1,0,36,45,73,0,0,0,13,0,5,40,1,4,0,35,2,0
2417,9302.19502181165,21811.5853220426,41,1,0,123,39,54,0,0,0,4,0,4,84,1,12,0,52,24,0
2418,9516.38740079365,21959.5525793651,39,4,0,106,27,21,0,3,0,2,0,1,50,1,10,0,25,24,0
2419,10779.1945880207,21850.307236242,47,0,0,216,194,83,0,8,0,30,0,12,60,4,33,0,67,63,0
2420,10910.8944399678,21456.0551974214,44,5,0,174,196,99,0,14,0,22,0,7,51,2,36,0,40,21,0
2421,10924.2776051963,21580.8263202485,39,15,0,285,225,70,0,15,0,41,0,11,70,4,45,0,53,22,0
2422,10993.88935756,21646.2134977287,56,1,0,165,172,57,0,6,0,25,0,10,64,4,32,0,65,71,0
2423,11010.3124488124,21493.4041769042,33,6,0,141,158,77,0,11,0,20,0,11,60,3,21,0,49,46,0
2424,11051.0582939455,22206.3502138195,34,8,0,68,6,58,0,9,0,19,0,3,46,5,25,0,78,20,0
2425,11081.7676767677,21752.2661396574,41,9,0,98,119,109,0,1,0,23,0,3,74,2,32,0,85,21,0
2428,11194.4656768838,21723.9441251596,55,4,0,135,117,67,0,2,0,21,0,5,108,5,8,0,68,28,0
2429,11324.6082282406,22085.4734339467,36,0,0,51,46,19,0,0,0,22,0,4,66,4,5,0,36,26,0
2430,11443.7540763904,22077.2943935671,43,0,0,118,64,25,0,2,0,9,0,4,56,0,14,0,51,25,0
2431,11998.2515981735,22121.1707762557,36,6,0,145,84,37,0,0,0,4,0,3,44,2,30,0,45,38,0
2432,11998.69600652,22358.7913610432,49,5,0,75,104,29,0,1,0,25,0,8,12,5,12,0,32,48,0
2433,12149.5925337569,21869.9462536405,22,0,0,41,1,27,0,0,0,3,0,1,12,4,5,0,21,33,0
2434,12284.2102151809,21974.2875384252,25,4,0,90,0,39,0,0,0,17,0,3,10,2,18,0,37,23,0
2435,12798.6745378652,22246.2911150865,147,30,0,389,48,98,0,43,0,162,0,16,110,0,53,0,42,65,0
2436,13514.5661226787,21840.946820484,43,7,0,149,24,28,0,8,0,10,0,8,17,2,54,0,21,1,0
2437,13545.6711962575,22166.6553798173,24,7,0,196,15,43,0,18,0,16,0,13,18,1,50,0,27,5,0
2438,14068.1673409342,21438.7609415226,43,0,0,179,16,36,0,16,0,13,0,15,25,3,40,0,24,10,0
2439,14530.2376727521,21835.6469885685,93,9,0,320,46,55,0,23,0,26,0,35,112,14,106,0,73,44,0
2440,16032.9169329073,21539.3072901539,19,29,0,5,97,39,0,0,0,28,0,2,8,1,1,0,5,9,0
2441,17686.221732746,21559.9286763163,9,0,0,13,19,19,0,10,0,5,0,11,183,3,5,0,43,38,0
2442,17967.6760042283,21654.3390591966,33,2,0,98,31,28,0,15,0,3,0,12,9,5,17,0,25,23,0
2443,18116.6477213201,22032.93844945,35,1,0,35,11,39,0,7,0,8,0,5,36,0,19,0,35,20,0
2444,18302.5627108249,21329.5096596136,52,2,0,142,26,20,0,12,0,9,0,15,23,2,17,0,29,20,0
2445,19257.0320107108,21736.5882424537,86,4,0,406,51,49,0,18,0,26,0,41,83,3,62,0,119,78,0
2446,21147.3159096097,21332.1716503081,41,0,0,79,16,52,0,5,0,22,0,7,25,0,22,0,38,31,0
2447,21707.7740857947,21686.9164908579,85,3,0,453,48,43,0,8,0,9,0,12,46,3,21,0,123,69,0
2448,21721.8313534567,22207.12969815,36,8,0,325,45,56,0,6,0,15,0,8,12,1,12,0,24,18,0
2449,21907.4227123235,22219.0156703424,32,6,0,174,34,57,0,1,0,15,0,6,16,1,6,0,28,21,0
2450,21948.5361901878,21813.4192913386,48,14,0,253,29,40,0,16,0,7,0,12,16,4,59,0,31,28,0
2451,21987.8926038501,21584.9716312057,25,54,0,155,18,49,0,7,0,7,0,4,1,3,29,0,10,22,0
2452,22227.4165946413,22025.4073753961,11,1,0,33,24,20,0,0,0,8,0,1,9,2,2,0,8,32,0
2453,22267.7031463748,22172.5405836753,7,9,0,26,35,24,0,0,0,10,0,0,13,1,3,0,9,18,0
2455,22917.8315629742,21923.4443962714,26,7,0,212,20,36,0,24,0,35,0,16,38,3,37,0,26,5,0
2456,23307.9084934277,21976.1996966633,23,0,0,181,3,23,0,13,0,17,0,8,52,1,15,0,32,8,0
2457,23815.0041676314,21872.832831674,37,2,0,227,22,20,0,21,0,10,0,25,73,3,31,0,38,12,0
2458,24143.5380840204,21625.4628975265,47,0,0,185,51,41,0,8,0,66,0,2,69,1,11,0,45,8,0
2459,24280.8346947549,21549.1949699054,28,3,0,225,26,43,0,3,0,42,0,10,74,0,16,0,42,1,0
2460,27141.6964563258,21648.6443891825,29,3,0,358,55,22,0,5,0,21,0,3,12,6,16,0,30,25,0
2461,27176.8512295082,21558.5657786885,26,4,0,292,42,28,0,3,0,20,0,5,6,4,6,0,27,33,0
2463,30704.2329398215,21466.2027065937,29,0,0,113,77,21,0,5,0,16,0,1,41,0,14,0,50,50,0
2464,30778.0038672253,21314.8221076378,10,0,0,42,49,28,0,0,0,8,0,0,15,0,2,0,21,17,0
2465,30846.6521310182,21434.1333859511,20,1,0,139,130,52,0,4,0,18,0,0,31,1,9,0,55,26,0
2466,30979.5189309577,21345.7383073497,23,4,0,116,123,68,0,19,0,25,0,1,32,0,18,0,62,55,0
