Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
6935.67512690355,936.140101522843,0,0,2,0
6954.76332504833,839.791770229218,0,1,0,0
6993.15598290598,535.990170940171,0,4,5,0
6999.92835314092,171.76740237691,0,4,4,0
7004.31612446959,328.020155586987,1,3,2,0
7001.2302533532,770.602086438152,0,1,0,0
7049.57983984927,494.294394724447,0,5,5,0
7079.67662285942,907.613699721227,0,6,2,0
7069.48495575221,773.149852507375,0,2,0,0
7092.80278232406,414.672258592471,1,1,1,0
7098.55130434783,570.649565217391,0,2,7,0
7096.47771952818,110.775557011796,0,1,2,0
7129.79881461969,320.859071452091,0,2,2,0
7117.0439453125,682.533203125,0,0,1,0
7130.25517515924,832.742436305732,0,0,3,0
7156.4377768828,488.532420459122,1,6,1,1
7220.42280414621,616.451718494272,0,1,3,0
7236.38325991189,268.935848017621,0,0,3,0
7253.74589910245,710.866295264624,0,1,1,0
7247.72526690391,864.143060498221,0,0,4,0
7289.42514822134,479.58226284585,0,0,1,0
7331.74273858921,786.05601659751,0,4,0,0
7337.93826157595,347.355808285946,1,3,2,0
7384.04082474227,892.015051546392,0,3,1,0
7370.42628992629,601.223996723997,0,1,3,0
7415.28880157171,451.684816166152,1,4,4,0
7401.41918226977,709.821551394727,0,2,2,0
7410.7478224803,240.032766486935,0,3,3,0
7455.34203980099,362.708126036484,0,1,0,1
7450.97622444127,26.2700903471232,0,0,1,0
7499.02961965668,613.589700437563,0,1,4,1
7538.15708899806,211.518336570319,0,8,0,1
7504.58879135719,701.116812964213,0,2,4,0
7550.07949921753,130.285133020344,0,1,1,0
7535.65567612688,411.745409015025,0,3,1,0
7565.00330305533,338.849710982659,0,4,0,0
7679.6885087153,286.376049063912,0,3,4,0
7761.62789978348,422.386637797711,0,1,0,0
7768.06565656566,680.403198653199,0,1,1,1
7813.0988700565,84.8559322033898,0,1,1,0
7824.46503178928,313.796548592189,1,11,5,1
7829.20424495477,570.465205288796,0,3,3,0
7854.50783604581,174.737191078963,0,16,4,0
7853.68094600625,490.530120481928,0,0,3,0
7888.9683991684,43.7738045738046,0,0,1,0
7890.42199488491,388.599196200219,2,4,2,0
7918.28175313059,668.697078115683,0,6,2,0
7938.05905055963,508.344268622154,1,2,2,0
7969.9624119029,210.668363351605,1,5,1,0
7971.17822265625,392.08984375,1,1,3,0
7989.55038065383,300.963725929243,0,7,2,0
8007.63772775991,553.27938549482,0,0,2,0
8012.82605945604,696.738772928526,0,1,2,0
8063.5508202904,395.450688289647,0,0,3,0
8053.43000401123,227.362615322904,0,44,0,1
8126.20608439647,810.757850834151,1,1,3,0
8123.40335271981,715.950393431406,1,4,5,0
8133.23639705882,456.390441176471,0,2,4,0
8152.44029850746,247.808208955224,0,2,1,0
8165.09547879809,571.584667228307,0,1,2,0
8194.84893267652,140.540229885057,1,1,3,0
8251.84764542936,873.828254847645,2,1,3,0
8256.11898115841,329.608513607816,0,0,1,0
8259.55683003128,437.018074383038,0,1,3,0
8264.09472372248,780.661819692563,0,9,3,0
8266.82100324793,684.534824972934,0,2,3,0
8319.86725018235,540.472283005106,0,2,3,0
8363.91166793217,642.273095418881,0,2,1,0
8345.61666666667,1354.64924242424,0,3,0,0
8385.13307416268,806.821172248804,0,2,0,0
8413.72928759894,1304.52225153914,0,0,2,0
8419.28544565626,20.0067694622038,0,6,1,0
8415.34824757644,495.589858314691,2,2,2,0
8492.89425521098,622.411794611083,0,3,2,0
8498.29280730005,471.210950080515,0,2,0,0
8548.89545737399,826.30087118855,0,2,0,0
8567.47796070101,711.053637812002,0,1,2,0
8591.75809151786,602.870256696429,0,1,2,0
8702.69053171642,301.032182835821,0,2,6,0
8694.60499198534,740.375314861461,0,4,3,0
8712.06047777442,51.2609615966132,0,0,2,0
8742.40406544373,202.369608329202,1,4,3,0
8795.39575971731,104.02332155477,0,1,1,0
8805.94784422809,645.066063977747,0,1,4,0
8815.953557849,875.629549158066,0,2,2,0
8896.11829652997,910.223974763407,0,3,0,1
9162.61883508146,945.238339656327,0,3,1,0
9297.3391504329,901.176136363636,0,6,2,0
9374.33224222586,694.386661211129,0,0,2,0
9410.23767313019,817.65540166205,0,2,3,0
9457.84475110892,22.0975850172499,3,4,1,0
9524.64526029985,553.131861645614,0,4,0,0
9519.67969870875,137.069404591105,1,3,0,0
9524.89712979426,821.319532639065,0,2,2,0
9549.97380952381,675.337619047619,0,6,0,0
9569.37868970482,17.6832253419726,0,0,2,0
9632.33333333333,698.591240875912,0,2,1,0
9648.76346604216,111.618266978923,0,0,3,0
9670.32358465253,518.689830963241,0,1,1,0
9659.11221779548,18.6401062416999,0,0,1,0
9674.40954274354,188.462425447316,0,2,2,0
9703.33407671722,426.453612845673,0,3,3,0
9695.69868173258,617.917944578962,1,1,3,0
9758.96158323632,136.007372914241,0,3,2,0
9793.145609319,521.737007168459,1,2,3,0
9805.37600585223,218.767739575713,0,2,1,0
9831.27493765586,15.0561097256858,0,3,6,0
9839.87966804979,847.389448725548,0,1,0,0
9926.73741467577,90.928114334471,0,8,5,0
9932.09116883117,234.167272727273,0,5,5,0
9941.88729361091,937.482770997846,0,2,3,0
10019.5093429777,413.259795057263,0,6,1,0
10076.7517419355,204.785548387097,1,5,7,0
10081.1392470346,96.4430118617844,0,2,1,0
10103.0586862287,310.265421807269,0,4,2,0
10140.527972028,42.9207459207459,0,1,1,0
10180.7112781955,495.94015037594,0,1,1,0
10181.6326070624,393.486851990984,0,2,4,0
10225.2847222222,141.930253623188,0,0,3,0
10246.7436567164,346.394402985075,0,0,4,0
10266.3531928901,246.356484529296,0,1,1,0
10333.3217147436,824.261017628205,0,0,0,0
10355.4792671167,61.0691096110575,0,3,2,0
10351.1423851999,334.896266930955,0,1,5,0
10362.8706026308,181.128173753441,0,1,4,0
10379.314297369,701.175606771364,0,0,1,0
10473.9740538754,360.206246901339,0,3,1,0
10469.3508196721,112.713114754098,0,2,2,0
10469.1436061754,851.620739877658,0,2,1,0
10487.0469653179,690.959778420039,0,1,3,0
10527.9949815992,25.8792238206758,0,3,1,0
10531.0474516696,936.829876977153,0,2,1,0
10565.3397390273,179.072123368921,0,3,1,0
10578.4381513367,617.29746261894,1,1,2,0
10607.9643591501,764.872286954535,0,4,1,1
10633.2838665759,418.034377127297,1,8,8,0
10642.9536599764,259.773317591499,0,9,1,0
10632.3637356636,70.9259967231021,0,2,3,0
10660.6903542467,540.110755441741,0,6,1,0
10703.7283150548,645.450398803589,0,4,3,0
10709.5182146373,172.494913029209,0,3,2,0
10727.1368540602,812.273708120386,2,2,3,0
10747.4508775104,364.631264700561,0,3,6,0
10794.4758530184,713.203149606299,1,0,0,0
10799.9298869144,549.883037156704,0,5,3,0
10876.593285991,777.359586830213,1,0,4,0
10880.3015681544,627.677121029353,0,0,1,0
10906.1004550228,469.797689884494,1,4,2,0
10901.4411882778,545.754716981132,0,4,2,0
10953.751039261,718.212933025404,0,1,2,0
11022.6360098586,609.544298871449,1,1,6,1
11001.1143052704,924.317932922656,0,1,1,0
11013.9436236392,394.566874027994,0,1,0,0
11013.0105132962,814.181199752628,0,4,1,0
11039.6442540101,144.954954954955,0,0,4,0
11022.9762396694,466.166838842975,1,0,3,1
11047.4540441176,31.2826286764706,0,2,1,1
11106.4623767514,466.80539699014,0,0,3,0
11172.3787548977,633.268611232042,0,2,0,0
11166.746449457,65.7096908939014,0,2,1,0
11204.2621722846,248.274344569288,0,2,2,0
11195.7043908472,463.561842918986,4,4,5,0
11221.2339154412,165.081341911765,0,3,2,1
11237.2092793682,57.0538005923001,0,1,0,1
11260.005982906,817.335256410256,0,1,1,0
11250.605158121,376.937672704943,1,9,0,0
11302.6027122049,636.891511803114,3,3,1,0
11276.4479237577,962.43975493533,1,0,1,0
11306.7849347884,526.557625765238,0,9,2,0
11310.5284995809,142.104777870914,0,3,0,0
11370.8502484031,239.47409510291,0,3,5,0
11375.4581352834,884.169652650823,0,0,2,0
11413.9882596685,503.093922651934,0,0,0,0
11420.8444628785,324.010369141435,0,1,0,0
11438.3936968484,20.6688344172086,0,1,6,0
11454.300486618,840.807380373074,0,0,1,0
11462.2273790952,417.742589703588,0,3,1,0
11472.2479338843,579.115289256198,0,0,1,0
11495.5773648649,244.466554054054,0,4,1,0
11515.5597484277,669.171832884097,0,3,1,0
11535.0061782877,124.279788172992,0,2,2,0
11543.0767234989,515.071163825056,0,3,0,0
11543.1835128418,394.627174813587,0,1,1,0
11589.0743115805,310.497548095058,0,10,6,0
11617.3766761479,491.031694433157,0,8,2,0
11652.8204628502,46.9395858708892,0,2,3,0
11632.5103046595,813.831541218638,0,2,0,0
11670.4484392419,195.796265328874,0,3,2,0
11671.841622575,329.79012345679,1,47,1,0
11709.3916187346,696.870501232539,0,7,11,0
11710.3080677577,449.674131495837,0,5,8,0
11724.3706597222,834.621527777778,0,1,2,0
11775.5476369092,294.647411852963,0,7,1,0
11797.3988041854,563.470553064275,0,0,4,0
11783.4858490566,43.8063089622642,0,1,1,0
11817.2746674058,217.541574279379,0,12,9,0
11829.5205032619,490.363932898416,0,1,0,0
11844.8881939015,388.65181131092,0,4,2,0
11888.2693992491,734.942740926158,0,12,2,0
11923.6948120699,615.004764425622,0,18,2,0
11935.182832352,111.74682367524,0,10,6,0
11935.0506535948,502.926470588235,0,0,1,0
11961.2864431487,889.713556851312,1,2,2,0
11967.6956299514,332.344748274981,0,0,2,0
12004.265034098,218.558896466212,0,6,3,0
12014.761660825,423.693717983284,0,0,2,0
12069.3532704773,69.807012374779,0,3,2,0
12082.191819027,511.528664394174,0,1,1,0
12152.1493601846,382.283406754772,1,1,1,0
12175.4101436529,250.759014951627,0,10,2,0
12177.511243851,664.730498945889,0,1,0,0
12300.5638148668,225.399018232819,0,7,0,0
12305.8691546763,389.241456834532,0,2,3,0
12363.1743895822,884.955181768855,0,7,5,0
12429.9268642447,24.6692160611855,1,0,3,0
12500.9256520047,894.041261191125,0,3,2,0
12534.6205205583,119.543945680875,1,1,4,0
12684.1361956388,794.06609584822,1,10,10,0
12597.6015921152,883.876042456406,0,2,5,0
12628.02109375,101.934375,0,0,2,0
12749.2094216418,45.6296641791045,0,1,0,0
12787.3231253578,580.009158557527,0,10,1,0
12822.976777939,431.05152394775,0,0,2,0
12844.374939759,56.4024096385542,0,0,2,0
12887.2523364486,777.369158878505,0,16,2,0
12916.0394357166,598.364860532222,0,13,0,0
12947.5907202216,436.82756232687,0,1,1,0
12992.9425255595,761.287372202266,0,3,4,0
13040.1407227241,483.460041695622,0,1,2,0
13098.8475555556,693.340666666667,0,1,1,1
13122.0555768494,459.635492525872,0,0,0,0
13172.1727026361,629.658536585366,0,3,0,0
13215.5859292965,874.934896744837,0,1,4,0
13247.3991017004,777.523901187039,0,0,1,0
13344.1508865248,586.847872340426,0,3,2,0
13379.8519480519,790.251948051948,0,2,2,0
13444.6416581021,904.47619047619,1,0,2,1
13463.894025974,489.38987012987,0,2,3,0
13467.9258555133,773.933460076046,0,3,3,0
13485.9398830409,643.708070175439,0,0,3,0
13499.7093551317,303.885558583106,0,0,1,0
13513.2679601468,237.492920818039,1,1,0,0
13553.3186496501,157.061753808152,0,1,2,0
13561.601701894,471.421905023332,0,7,3,0
13593.4492199936,724.317096466094,0,13,1,0
13597.9987174006,255.6472851646,1,1,0,0
13628.166741573,42.0337078651685,0,20,2,0
13652.0750167448,833.723710649699,1,3,4,0
13701.3543483678,543.826812858211,0,4,4,0
13720.7036490969,926.478068558791,1,4,7,0
13712.3096312019,136.889625895463,0,4,5,0
13766.2259615385,800.461538461538,1,7,4,0
13781.8295175797,641.188470973017,0,2,0,0
13816.2027815164,1353.83624943921,1,5,1,0
13838.191959799,202.89824120603,0,1,1,0
13870.670212766,778.170599613153,0,2,5,0
13866.2852650494,635.58939802336,0,0,1,0
13891.5373812474,932.100371747212,0,1,2,0
13984.2755379152,742.390641320242,0,1,5,0
14059.2029215624,434.628135916164,0,3,0,0
14060.3022038567,39.3559228650138,0,1,0,0
14101.0149647887,925.658157276995,0,1,9,0
14120.6776001661,699.470832468341,1,0,5,0
14150.0711902113,832.966907675195,0,1,4,0
14153.5730374296,530.932759191785,0,1,2,0
14168.4798301486,431.403750884643,0,6,0,1
14221.6530678851,622.887402088773,0,0,2,0
14234.8140900196,15.8982387475538,0,0,0,0
14279.7883033811,862.058178495279,0,2,2,0
14298.6006319115,452.627488151659,1,1,3,0
14331.3922807018,572.131228070175,1,0,3,0
14342.7262124002,714.719766728054,0,1,1,0
14358.9007340091,928.636840265641,0,0,3,0
14360.4748929545,249.513818606462,0,0,0,0
14399.6772323154,505.466950135292,3,3,8,0
14426.7565972222,417.596180555556,0,0,4,0
14435.9240646447,162.321230905468,0,5,5,0
14446.4642032333,829.65160013197,0,0,1,0
14541.3132313231,703.795079507951,0,2,3,0
14548.9830142063,616.325509573811,2,5,0,0
14594.9086867305,73.1231190150479,0,17,6,0
14600.1433500627,482.53513174404,1,4,1,0
14624.0335707019,325.232621227535,0,1,3,0
14661.7606959498,801.167142042213,0,1,2,0
14671.9862542955,599.524054982818,1,15,1,0
14681.2647572476,460.625916870416,0,3,0,0
14719.1930946292,76.8334398976982,0,3,0,0
14722.8461187215,334.222831050228,0,2,4,0
14726.3409294013,700.99508489723,0,9,0,0
14770.0599837882,210.290732234531,0,1,2,0
14789.8592879632,830.131508839913,0,1,2,0
14805.0722446237,360.376680107527,1,4,3,0
14812.9214388489,551.355683453237,0,0,3,0
14814.0537166086,674.648954703833,0,0,0,0
14840.9867773678,45.7936654366544,0,3,2,0
14860.5189415042,434.545125348189,1,1,4,0
14891.9206145967,181.540012804097,0,6,7,0
14921.3789534215,592.569005175388,0,5,8,0
14950.3520950594,908.701375859912,0,4,1,0
14997.3661501064,149.09419629292,0,12,6,0
15007.9938042131,784.592317224288,0,1,1,0
15019.6227390181,252.330103359173,0,4,5,0
15012.4332080629,671.244277417151,0,0,2,0
15104.2643343052,876.556203433754,0,0,4,0
15138.1137566138,61.4368018812463,0,9,8,0
15146.6871713985,290.459516298633,0,2,3,0
15185.6074051408,192.393206854345,0,11,6,0
15190.9437022901,953.038486005089,2,0,0,0
15181.8707760861,805.620497586335,0,0,0,0
15260.2526936891,456.603642893792,0,6,7,0
15300.3946822783,635.18868154653,0,3,1,1
15272.8003952569,114.548221343874,0,17,2,0
15278.9853556485,333.178123132098,0,3,1,0
15308.540471638,773.123645634162,0,2,2,0
15288.5264413519,877.200795228628,0,0,2,0
15300.139261745,200.772231543624,0,9,1,0
15326.8842815815,26.1750241080039,0,7,1,0
15362.1193255512,297.848249027237,1,8,3,0
15364.1761797753,892.845842696629,0,0,1,0
15379.7862208713,191.04609929078,1,12,1,0
15403.3394553515,107.687777074098,0,4,0,0
15431.6718863802,784.847050254916,0,4,2,0
15447.261405672,917.71578298397,0,0,0,0
15458.5456039441,847.39934264585,0,1,1,0
15467.7805108798,613.572690003154,0,0,1,0
15486.5395306149,287.919365412351,0,3,10,0
15485.0995024876,49.393864013267,0,1,3,0
15528.7550309598,866.573529411765,0,2,2,0
15521.2032288699,506.572174738841,0,1,2,0
15556.3610625655,775.176511709193,0,5,1,0
15553.867966164,167.721588819419,1,3,4,0
15563.6468205751,676.239773187525,0,3,3,0
15609.2428996484,376.140925074385,0,4,4,0
15609.301039593,545.433311214333,0,7,3,0
15615.263765076,87.047194546408,0,1,1,0
15654.1388505747,827.960459770115,1,2,6,0
15657.9989694263,688.292339402267,0,1,2,0
15733.0061780399,140.971637180567,0,5,15,0
15724.8191648024,843.490678598061,0,0,1,0
15736.5098655991,579.168144123534,0,3,0,0
15738.2889447236,740.515075376884,0,0,3,0
15802.5643564356,337.670099009901,0,7,5,0
15787.0416256965,468.937397574566,0,0,2,0
15818.5322052402,606.96806768559,0,2,1,0
15851.2773668639,732.24926035503,0,1,0,0
15884.8918181818,32.4845454545455,1,1,2,0
15897.3569629363,453.497301187477,0,2,3,0
15914.284687921,616.188594521778,0,5,4,0
15941.034938219,691.399233063485,0,1,2,0
15958.6437659033,526.603901611535,0,1,0,0
16055.6356134636,395.870358306189,1,2,6,1
16077.0327600328,1271.19492219492,0,2,1,1
16118.223566879,505.854458598726,0,0,0,0
16315.3835548991,584.41038897095,0,4,6,0
16406.4595566207,455.116536848412,0,7,7,0
16407.1599214145,654.875442043222,0,0,3,0
16508.6856435644,649.679867986799,0,0,2,0
16537.7820077045,444.400407885792,0,5,1,0
16546.3193646502,548.799932409598,0,2,3,0
16569.5332559938,731.849574632637,0,2,2,0
16663.9176289453,102.822555812163,1,16,0,0
16663.6030805687,627.990225118483,1,7,3,0
16703.285887341,385.761205330103,0,13,7,0
16769.9136238712,853.990380840204,0,1,2,0
16770.0937796021,179.080517840227,0,6,3,0
